match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalOffside,stat_onTargetScoringAttempt,stat_outfielderBlock,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
12645886,away,Carrarese,Mauro Coppolaro,mauro-coppolaro,M. Coppolaro,D,4,180,35,M,363852,EUR,857952000,D,21,21,False,31.0,22.0,6.0,1.0,0.0,17.0,20.0,5.0,12.0,3.0,5.0,,,90.0,44.0,6.1,12.0,1,1.0,,2.0,2.0,,,,2.0,2.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,
12645886,away,Carrarese,Julián Illanes,julian-illanes,J. Illanes,D,4,188,52,M,897124,EUR,857952000,D,4,4,False,38.0,33.0,3.0,1.0,0.0,28.0,29.0,5.0,9.0,4.0,4.0,,1.0,90.0,48.0,6.1,5.0,0,,,5.0,9.0,,,,7.0,1.0,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Marco Imperiale,imperiale-marco,Imperiale,D,3,181,16,M,859713,EUR,925516800,D,3,3,False,35.0,24.0,7.0,2.0,0.0,21.0,27.0,3.0,8.0,4.0,4.0,,1.0,90.0,47.0,6.2,12.0,0,,,1.0,2.0,1.0,,,4.0,1.0,,,,2.0,,,,,,,1.0,,,,,True,,,,,,
12645886,away,Carrarese,Simone Zanon,simone-zanon,S. Zanon,M,72,175,367,M,945629,EUR,999129600,M,72,72,False,22.0,16.0,2.0,1.0,1.0,10.0,12.0,6.0,10.0,2.0,1.0,,,90.0,33.0,7.1,7.0,0,,,1.0,2.0,,,,1.0,,,1.0,2.0,2.0,,1.0,,3.0,,,1.0,,,,,,,,,,,
12645886,away,Carrarese,Nicolas Schiavi,nicolas-schiavi,N. Schiavi,M,18,173,75,M,560434,EUR,791596800,M,18,18,False,54.0,44.0,5.0,2.0,0.0,19.0,23.0,26.0,34.0,6.0,6.0,,3.0,90.0,73.0,7.0,15.0,0,3.0,1.0,1.0,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,
12645886,away,Carrarese,Leonardo Capezzi,leonardo-capezzi,L. Capezzi,M,28,178,27,M,800373,EUR,796348800,M,82,82,False,53.0,43.0,4.0,3.0,0.0,25.0,29.0,18.0,24.0,,5.0,,,83.0,58.0,6.1,12.0,0,,,2.0,6.0,2.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,
12645886,away,Carrarese,Manuel Cicconi,manuel-cicconi,M. Cicconi,M,7,182,39,M,806058,EUR,867369600,M,11,11,False,21.0,17.0,,,0.0,12.0,13.0,6.0,9.0,2.0,5.0,,,77.0,34.0,6.5,8.0,0,1.0,1.0,,1.0,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,
12645886,away,Carrarese,Giuseppe Panico,giuseppe-panico,G. Panico,M,18,178,59,M,363872,EUR,863222400,F,10,10,False,29.0,24.0,,,0.0,11.0,11.0,13.0,18.0,2.0,4.0,,1.0,77.0,43.0,7.1,11.0,2,,,1.0,4.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,1.0,,,,,1.0,,,,
12645886,away,Carrarese,Emanuele Zuelli,emanuele-zuelli,E. Zuelli,M,17,179,56,M,971040,EUR,1006387200,F,17,17,False,20.0,16.0,2.0,1.0,0.0,8.0,11.0,8.0,9.0,2.0,3.0,,1.0,45.0,25.0,6.7,6.0,1,,,1.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,
12645886,away,Carrarese,Leonardo Cerri,leonardo-cerri,L. Cerri,F,39,198,220,M,1068581,EUR,1046736000,F,90,90,False,30.0,21.0,1.0,1.0,0.0,10.0,14.0,11.0,16.0,2.0,1.0,,,56.0,35.0,6.5,12.0,1,,,2.0,4.0,,,,,,,1.0,,2.0,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,
12645886,away,Carrarese,Riccardo Palmieri,riccardo-palmieri,R. Palmieri,M,37,182,18,M,967738,EUR,801446400,M,8,8,True,23.0,19.0,3.0,1.0,0.0,9.0,9.0,10.0,14.0,2.0,4.0,,1.0,45.0,26.0,6.8,4.0,1,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12645886,away,Carrarese,Alessandro Capello,alessandro-capello,A. Capello,F,10,183,33,M,294341,EUR,818726400,F,28,28,True,12.0,9.0,1.0,,0.0,5.0,6.0,4.0,6.0,3.0,,,2.0,34.0,17.0,6.6,4.0,0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12645886,away,Carrarese,Niccolò Belloni,niccolo-belloni,Belloni,M,7,176,19,M,587748,EUR,773798400,M,77,77,True,12.0,8.0,2.0,1.0,0.0,5.0,5.0,3.0,9.0,3.0,1.0,,,13.0,21.0,6.6,6.0,0,2.0,,1.0,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Ryduan Palermo,ryduan-palermo,R. Palermo,F,9,184,43,M,889712,EUR,838166400,F,99,99,True,1.0,1.0,,,0.0,,,1.0,1.0,5.0,,,1.0,13.0,9.0,6.8,2.0,0,,,,3.0,,,,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Simone Della Latta,simone-della-latta,S. D. Latta,M,8,185,16,M,260465,EUR,731462400,M,5,5,True,8.0,5.0,,,0.0,2.0,4.0,3.0,4.0,3.0,,,2.0,13.0,13.0,6.8,3.0,0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12645886,away,Carrarese,Tomas Tampucci,tomas-tampucci,T. Tampucci,G,12,192,12,M,1397724,EUR,1114041600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Stefano Mazzini,stefano-mazzini,S. Mazzini,G,22,191,14,M,825832,EUR,912902400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Filippo Oliana,oliana-filippo,F. Oliana,D,6,183,12,M,928826,EUR,930700800,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Alessandro Raimo,alessandro-raimo,A. Raimo,D,19,175,34,M,856236,EUR,920851200,M,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Raffaele Cartano,cartano-raffaele,R. Cartano,D,,188,6,M,1529999,EUR,1032825600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Mattia Motolese,motolese-mattia,M. Motolese,D,39,188,38,M,1068248,EUR,1081814400,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Tommaso Di Matteo,tommaso-di-matteo,T. D. Matteo,D,,178,3,M,1808897,EUR,1116288000,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Tommaso,Di Matteo,,,,,,,,,,,,
12645886,away,Carrarese,Mateo Scheffer Bracco,mateo-scheffer-bracco,M. S. Bracco,M,8,177,50,M,1891558,EUR,1097107200,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mateo Scheffer Bracco,,,,,,,,,,,,,
12645886,away,Carrarese,Davide Grassini,davide-grassini,D. Grassini,M,7,178,13,M,970838,EUR,957398400,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645886,away,Carrarese,Luigi Cherubini,luigi-cherubini,L. Cherubini,F,10,175,474,M,1152834,EUR,1074124800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
