match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,captain,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,player_firstName,player_lastName,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
12450951,home,Olympique de Marseille,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,8,8,False,10.0,6.0,,,0.0,3.0,3.0,7.0,,3.0,,1.0,,,,45.0,15.0,6.6,5.0,0.0113997,0,,3.0,,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12450951,home,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,,844480,EUR,871430400,D,29,29,True,29.0,27.0,,,0.0,11.0,13.0,16.0,,1.0,2.0,4.0,,,,45.0,39.0,6.9,2.0,0.00923096,0,,16.0,,1.0,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450951,home,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185,6871,M,,1514800,EUR,1171670400,F,34,34,True,4.0,1.0,,,0.0,,,5.0,2.0,4.0,2.0,1.0,,,,45.0,18.0,6.7,6.0,0.0896371,2,,1.0,2.0,7.0,1.0,,1.0,0.5093,,2.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,
12450951,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,,1102502,EUR,1021507200,D,3,3,True,22.0,20.0,1.0,1.0,0.0,2.0,2.0,28.0,1.0,2.0,3.0,,,,,29.0,39.0,7.6,8.0,0.566316,0,,21.0,,2.0,,,1.0,,,,1.0,,,8.0,1.0,4.0,3.0,1.0,,1.0,,,Quentin Merlin,,1.0,,,,,,,,,,,,
12450951,home,Olympique de Marseille,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173,2307,M,,1065261,EUR,1051660800,F,17,17,True,13.0,11.0,1.0,1.0,0.0,,,14.0,1.0,2.0,,1.0,,,,29.0,22.0,6.2,8.0,0.0244115,1,,11.0,1.0,6.0,,,1.0,0.4936,,,,1.0,1.0,1.0,,,,2.0,,,,,Jon Rowe,,,2.0,1.0,1.0,,0.3291,,,,,,,
12450951,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450951,home,Olympique de Marseille,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,,1131541,EUR,992995200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450951,home,Olympique de Marseille,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187,1042,M,,850035,EUR,858988800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450951,home,Olympique de Marseille,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,,1134351,EUR,1023321600,M,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Ismael Koné,,,,,,,,,,,,,,
12450951,home,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178,1351,M,,1823916,EUR,1196380800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Darryl Bakola,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,43.0,28.0,21.0,6.0,0.0,28.0,32.0,11.0,,,3.0,13.0,4.0,2.0,2.0,90.0,59.0,7.3,15.0,0.00010284,0,0.2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,
12450951,away,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,2,187,10608,M,,1002033,EUR,1034812800,D,22,22,False,28.0,19.0,2.0,,0.0,14.0,20.0,8.0,2.0,6.0,8.0,3.0,,,,90.0,55.0,7.2,13.0,0.0026058,1,,5.0,2.0,4.0,,,2.0,0.018,,,2.0,1.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,1.0,,0.0335,,,,,,,
12450951,away,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194,21849,M,,1154657,EUR,1125273600,D,23,23,False,27.0,23.0,5.0,2.0,0.0,22.0,23.0,4.0,1.0,3.0,7.0,,,,,90.0,42.0,6.9,4.0,0.00032964,0,,1.0,2.0,5.0,,3.0,4.0,,,,1.0,,1.0,,1.0,,,,,,,,Mamadou Sarr,,1.0,,,,,,,,,,,,
12450951,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,D,29,29,False,33.0,26.0,4.0,,0.0,19.0,21.0,12.0,1.0,2.0,3.0,6.0,,,,90.0,43.0,6.6,9.0,0.00280938,0,,7.0,,2.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,Ismael Doukoure,,,1.0,,,,,,,,,,,
12450951,away,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,3,180,1131,M,,1930811,EUR,1129939200,D,42,42,False,24.0,20.0,1.0,1.0,0.0,14.0,15.0,10.0,,1.0,3.0,5.0,,,,90.0,39.0,6.7,7.0,0.0156872,0,,7.0,,2.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,
12450951,away,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,30.0,27.0,,,1.0,18.0,20.0,10.0,,6.0,4.0,7.0,,,,90.0,53.0,6.9,9.0,0.167833,0,,9.0,2.0,9.0,,1.0,4.0,,,1.0,4.0,2.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,Andrey Santos,,2.0,1.0,,,,,,,,,,1.0,1.0
12450951,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,,963298,EUR,1030320000,M,26,26,False,11.0,7.0,1.0,1.0,0.0,4.0,5.0,9.0,,2.0,1.0,2.0,,,,76.0,26.0,6.9,10.0,0.0361947,2,,4.0,,1.0,1.0,,,0.0636,,,,,2.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,,1128532,EUR,1073088000,M,19,19,False,15.0,14.0,,,0.0,9.0,10.0,6.0,,7.0,,1.0,,,,90.0,27.0,6.7,4.0,0.00357763,1,,5.0,,2.0,,,1.0,0.0172,True,,2.0,1.0,5.0,1.0,,,,1.0,,,1.0,,Habib,Diarra,1.0,,,,,,1.0,,,,,,
12450951,away,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,,1130942,EUR,1060214400,M,6,6,False,22.0,14.0,3.0,,0.0,8.0,10.0,13.0,1.0,7.0,,5.0,,,,90.0,44.0,6.9,12.0,0.00318268,0,,6.0,2.0,5.0,,3.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,4.0,3.0,,,,,,1.0,,,,,,1.0,,,,,,
12450951,away,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,,962068,EUR,1021507200,M,15,15,False,23.0,17.0,2.0,1.0,0.0,10.0,12.0,12.0,,1.0,1.0,1.0,,,,76.0,31.0,7.0,10.0,0.175937,0,,7.0,,1.0,,,1.0,,,,,2.0,1.0,1.0,,1.0,,,,1.0,,,Sebastian Nanasi,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,,1048333,EUR,1044230400,F,10,10,False,7.0,5.0,,,0.0,4.0,5.0,2.0,,1.0,3.0,3.0,,,,90.0,21.0,6.7,7.0,0.0001546,2,,1.0,,4.0,1.0,,1.0,0.6337,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,2.0,1.0,1.0,1.0,0.2707,2.0,,,,,,
12450951,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,,1087805,EUR,980640000,D,28,28,True,3.0,2.0,1.0,,0.0,2.0,2.0,1.0,,1.0,,1.0,,,,14.0,8.0,6.4,3.0,1.903e-05,0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,Marvin Senaya,,,1.0,,,,,,,,,,,
12450951,away,RC Strasbourg,Jeremy Sebas,sebas-jeremy,J. Sebas,F,14,187,144,M,,1498433,EUR,1050278400,F,40,40,True,1.0,,,,0.0,,,1.0,,1.0,2.0,,,,,14.0,8.0,6.9,3.0,,1,,,1.0,1.0,,,,0.0719,,,,2.0,,,,,,1.0,1.0,,,,Jeremy Sebas,,,,,1.0,,0.2564,,,,,,,
12450951,away,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,,1170197,EUR,1040774400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Abakar Sylla,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193,841,M,,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Pape Diong,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186,2528,M,,1605921,EUR,1128556800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Samir El Mourabet,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Rayane Messi Tanfouri,rayane-messi-tanfouri,R. M. Tanfouri,F,80,175,1115,M,,1606632,EUR,1179878400,F,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450951,away,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
