match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
14053596,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,31.0,14.0,23.0,7.0,0.0,7.0,10.0,7.0,21.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,40.0,5.0,17.0,0.00306658,0.2413,0,-0.7977,-0.01,-0.01,-0.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053596,home,AZ Alkmaar,Elijah Dijkstra,Elijah Dijkstra,,elijah-dijkstra,E. Dijkstra,D,22,172,312,M,1386461,EUR,1154736000,D,22,22,False,35.0,27.0,,,0.0,18.0,22.0,9.0,13.0,6.0,1.0,,1.0,5.0,,3.0,,,,,90.0,55.0,5.6,11.0,0.0159918,,1,,-0.14,0.07,-0.93,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0107,-0.19,,,,,,,,,,,,,,,,,,,,
14053596,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,50.0,47.0,2.0,1.0,0.0,29.0,31.0,18.0,19.0,4.0,,,,3.0,,1.0,,,,,84.0,61.0,6.1,5.0,0.0528417,,0,,0.2,0.05,-0.14,,,,1.0,5.0,2.0,,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14053596,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,60.0,56.0,8.0,5.0,0.0,39.0,41.0,17.0,19.0,4.0,,,7.0,7.0,,,,,,,90.0,75.0,7.0,5.0,0.0112899,,0,,0.09,0.04,0.71,,,,1.0,2.0,,,2.0,3.0,,,1.0,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,
14053596,home,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,34.0,33.0,2.0,2.0,0.0,23.0,24.0,10.0,10.0,2.0,1.0,,1.0,3.0,,,,,,,90.0,45.0,5.4,4.0,0.0158895,,0,,0.05,0.07,-0.89,,,,1.0,6.0,2.0,,,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,
14053596,home,AZ Alkmaar,Kasper Boogaard,,,boogaard-kasper,K. Boogaard,M,74,183,122,M,1590941,EUR,1138492800,M,24,24,False,47.0,40.0,1.0,,1.0,21.0,25.0,19.0,22.0,,1.0,,1.0,6.0,1.0,,,,,,68.0,56.0,5.7,10.0,0.0251784,,0,,0.1,0.05,-0.62,,1.0,,,3.0,,,2.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
14053596,home,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182,3714,M,1405756,EUR,1137801600,M,26,26,False,52.0,48.0,2.0,,0.0,21.0,21.0,27.0,31.0,,2.0,,,10.0,,,,,,,90.0,60.0,6.2,7.0,0.0935218,,0,,0.25,0.26,-0.28,,,,,5.0,1.0,,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
14053596,home,AZ Alkmaar,Weslley Patati,,,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,M,7,7,False,17.0,13.0,,,0.0,7.0,8.0,6.0,9.0,9.0,5.0,4.0,,5.0,,4.0,,,,,72.0,38.0,6.4,13.0,0.00830141,,1,,-0.17,0.31,-0.24,,,,,5.0,1.0,,,1.0,0.0797,-0.21,1.0,2.0,,,1.0,5.0,,,,2.0,1.0,0.1081,,,,,,,,
14053596,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,42.0,36.0,5.0,2.0,0.0,14.0,14.0,22.0,28.0,2.0,1.0,,1.0,5.0,,,,,,,90.0,63.0,7.5,15.0,0.332761,,3,,0.38,0.36,-0.26,,3.0,,,4.0,,1.0,2.0,2.0,0.073,0.49,1.0,2.0,,,2.0,3.0,,,1.0,,1.0,0.0232,True,1.0,1.0,1.0,,,,
14053596,home,AZ Alkmaar,Isak Steiner Jensen,Isak Jensen,,isak-steiner-jensen,I. S. Jensen,F,17,185,422,M,1087931,EUR,1072137600,M,17,17,False,30.0,19.0,3.0,,0.0,6.0,8.0,13.0,22.0,7.0,2.0,2.0,,1.0,,,,,,,84.0,47.0,6.7,16.0,0.203324,,1,,0.05,0.32,-0.24,,4.0,2.0,2.0,4.0,1.0,1.0,,3.0,0.0316,-0.17,1.0,1.0,,,2.0,2.0,1.0,,2.0,,,,,,,,,,,
