match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_bigChanceCreated,stat_challengeLost,stat_wasFouled,stat_bigChanceMissed,stat_goals,stat_totalOffside,player_sofascoreId,stat_clearanceOffLine
11401856,home,Fortuna Sittard,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181.0,5722,M,899651,EUR,885340800,F,34,34,True,4.0,2.0,,,,,2.0,4.0,,,,,,,,,8.0,6.0,6.5,4.0,0.0,0.0,0.0478688,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0ratmangoen,
11401856,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191.0,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401856,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186.0,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401856,home,Fortuna Sittard,Siemen Voet,siemen-voet,S. Voet,D,3,190.0,123,M,997344,EUR,952300800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Siemen,Voet,,,,,,,,,,,,,,,,
11401856,home,Fortuna Sittard,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192.0,530,M,1130662,EUR,1053043200,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401856,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168.0,71,M,548088,EUR,873590400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401856,home,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182.0,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401856,home,Fortuna Sittard,Iman Griffith,griffith-iman,I. Griffith,F,11,170.0,61,M,1002670,EUR,1007251200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401856,away,FC Volendam,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,42.0,22.0,28.0,9.0,16.0,22.0,6.0,20.0,,,2.0,17.0,1.0,3.0,7.0,1.0,90.0,60.0,7.7,20.0,0.0,0.0,0.00129481,0,0.5273,,,,,,,,,,,,,Mio Backhaus,,,,,,,,,,,,,,,,,
11401856,away,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,False,27.0,20.0,2.0,,12.0,18.0,8.0,10.0,3.0,5.0,6.0,5.0,,,,,80.0,50.0,6.6,11.0,0.075,0.0924,0.0233406,2,,,,1.0,,4.0,9.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,5.0,1.0,,,,,
11401856,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,35.0,27.0,2.0,,19.0,22.0,8.0,13.0,5.0,9.0,4.0,1.0,,,,,90.0,53.0,7.1,10.0,0.0,0.0,0.00245933,0,,True,,,,3.0,6.0,,,2.0,1.0,,,,,,4.0,2.0,,,,,3.0,,3.0,,,,,,
11401856,away,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,44.0,38.0,2.0,1.0,32.0,35.0,6.0,9.0,1.0,2.0,5.0,6.0,,,,,90.0,58.0,7.2,6.0,0.0,0.0,0.00230922,0,,,,,,,2.0,,,5.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0
11401856,away,FC Volendam,Deron Payne,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,26,26,False,25.0,20.0,,,8.0,11.0,12.0,14.0,1.0,6.0,1.0,3.0,,,,,90.0,43.0,6.4,10.0,0.0,0.0,0.0354073,0,,,,,,2.0,5.0,,,,2.0,,1.0,Deron Payne,,,2.0,2.0,3.0,1.0,,,,,1.0,2.0,,,,,
11401856,away,FC Volendam,Milan de Haan,milan-de-haan,M. d. Haan,M,8,,32,M,1120949,EUR,1069286400,M,36,36,False,28.0,25.0,1.0,,13.0,13.0,12.0,15.0,,,,6.0,,,,,79.0,39.0,6.8,7.0,0.0,0.0,0.0230215,0,,,,,,2.0,3.0,,,2.0,4.0,,1.0,Milan de Haan,,,,,,,,,1.0,,1.0,,,,,,
11401856,away,FC Volendam,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,47.0,31.0,5.0,2.0,18.0,24.0,13.0,26.0,3.0,9.0,2.0,12.0,,,,,90.0,65.0,6.6,22.0,0.0,0.0,0.0102501,0,,,,3.0,,1.0,6.0,1.0,,,1.0,1.0,,Calvin Twigt,,,4.0,1.0,2.0,1.0,,,,,2.0,1.0,,,,,
11401856,away,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,M,11,11,False,16.0,12.0,2.0,1.0,3.0,4.0,11.0,16.0,,5.0,1.0,5.0,,,,,90.0,38.0,6.7,14.0,0.0295,0.0,0.0601114,1,,,1.0,4.0,2.0,,4.0,,1.0,1.0,3.0,,2.0,,,,2.0,,5.0,2.0,,,,,1.0,1.0,,,,,
11401856,away,FC Volendam,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,M,25,25,False,12.0,8.0,,,4.0,4.0,4.0,8.0,2.0,3.0,1.0,2.0,,,,,66.0,20.0,6.5,8.0,0.0228,0.0,0.0273196,1,,,,,,3.0,6.0,,,,2.0,1.0,1.0,Lequincio Zeefuik,,,,,3.0,1.0,1.0,,,,,,,,,,
11401856,away,FC Volendam,Garang Kuol,garang-kuol,G. Kuol,F,36,175.0,1238,M,1169124,EUR,1095120000,M,14,14,False,17.0,9.0,,,2.0,4.0,7.0,13.0,2.0,6.0,,3.0,,,,,79.0,32.0,7.0,15.0,0.0337,0.5523,0.0120035,1,,,,,,,4.0,,,,5.0,2.0,,Garang Kuol,,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,,1.0,,,
11401856,away,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,9.0,6.0,2.0,1.0,4.0,5.0,2.0,4.0,2.0,3.0,,3.0,,,,,90.0,15.0,6.8,4.0,0.0862,0.0,0.00126462,2,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,
11401856,away,FC Volendam,Joey Antonioli,joey-antonioli,J. Antonioli,M,37,,11,M,1046724,EUR,1071360000,M,37,37,True,6.0,4.0,1.0,,1.0,3.0,3.0,3.0,,1.0,,3.0,,,,,24.0,8.0,6.3,3.0,0.0315,0.0,0.00998897,0,,,,,,2.0,4.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,,
11401856,away,FC Volendam,Josh Flint,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,True,9.0,4.0,3.0,2.0,2.0,2.0,2.0,7.0,1.0,1.0,3.0,1.0,,,,,11.0,15.0,6.5,6.0,0.0,0.0,0.00136984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401856,away,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170.0,417,M,1006443,EUR,1011744000,F,34,34,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,11.0,4.0,6.6,,0.0,0.0,0.00042845,0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,
11401856,away,FC Volendam,Darius Johnson,darius-johnson,D. Johnson,M,22,182.0,68,M,990952,EUR,953078400,F,38,38,True,2.0,,,,,,,2.0,,,,,,,,,10.0,3.0,6.5,3.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11401856,away,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Kayne van Oevelen,,,,,,,,,,,,,,,,,
11401856,away,FC Volendam,Rob Tol,tol-rob,R. Tol,D,29,,2,M,1470890,EUR,1064016000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Rob Tol,,,,,,,,,,,,,,,,,
11401856,away,FC Volendam,Imran Nazih,imran-nazih,I. Nazih,M,,174.0,311,M,1213380,EUR,1138147200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Imran Nazih,,,,,,,,,,,,,,,,,
11401856,away,FC Volendam,Zach Booth,booth-zach,Z. Booth,M,21,184.0,134,M,1138450,EUR,1076976000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Zach Booth,,,,,,,,,,,,,,,,,
