match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_keyPass,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10408296,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,41.0,37.0,7.0,3.0,36.0,36.0,1.0,5.0,6.0,3.0,6.0,90.0,50.0,7.3,4.0,0.0,0.0,0.00048715,0,0.7274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408296,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,56.0,45.0,5.0,3.0,35.0,38.0,10.0,18.0,6.0,,,90.0,83.0,7.0,16.0,0.1432,0.0,0.00475217,1,,Arnau Martinez,2.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10408296,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,False,48.0,46.0,3.0,2.0,38.0,39.0,8.0,9.0,,,,45.0,51.0,6.7,2.0,0.0,0.0,0.00445258,0,,,,,,,,,,1.0,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,
10408296,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,63.0,59.0,5.0,2.0,52.0,53.0,7.0,10.0,7.0,,,79.0,67.0,6.4,4.0,0.2404,0.119,0.0055496,1,,,,2.0,,,,,,2.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10408296,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,42.0,37.0,2.0,1.0,22.0,23.0,21.0,27.0,5.0,,,90.0,64.0,7.7,12.0,0.1131,0.4623,0.376485,1,,,1.0,3.0,4.0,,4.0,3.0,,1.0,,,,,2.0,,1.0,,,,1.0,MGutiérrez,8.0,6.0,1.0,1.0,1.0,2.0,,,,,,,,,
10408296,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,61.0,58.0,4.0,4.0,35.0,35.0,23.0,26.0,8.0,,,90.0,69.0,6.6,4.0,0.0,0.0,0.0354033,0,,,,6.0,3.0,2.0,1.0,1.0,,,,,1.0,,,1.0,3.0,,,,,oriolromeu,,,1.0,,,,,,,,,,,,
10408296,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,32.0,25.0,1.0,1.0,12.0,15.0,15.0,25.0,4.0,,,90.0,47.0,6.6,16.0,0.0,0.0,0.146582,0,,,,3.0,3.0,1.0,3.0,1.0,,,,,1.0,1.0,,1.0,,,,,,viktortsygankov,8.0,2.0,,,,2.0,,,,,,,,,
10408296,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,28.0,25.0,1.0,,16.0,17.0,9.0,11.0,6.0,,,61.0,40.0,6.8,7.0,0.0945,0.0,0.0433075,2,,,,6.0,4.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,,2.0,,1.0,,,YangelHerrera8,,,1.0,,,,,1.0,1.0,,,,,,
10408296,home,Girona FC,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,19,19,False,28.0,25.0,,,10.0,10.0,15.0,18.0,2.0,,,78.0,38.0,7.1,7.0,0.0,0.0,0.0485941,0,,,2.0,3.0,4.0,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,,reinier.jesus,,,2.0,1.0,,2.0,,,,1.0,,,,,
10408296,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,M,11,11,False,20.0,15.0,,,6.0,8.0,9.0,15.0,1.0,,,78.0,31.0,6.3,9.0,0.0,0.0,0.00999014,0,,,,,3.0,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,3.0,,,,,,,,,,1.0,,,,
