match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_punches,stat_accurateCross
10408400,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,32.0,17.0,19.0,4.0,13.0,17.0,4.0,15.0,1.0,4.0,1.0,1.0,1.0,90.0,37.0,7.3,15.0,0.0,0.0,0.00039143,0,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408400,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,False,61.0,53.0,1.0,,23.0,27.0,30.0,34.0,6.0,4.0,3.0,,,90.0,89.0,7.0,14.0,0.0706,0.1458,0.0242129,2,,youssouf_sabaly23,1.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
10408400,home,Real Betis,Germán Pezzella,,,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,16,16,False,73.0,66.0,10.0,7.0,38.0,39.0,28.0,34.0,6.0,7.0,,,,83.0,81.0,7.2,8.0,0.0,0.0,0.10752,0,,germanpezzella,,6.0,3.0,,,,,,5.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
10408400,home,Real Betis,Edgar González,,,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,D,3,3,False,58.0,52.0,3.0,3.0,39.0,43.0,13.0,15.0,7.0,7.0,,,,90.0,76.0,7.4,6.0,0.0,0.0,0.00326455,0,,,,4.0,7.0,,,,,,13.0,2.0,3.0,,1.0,,4.0,2.0,,2.0,,,,,,,,,
10408400,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,False,35.0,28.0,3.0,1.0,11.0,14.0,17.0,24.0,3.0,7.0,,,,90.0,64.0,6.5,18.0,0.3121,0.0,0.071041,1,,,,2.0,8.0,2.0,2.0,1.0,,,4.0,1.0,,2.0,,1.0,3.0,2.0,,,3.0,1.0,1.0,,,,,,
10408400,home,Real Betis,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,65.0,57.0,3.0,1.0,27.0,33.0,30.0,32.0,9.0,7.0,3.0,,,90.0,76.0,7.0,8.0,0.0149,0.0,0.0179825,1,,guiido_rodriguez,,1.0,6.0,,,,,1.0,,1.0,5.0,,1.0,,1.0,4.0,,1.0,,,,,,,,,
10408400,home,Real Betis,Andrés Guardado,,,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,False,68.0,61.0,6.0,3.0,39.0,40.0,22.0,29.0,5.0,9.0,1.0,,,90.0,81.0,7.0,8.0,0.0281,0.0,0.013918,1,,,,1.0,6.0,,1.0,1.0,,,3.0,,2.0,,,1.0,4.0,2.0,,2.0,1.0,,1.0,True,,,,,
10408400,home,Real Betis,Sergio Canales,,,sergio-canales,S. Canales,M,10,176,2979,M,41560,EUR,666662400,M,10,10,False,53.0,43.0,3.0,2.0,12.0,13.0,31.0,47.0,5.0,4.0,2.0,,,83.0,75.0,7.3,23.0,0.0575,0.0,0.291747,2,,,,,4.0,,4.0,3.0,,2.0,,,,4.0,,3.0,1.0,2.0,,,7.0,,,,1.0,,,,
10408400,home,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,M,21,21,False,20.0,18.0,1.0,1.0,6.0,6.0,12.0,15.0,11.0,1.0,1.0,,,69.0,37.0,7.6,6.0,0.0253,0.1457,0.0297269,1,,,,1.0,3.0,,5.0,5.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,,,,,,,,
10408400,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,28,28,False,48.0,42.0,3.0,2.0,19.0,20.0,23.0,32.0,7.0,6.0,2.0,,,69.0,68.0,6.8,17.0,0.0,0.0,0.0370013,0,,,,,4.0,,9.0,5.0,,,,1.0,,3.0,,,,,,,4.0,,,,,1.0,,,
