match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_punches
10406964,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,24.0,20.0,13.0,10.0,18.0,21.0,2.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,90.0,35.0,7.0,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,739,M,934196,EUR,879292800,D,59,59,False,33.0,30.0,3.0,3.0,14.0,15.0,17.0,19.0,3.0,6.0,3.0,1.0,,,,90.0,56.0,6.9,5.0,1,,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,67.0,57.0,13.0,10.0,32.0,37.0,25.0,30.0,3.0,7.0,12.0,,,,,90.0,82.0,7.3,11.0,2,,,,,5.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,49.0,45.0,3.0,2.0,26.0,26.0,19.0,24.0,1.0,5.0,3.0,,,,,78.0,60.0,6.9,5.0,0,,,1.0,,3.0,6.0,,,1.0,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,M,2,2,False,23.0,19.0,,,6.0,7.0,13.0,17.0,1.0,6.0,6.0,1.0,,,,64.0,32.0,7.1,6.0,0,,,1.0,,,2.0,,,1.0,,5.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,27.0,22.0,1.0,,8.0,8.0,14.0,19.0,,6.0,10.0,2.0,,,,64.0,44.0,7.6,9.0,2,Jean Thierry Lazare,Amani,,,,1.0,,,,3.0,1.0,,,,2.0,jtl_amani_8,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,20,20,False,72.0,60.0,6.0,4.0,18.0,21.0,43.0,59.0,,4.0,9.0,1.0,,,,90.0,93.0,6.9,23.0,2,,,8.0,1.0,,7.0,1.0,,1.0,,4.0,4.0,2.0,2.0,2.0,,1.0,2.0,,1.0,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,879,M,829643,EUR,749347200,M,10,10,False,75.0,59.0,6.0,3.0,22.0,23.0,40.0,65.0,,3.0,9.0,2.0,,,,87.0,104.0,7.0,29.0,4,,,13.0,3.0,,4.0,1.0,,,1.0,2.0,2.0,2.0,1.0,4.0,,1.0,,,3.0,,,True,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,94,94,False,56.0,46.0,5.0,1.0,11.0,11.0,36.0,52.0,,8.0,12.0,2.0,,,,90.0,95.0,7.1,25.0,0,,,7.0,1.0,1.0,10.0,,,1.0,5.0,,,2.0,1.0,4.0,,3.0,7.0,3.0,,,,,1.0,,,,,,
10406964,home,Royale Union Saint-Gilloise,Dante Vanzeir,dante-vanzeir,D. Vanzeir,F,13,175,635,M,822673,EUR,892684800,F,13,13,False,24.0,12.0,,,2.0,4.0,12.0,28.0,,2.0,4.0,1.0,,,,90.0,42.0,7.1,22.0,3,,,8.0,2.0,,4.0,3.0,,1.0,,1.0,,1.0,,3.0,,1.0,3.0,1.0,,,,,,1.0,,,,,
10406964,home,Royale Union Saint-Gilloise,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,7,7,False,21.0,18.0,,,2.0,2.0,16.0,20.0,1.0,1.0,1.0,4.0,,,,78.0,34.0,6.4,10.0,4,,,1.0,,,4.0,1.0,,,,,,2.0,,2.0,boniface_jrn,1.0,1.0,,3.0,,,,,2.0,1.0,,,,
10406964,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,True,16.0,14.0,4.0,4.0,4.0,4.0,12.0,15.0,,2.0,5.0,,,,,26.0,26.0,7.2,6.0,1,,,3.0,2.0,1.0,3.0,,,,,2.0,2.0,,,3.0,,,2.0,,1.0,,,,1.0,,,,,,
10406964,home,Royale Union Saint-Gilloise,Simon Adingra,simon-adingra,S. Adingra,M,24,175,54789,M,1110842,EUR,1009843200,F,11,11,True,9.0,5.0,1.0,,,,5.0,9.0,,1.0,,,,,,26.0,14.0,6.1,6.0,2,,,,,,3.0,2.0,,,,,,,1.0,,simon.adingra,,3.0,1.0,,,,,,,1.0,,,,
10406964,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,11.0,6.0,2.0,,2.0,2.0,4.0,9.0,,1.0,,,,,,12.0,15.0,6.7,5.0,0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,True,,,,,,,,,1.0,2.0,,,,,,12.0,5.0,7.6,,3,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,
10406964,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,1.0,,,,10.0,4.0,7.2,1.0,1,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,
10406964,home,Royale Union Saint-Gilloise,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406964,home,Royale Union Saint-Gilloise,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7730,M,1127191,EUR,991094400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,Oussama El Azzouzi,,,,,,,,,,,,,,,o.elazzouzi,,,,,,,,,,,,,,
10406964,away,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,48.0,28.0,30.0,12.0,24.0,32.0,4.0,16.0,4.0,4.0,11.0,,1.0,,,90.0,60.0,6.8,20.0,0,,,,,,,,4.0,,,,,,,,,,,,,,,True,,,,,,,4.0
10406964,away,KVC Westerlo,Edisson Jordanov,edisson-jordanov,E. Jordanov,D,24,172,62,M,129922,EUR,739497600,D,32,32,False,17.0,14.0,1.0,,10.0,12.0,4.0,8.0,1.0,6.0,5.0,,,,,75.0,40.0,6.6,9.0,1,,,3.0,,,9.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,,,,4.0,1.0,,,1.0,,,1.0,,,,,
10406964,away,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,40.0,31.0,6.0,2.0,21.0,24.0,11.0,17.0,,5.0,5.0,2.0,,,,90.0,62.0,7.5,12.0,1,,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,
10406964,away,KVC Westerlo,Rubin Seigers,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,False,37.0,34.0,5.0,5.0,29.0,31.0,5.0,6.0,,2.0,6.0,1.0,,,,90.0,56.0,7.6,4.0,0,,,,,3.0,4.0,,8.0,2.0,,2.0,1.0,,1.0,,,,,,,,4.0,,,,,,,,
10406964,away,KVC Westerlo,Ravil Tagir,tagir-ravil,R. Tagir,D,28,185,250,M,992551,EUR,1052179200,D,24,24,False,40.0,31.0,4.0,3.0,25.0,30.0,6.0,10.0,,4.0,3.0,3.0,,,,90.0,65.0,7.4,13.0,0,,,,,1.0,2.0,,4.0,4.0,,4.0,2.0,,,1.0,,1.0,,,,,2.0,,,,,,,,
10406964,away,KVC Westerlo,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,11,11,False,43.0,36.0,3.0,2.0,19.0,22.0,18.0,23.0,,2.0,12.0,1.0,,,,90.0,70.0,6.6,15.0,2,,,2.0,1.0,1.0,7.0,,1.0,3.0,,2.0,1.0,2.0,1.0,1.0,,3.0,,,2.0,,1.0,,,,,,,,
