match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_lastManTackle
14025099,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,47.0,28.0,32.0,13.0,0.0,18.0,21.0,10.0,26.0,1.0,2.0,12.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,90.0,64.0,8.2,20.0,0.00527666,54.847828447192,10.0,9.555,8.505,0.3606,1.0,0,1.1844,0.15,-0.04,0.17,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025099,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,20.0,17.0,2.0,1.0,0.0,7.0,8.0,10.0,12.0,8.0,1.0,3.0,,,,,,,,90.0,42.0,6.7,9.0,0.010057,43.9596574844,7.0,38.22,12.495,,1.0,0,,0.1,0.06,-0.18,,2.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,
14025099,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,False,34.0,31.0,3.0,1.0,0.0,23.0,24.0,8.0,10.0,7.0,11.0,6.0,,,,,,,,90.0,55.0,6.9,4.0,0.00164856,100.85333132767,12.0,8.505,12.18,,,1,,0.05,0.06,0.16,,,1.0,6.0,3.0,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,0.1151,-0.06,,,,,,,,,,,,
14025099,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,46.0,38.0,9.0,2.0,0.0,30.0,31.0,8.0,15.0,5.0,6.0,4.0,1.0,,,,,,,90.0,56.0,7.8,8.0,0.00484779,91.49820292756,10.0,40.005,32.865,,,1,,0.11,0.04,0.0,,,1.0,4.0,2.0,,,,,1.0,1.0,,,,,1.0,0.0576,0.52,1.0,1.0,0.6498,,,,,,,,,
14025099,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,15.0,11.0,3.0,2.0,0.0,8.0,9.0,3.0,6.0,3.0,6.0,,,,,,,,,90.0,35.0,6.5,8.0,0.171808,18.849156672607,3.0,1.47,8.085,,2.0,0,,0.29,0.05,-0.1,,1.0,1.0,2.0,6.0,,,,,1.0,,1.0,,,,4.0,,,,,,1.0,1.0,1.0,,,,,,
14025099,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,M,24,24,False,31.0,25.0,3.0,2.0,1.0,14.0,15.0,11.0,16.0,11.0,1.0,2.0,4.0,,,,,,,90.0,49.0,7.7,8.0,0.16471,102.67335743329,12.0,25.515,22.05,,2.0,1,,0.37,-0.28,-0.09,,4.0,1.0,5.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.0161,0.0,,,,3.0,1.0,,True,1.0,1.0,,,
14025099,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,16.0,15.0,,,0.0,9.0,9.0,6.0,7.0,3.0,1.0,4.0,2.0,,,,,,,38.0,22.0,5.8,1.0,0.0132632,44.10009252394,5.0,3.99,4.41,,,0,,0.11,0.02,-0.01,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14025099,home,Chelsea,Estêvão,estevao,Estêvão,M,41,176,195379,M,Estêvão,1597265,EUR,1177372800,M,41,41,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,,,,,,,,,,45.0,17.0,6.5,5.0,0.0884495,88.485579207906,9.0,60.165,20.895,,3.0,2,,0.15,0.36,-0.04,,1.0,,,3.0,,2.0,,,,,,Estêvão,,2.0,,0.1201,-0.23,,,,,1.0,,,,,,,
14025099,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,22.0,17.0,5.0,3.0,0.0,6.0,7.0,11.0,15.0,7.0,,4.0,1.0,,,,,,,90.0,37.0,6.6,12.0,0.0530012,54.084572677503,9.0,-11.445,4.83,,1.0,1,,0.23,-0.05,-0.09,,,2.0,1.0,9.0,1.0,5.0,1.0,,4.0,1.0,2.0,,,,1.0,0.0812,-0.11,1.0,,0.1004,,1.0,,,,,,,
14025099,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,12.0,11.0,2.0,1.0,0.0,3.0,4.0,8.0,8.0,3.0,2.0,2.0,,,,,,,,90.0,32.0,6.4,11.0,0.047508,134.41718530312,10.0,76.86,54.705,,,3,,0.15,-0.26,-0.09,,4.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,,4.0,,,2.0,,0.1325,-0.54,,,,1.0,1.0,,,,1.0,1.0,,
