match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_unsuccessfulTouch,captain,player_firstName,player_lastName,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_errorLeadToAShot,stat_errorLeadToAGoal,player_sofascoreId,stat_clearanceOffLine,stat_bigChanceCreated,stat_bigChanceMissed
10411760,home,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,30,30,True,8.0,4.0,1.0,,3.0,3.0,1.0,6.0,1.0,7.0,,,,,23.0,14.0,6.5,6.0,0.0248,0.0,0.00232855,2,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,
10411760,home,Hellas Verona,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,833,M,940692,EUR,919987200,F,38,38,True,2.0,1.0,,,1.0,2.0,,,,,,,,,9.0,3.0,7.1,1.0,0.0608,0.0181,1.656e-05,1,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,
10411760,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,home,Hellas Verona,Oliver Abildgaard,oliver-abildgaard,O. Abildgaard,M,28,190,213,M,798664,EUR,834364800,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,home,Hellas Verona,Jayden Braaf,jayden-braaf,J. Braaf,F,,179,344,M,961688,EUR,1030752000,F,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,,189,262,M,38618,EUR,538704000,G,47,47,False,32.0,24.0,16.0,10.0,22.0,25.0,2.0,7.0,,4.0,,,,,90.0,34.0,5.3,8.0,0.0,0.0,0.00306719,0,-1.7591,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,1.0,,,,
10411760,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,149606,EUR,776304000,D,22,22,False,47.0,40.0,5.0,3.0,15.0,17.0,25.0,31.0,2.0,5.0,,,,,90.0,64.0,6.6,8.0,0.0,0.0,0.0287447,0,,,,,2.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,789234,EUR,885600000,D,28,28,False,35.0,26.0,8.0,3.0,14.0,15.0,12.0,20.0,4.0,5.0,,,,,90.0,44.0,6.3,9.0,0.0573,0.0,0.44905,1,,3.0,5.0,5.0,7.0,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,
10411760,away,Sassuolo,Ruan,ruan,Ruan,D,4,187,1238,M,914487,EUR,928713600,D,44,44,False,47.0,40.0,4.0,3.0,31.0,34.0,9.0,13.0,4.0,4.0,,,,,90.0,57.0,6.8,8.0,0.037,0.0,0.0034889,1,,3.0,7.0,4.0,9.0,,,1.0,,2.0,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
10411760,away,Sassuolo,Rogério,rogerio,Rogério,D,13,178,289,M,830551,EUR,884649600,D,6,6,False,62.0,54.0,8.0,3.0,27.0,31.0,28.0,34.0,3.0,6.0,,,,,90.0,95.0,7.2,14.0,0.0459,0.0398,0.0462455,2,,1.0,2.0,3.0,9.0,3.0,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,3.0,1.0,,2.0,,,,3.0,,1.0,,,,,,,,
10411760,away,Sassuolo,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,835600,EUR,937958400,M,16,16,False,31.0,27.0,,,9.0,10.0,18.0,23.0,2.0,2.0,,,,,82.0,48.0,6.5,10.0,0.2233,0.0,0.0261746,2,,2.0,1.0,7.0,3.0,2.0,,,1.0,,,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,,,,davidefrrattesi_22,,,
10411760,away,Sassuolo,Maxime López,maxime-lopez,M. López,M,21,167,1284,M,352802,EUR,881193600,M,27,27,False,73.0,60.0,7.0,3.0,26.0,30.0,39.0,50.0,,12.0,,,,,90.0,90.0,8.1,16.0,0.0575,0.0,0.299187,1,,,,1.0,2.0,,,1.0,,2.0,2.0,,1.0,5.0,,,7.0,5.0,,1.0,,,,,,1.0,,,,,,1.0,,
10411760,away,Sassuolo,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,8,8,False,38.0,33.0,1.0,,15.0,15.0,18.0,23.0,1.0,4.0,,,,,68.0,54.0,7.5,8.0,0.6859,0.8994,0.0374939,1,,,3.0,5.0,6.0,,1.0,,1.0,3.0,2.0,,2.0,1.0,,3.0,,,,,,,,,,,1.0,,,,,,,
10411760,away,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185,5071,M,253367,EUR,775699200,F,10,10,False,34.0,22.0,7.0,4.0,4.0,5.0,19.0,30.0,,3.0,,,,,68.0,44.0,7.1,14.0,0.1302,0.0,0.615501,1,,1.0,,3.0,5.0,3.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,3.0,,,,1.0,,,berardi25,,1.0,1.0
10411760,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,9,9,False,25.0,16.0,,,8.0,8.0,8.0,19.0,,1.0,,,,,87.0,45.0,6.7,20.0,0.1688,0.207,0.0979722,2,,4.0,2.0,11.0,5.0,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,5.0,2.0,,,3.0,,,,1.0,,,,,,,,,,
10411760,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177,2531,M,932643,EUR,912729600,F,45,45,False,26.0,20.0,2.0,1.0,5.0,5.0,15.0,24.0,,6.0,,,,,82.0,41.0,7.1,15.0,0.0745,0.0,0.0944788,1,,,,3.0,5.0,4.0,,,,1.0,,1.0,2.0,1.0,,,3.0,,,3.0,,,,3.0,,1.0,,,,,,,1.0,
10411760,away,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2961,M,912786,EUR,882489600,M,7,7,True,6.0,5.0,2.0,2.0,1.0,2.0,4.0,4.0,,2.0,,,,,22.0,10.0,6.5,2.0,0.0,0.0,0.0187076,0,,1.0,,2.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,92,179,185,M,148566,EUR,677116800,F,92,92,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,,,,,,22.0,10.0,6.5,2.0,0.0,0.0,0.0257239,0,,1.0,,3.0,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187,1387,M,924973,EUR,921283200,M,42,42,True,8.0,5.0,1.0,,1.0,2.0,4.0,6.0,,1.0,,,,,8.0,13.0,6.2,5.0,0.0776,0.0,0.0263934,1,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
10411760,away,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1671,M,825861,EUR,920160000,M,20,20,True,4.0,2.0,,,2.0,2.0,,5.0,,2.0,,,,,8.0,8.0,6.2,5.0,0.0248,0.0,5.28e-06,1,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,
10411760,away,Sassuolo,Agustín Álvarez,agustin-alvarez,A. Álvarez,F,25,180,1490,M,1065937,EUR,990230400,F,11,11,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,10.0,10.0,7.1,,0.2016,0.1717,0.0818277,3,,2.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,
10411760,away,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Alessandro Russo,alessandro-russo,A. Russo,G,32,190,75,M,918862,EUR,985996800,G,64,64,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189,224,M,170887,EUR,705888000,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,5,185,121,M,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Filippo Romagna,filippo-romagna,F. Romagna,D,19,185,187,M,356032,EUR,864604800,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192,280,M,46799,EUR,701654400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411760,away,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
