match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_lastManTackle,stat_bigChanceMissed,stat_blockedScoringAttempt
12448340,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,32.0,16.0,26.0,10.0,0.0,13.0,17.0,3.0,15.0,3.0,2.0,2.0,90.0,36.0,6.7,16.0,0.00905501,0,0.1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185,170,M,1049446,EUR,1091836800,D,3,3,False,29.0,19.0,7.0,5.0,0.0,8.0,10.0,12.0,20.0,4.0,,,90.0,68.0,7.3,17.0,0.244688,0,,1.0,1.0,1.0,2.0,6.0,10.0,1.0,2.0,1.0,7.0,1.0,6.0,4.0,3.0,1.0,3.0,,,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191,126,M,927155,EUR,922060800,D,28,28,False,35.0,27.0,5.0,,0.0,20.0,22.0,7.0,13.0,6.0,,,90.0,55.0,7.0,9.0,0.00429472,0,,,,1.0,1.0,1.0,2.0,,,,13.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,4,4,False,54.0,43.0,10.0,5.0,0.0,28.0,30.0,15.0,24.0,6.0,,,90.0,76.0,7.1,13.0,0.0277428,1,,,,2.0,2.0,5.0,7.0,,2.0,1.0,9.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.1336,1.0,,,,,,,,,
12448340,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,False,21.0,12.0,3.0,,0.0,5.0,8.0,7.0,14.0,4.0,,,61.0,36.0,6.7,12.0,0.0154755,0,,1.0,,2.0,,2.0,2.0,,,,5.0,,2.0,,2.0,,,,,,2.0,,,,,,,,,,,
12448340,home,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,53.0,45.0,4.0,3.0,0.0,28.0,32.0,17.0,21.0,11.0,,,90.0,83.0,7.0,14.0,0.0418376,0,,,,3.0,2.0,9.0,13.0,,3.0,1.0,1.0,,7.0,1.0,3.0,3.0,4.0,,1.0,,5.0,,1.0,,,,,,,,,
12448340,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,10,10,False,25.0,19.0,1.0,1.0,0.0,10.0,14.0,11.0,13.0,7.0,,,69.0,43.0,7.1,8.0,0.0707948,1,,2.0,2.0,,,2.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,,,,,0.0197,,True,1.0,0.0248,,,,,,
12448340,home,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,False,19.0,18.0,,,1.0,7.0,7.0,11.0,16.0,3.0,,,90.0,46.0,7.5,10.0,0.357476,1,,4.0,,1.0,1.0,6.0,6.0,,1.0,,3.0,,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0641,1.0,,,,1.0,,,,,
12448340,home,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175,308,M,815080,EUR,754444800,M,35,35,False,26.0,25.0,1.0,1.0,0.0,12.0,13.0,13.0,14.0,3.0,,,69.0,39.0,7.3,5.0,0.0290955,1,,1.0,,,,2.0,5.0,1.0,2.0,2.0,,,2.0,2.0,2.0,1.0,,,1.0,,,0.0213,1.0,,1.0,0.0091,,,,,,
12448340,home,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,M,11,11,False,16.0,11.0,1.0,,0.0,5.0,6.0,7.0,12.0,3.0,,,86.0,32.0,6.2,15.0,0.0880352,0,,2.0,1.0,1.0,1.0,9.0,3.0,1.0,5.0,1.0,,,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,
12448340,home,PEC Zwolle,Dylan Vente,,,dylan-vente,D. Vente,F,9,181,657,M,825843,EUR,926208000,F,9,9,False,24.0,13.0,1.0,,0.0,6.0,8.0,7.0,17.0,3.0,,,90.0,48.0,7.9,21.0,0.00916691,3,,1.0,,5.0,6.0,11.0,7.0,,3.0,1.0,6.0,,,,6.0,,3.0,,1.0,,,0.56,2.0,,3.0,0.9422,,1.0,,,,
12448340,home,PEC Zwolle,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,11.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,7.0,1.0,,,29.0,26.0,7.1,5.0,0.0297012,1,,,,3.0,1.0,4.0,5.0,,2.0,1.0,2.0,,3.0,2.0,,,,,,1.0,1.0,0.0929,,,,,,,,,,
12448340,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,True,12.0,9.0,,,0.0,5.0,6.0,4.0,7.0,3.0,,,21.0,21.0,6.7,5.0,0.00123294,0,,1.0,,1.0,1.0,2.0,3.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174,138,M,333571,EUR,787881600,M,30,30,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,2.0,,,21.0,13.0,5.9,6.0,0.0096642,0,,,,1.0,,7.0,,,3.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184,124,M,927605,EUR,975110400,F,22,22,True,,,,,0.0,,,,,,,,8.0,3.0,6.2,3.0,,0,,,,1.0,,3.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Kenneth Vermeer,Kenneth,Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eliano.r,,,
12448340,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448340,home,PEC Zwolle,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448340,away,SC Heerenveen,Mickey van der Hart,,,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,False,34.0,22.0,22.0,10.0,0.0,17.0,19.0,5.0,15.0,11.0,1.0,4.0,90.0,44.0,7.3,13.0,0.00217467,0,-0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448340,away,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,45.0,33.0,8.0,3.0,0.0,16.0,20.0,17.0,26.0,8.0,,,90.0,70.0,7.2,14.0,0.0143976,1,,1.0,,2.0,5.0,6.0,12.0,2.0,,,3.0,,6.0,4.0,,1.0,2.0,,,1.0,,0.0176,,,,,,,,,,
12448340,away,SC Heerenveen,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,40.0,32.0,10.0,5.0,0.0,21.0,22.0,11.0,18.0,5.0,,,90.0,63.0,7.7,9.0,0.00790927,0,,,,6.0,5.0,6.0,13.0,,,,11.0,,6.0,5.0,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,
12448340,away,SC Heerenveen,Nikolai Soyset Hopland,,,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,False,71.0,61.0,6.0,4.0,0.0,43.0,46.0,18.0,25.0,4.0,,,90.0,86.0,6.9,12.0,0.0182139,0,,,,1.0,1.0,4.0,6.0,1.0,2.0,1.0,4.0,,3.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,
12448340,away,SC Heerenveen,Mats Köhlert,,,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,11,11,False,40.0,31.0,3.0,,0.0,18.0,24.0,15.0,23.0,6.0,,,90.0,83.0,6.7,28.0,0.220443,0,,7.0,2.0,2.0,,7.0,2.0,1.0,2.0,,6.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,,1.0,True,,,,,,,,
12448340,away,SC Heerenveen,Espen Van Ee,,,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,21,21,False,40.0,27.0,6.0,4.0,0.0,9.0,11.0,18.0,31.0,4.0,,,90.0,58.0,6.6,24.0,0.0551264,0,,2.0,,1.0,2.0,8.0,4.0,2.0,2.0,,1.0,,,,5.0,2.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,
12448340,away,SC Heerenveen,Marcus Linday,Marcus Linday,,marcus-linday,M. Linday,M,16,186,207,M,1627623,EUR,1054512000,M,16,16,False,47.0,39.0,3.0,1.0,0.0,14.0,17.0,25.0,30.0,6.0,,,90.0,66.0,6.7,11.0,0.248642,2,,,,2.0,,5.0,5.0,,1.0,,3.0,,3.0,2.0,1.0,2.0,1.0,,1.0,,1.0,0.5539,2.0,,2.0,0.7219,,,,,2.0,
12448340,away,SC Heerenveen,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,30,30,False,41.0,27.0,7.0,4.0,0.0,4.0,6.0,23.0,39.0,6.0,,,90.0,79.0,8.3,30.0,0.204542,4,,4.0,,1.0,6.0,8.0,12.0,,6.0,2.0,1.0,,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,0.1816,2.0,,1.0,0.4516,1.0,1.0,alirezajb,,,1.0
12448340,away,SC Heerenveen,Levi Smans,Levi Smans,,levi-smans,L. Smans,M,14,175,135,M,1133678,EUR,1048550400,M,14,14,False,19.0,16.0,4.0,2.0,0.0,4.0,4.0,12.0,17.0,4.0,,,69.0,40.0,6.3,14.0,0.0418667,2,,2.0,,,,6.0,2.0,1.0,1.0,,,,,,4.0,2.0,,,4.0,,,0.0319,2.0,,,,,,,,,2.0
12448340,away,SC Heerenveen,Dimitris Rallis,,,dimitris-rallis,D. Rallis,F,9,189,309,M,1888815,EUR,1111795200,M,26,26,False,11.0,7.0,,,0.0,3.0,3.0,4.0,8.0,2.0,,,45.0,24.0,6.6,9.0,0.196069,2,,,,,,4.0,3.0,,1.0,1.0,,,1.0,,2.0,1.0,2.0,,2.0,1.0,,0.3104,,,,,,,,,,1.0
12448340,away,SC Heerenveen,Miloš Luković,Milos Lukovic,,milos-lukovic,M. Luković,F,22,184,1062,M,1165974,EUR,1132272000,F,24,24,False,11.0,6.0,1.0,,0.0,1.0,1.0,5.0,10.0,2.0,,,90.0,22.0,6.7,14.0,0.0925186,0,,,,2.0,1.0,6.0,2.0,,2.0,,,,,,6.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,
12448340,away,SC Heerenveen,Eser Gürbüz,Eser Gürbüz,,eser-gurbuz,E. Gürbüz,F,50,182,193,M,1586644,EUR,1173139200,F,50,50,True,11.0,8.0,1.0,,1.0,4.0,5.0,4.0,7.0,2.0,,,45.0,28.0,6.5,12.0,0.00548363,1,,1.0,,,,8.0,3.0,1.0,5.0,1.0,,,2.0,1.0,,,1.0,1.0,2.0,,1.0,0.0112,1.0,,,,,,,,,1.0
12448340,away,SC Heerenveen,Amara Condé,,,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,6,6,True,9.0,8.0,2.0,2.0,0.0,4.0,4.0,4.0,5.0,2.0,,,21.0,13.0,7.0,1.0,0.00442862,0,,,,,2.0,1.0,5.0,1.0,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,
12448340,away,SC Heerenveen,Bernt Klaverboer,Bernt Klaverboer,,klaverboer-bernt,B. Klaverboer,G,22,190,124,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
