match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length,confirmed,from
14053664,FT,6.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14053664,,6.0,1.0,,90,5.0,,1,,,goal,331426191.0,False,regular,847073.0,Koen Kostons,,,,,,,
14053664,,,,,90,2.0,,1,,,card,124417388.0,False,yellow,1509752.0,Nick Fichtinger,Nick Fichtinger,Foul,False,,,,
14053664,,,,,90,2.0,,1,,,substitution,125231222.0,True,injury,,,,,,True,,,
14053664,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,4.0,,
14053664,,,,,86,,,5,,,varDecision,92541.0,True,goalNotAwarded,957937.0,Casper Tengstedt,,,,,,False,
14053664,,6.0,0.0,,84,,,7,,,goal,331425470.0,True,regular,957937.0,Casper Tengstedt,,,,,,,
14053664,,,,,83,,,8,,,substitution,125231175.0,True,injury,,,,,,True,,,
14053664,,,,,75,,,16,,,card,124417360.0,True,yellow,1095731.0,Oussama Targhalline,Oussama Targhalline,Foul,False,,,,
14053664,,,,,70,,,21,,,substitution,125231104.0,True,regular,,,,,,False,,,
14053664,,,,,67,,,24,,,substitution,125231090.0,False,injury,,,,,,True,,,
14053664,,,,,62,,,29,,,substitution,125231067.0,True,regular,,,,,,False,,,
14053664,,,,,62,,,29,,,substitution,125231066.0,True,regular,,,,,,False,,,
14053664,,5.0,0.0,,55,,,36,,,goal,331422470.0,True,regular,985823.0,Ayase Ueda,,,,,,,
14053664,,,,,46,,,45,,,substitution,125230987.0,False,regular,,,,,,False,,,
14053664,,,,,46,,,45,,,substitution,125230986.0,False,regular,,,,,,False,,,
14053664,,,,,46,,,45,,,substitution,125230985.0,False,regular,,,,,,False,,,
14053664,,,,,46,,,45,,,substitution,125230978.0,True,regular,,,,,,False,,,
14053664,HT,4.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14053664,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,1.0,,
14053664,,4.0,0.0,,42,,,4,,,goal,331418263.0,True,regular,985823.0,Ayase Ueda,,,,,,,
14053664,,3.0,0.0,,37,,,9,,,goal,331417470.0,True,penalty,959805.0,Quinten Timber,,,,,,,penalty
14053664,,2.0,0.0,,20,,,26,,,goal,331414628.0,True,regular,985823.0,Ayase Ueda,,,,,,,
14053664,,1.0,0.0,,11,,,35,,,goal,331412855.0,True,regular,985823.0,Ayase Ueda,,,,,,,
