match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,captain,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals
12764235,home,Ludogorets,Hendrik Bonmann,hendrik-bonmann,H. Bonmann,G,39,192.0,101,M,254461,EUR,759196800,G,39,39,False,52.0,32.0,34.0,16.0,0.0,28.0,37.0,4.0,15.0,6.0,2.0,4.0,4.0,1.0,1.0,90.0,62.0,7.0,20.0,0.0005684,0,1.2428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Son,son,Son,D,17,179.0,216,M,597716,EUR,764985600,D,17,17,False,54.0,45.0,7.0,4.0,0.0,27.0,30.0,19.0,29.0,7.0,,,,,,90.0,84.0,6.3,18.0,0.0647453,0,,5.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Olivier Verdon,olivier-verdon,O. Verdon,D,24,190.0,1170,M,889680,EUR,812851200,D,24,24,False,67.0,60.0,6.0,2.0,0.0,42.0,43.0,18.0,24.0,2.0,,,,,,90.0,72.0,6.4,7.0,0.0159398,0,,,,5.0,4.0,,,,2.0,2.0,1.0,,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190.0,98,M,811562,EUR,804297600,D,4,4,False,86.0,74.0,13.0,6.0,0.0,60.0,62.0,14.0,24.0,5.0,,,,,,89.0,96.0,7.3,12.0,0.231117,0,,,,3.0,7.0,,,,1.0,2.0,2.0,,2.0,3.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
12764235,home,Ludogorets,Anton Nedyalkov,anton-nedyalkov,A. Nedyalkov,D,3,182.0,138,M,173521,EUR,736128000,D,3,3,False,32.0,28.0,3.0,3.0,0.0,20.0,23.0,9.0,13.0,4.0,,,,,,77.0,57.0,7.0,11.0,0.030584,0,,4.0,1.0,6.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,True,1.0,,,,,,,,,,,
12764235,home,Ludogorets,Jakub Piotrowski,jakub-piotrowski,J. Piotrowski,M,24,188.0,2365,M,825271,EUR,875923200,M,6,6,False,65.0,53.0,4.0,1.0,0.0,26.0,30.0,27.0,35.0,4.0,,,,,,90.0,86.0,6.4,19.0,0.0233364,3,,,,10.0,4.0,2.0,2.0,,3.0,2.0,2.0,2.0,3.0,2.0,1.0,,,,,2.0,,,2.0,2.0,1.0,1.0,0.1179,0.0398,,,,,,
12764235,home,Ludogorets,Aguibou Camara,aguibou-camara,A. Camara,M,20,167.0,5998,M,906062,EUR,990316800,M,20,20,False,33.0,31.0,3.0,2.0,0.0,16.0,16.0,16.0,19.0,6.0,,,,,,77.0,46.0,6.5,6.0,0.0437115,2,,2.0,1.0,4.0,3.0,,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,0.0621,,aguibou_camara2,2.0,,,,
12764235,home,Ludogorets,Erick Marcus,erick-marcus,Erick Marcus,M,77,172.0,690,M,1403439,EUR,1078099200,M,77,77,False,32.0,24.0,7.0,3.0,0.0,8.0,8.0,20.0,41.0,2.0,,,,,,90.0,68.0,7.2,30.0,0.614351,2,,17.0,4.0,13.0,6.0,3.0,7.0,4.0,,,,3.0,3.0,1.0,2.0,3.0,,,,,1.0,,2.0,,2.0,,0.0685,0.2194,,,1.0,,,
12764235,home,Ludogorets,Ivajlo Chochev,ivajlo-chochev,I. Chochev,M,18,187.0,311,M,94681,EUR,729993600,M,18,18,False,32.0,25.0,2.0,2.0,0.0,13.0,16.0,12.0,16.0,,,,,,,90.0,47.0,7.1,8.0,0.0986972,2,,,,10.0,11.0,1.0,,,2.0,4.0,1.0,1.0,7.0,4.0,2.0,1.0,,,,,3.0,,,1.0,1.0,,0.1278,0.0251,,,,,,
12764235,home,Ludogorets,Caio Vidal,caio-vidal,Caio Vidal,M,11,174.0,463,M,1067629,EUR,973296000,M,11,11,False,17.0,16.0,,,0.0,7.0,7.0,9.0,13.0,2.0,,,,,,89.0,41.0,7.7,7.0,0.0192737,3,,3.0,,4.0,11.0,1.0,4.0,4.0,,1.0,,3.0,2.0,,1.0,,Caio Vidal,,,2.0,6.0,,,1.0,,,0.073,,,2.0,,1.0,,
12764235,home,Ludogorets,Rwan Cruz,rwan-cruz,Rwan Cruz,F,12,187.0,1041,M,1180918,EUR,990316800,F,12,12,False,30.0,24.0,1.0,1.0,0.0,9.0,9.0,15.0,22.0,5.0,,,,,,90.0,49.0,7.0,11.0,0.061002,4,,1.0,,7.0,7.0,2.0,4.0,2.0,,2.0,,2.0,2.0,3.0,1.0,1.0,Rwan Cruz,,,2.0,,,,1.0,2.0,,0.3126,0.2637,,1.0,,1.0,1.0,
12764235,home,Ludogorets,Denny Gropper,danny-gruper,D. Gropper,D,14,176.0,80,M,993378,EUR,921542400,D,14,14,True,6.0,4.0,1.0,,0.0,2.0,3.0,3.0,5.0,1.0,,,,,,13.0,16.0,6.5,4.0,0.0387699,0,,2.0,1.0,1.0,1.0,,1.0,,3.0,,,,,1.0,,1.0,Denny,Gropper,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177.0,216,M,921089,EUR,931046400,M,23,23,True,11.0,10.0,1.0,1.0,0.0,6.0,6.0,4.0,5.0,1.0,,,,,,13.0,12.0,6.6,1.0,0.00135087,0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Edvin Kurtulus,edvin-kurtulus,E. Kurtulus,D,15,185.0,232,M,981899,EUR,952214400,D,15,15,True,1.0,,,,0.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Filip Gigov,filip-gigov,F. Gigov,F,73,,51,M,1865876,EUR,1175126400,F,73,73,True,,,,,0.0,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Sergio Padt,sergio-padt,S. Padt,G,1,197.0,141,M,42894,EUR,644630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Damyan Hristov,damyan-hristov,D. Hristov,G,67,188.0,28,M,1091865,EUR,1036800000,G,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Damyan Hristov,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Georgi Terziev,georgi-terziev,G. Terziev,D,5,183.0,42,M,76015,EUR,703555200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Georgi Rusev,georgi-rusev,G. Rusev,M,11,176.0,211,M,869017,EUR,899337600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Rosen Ivanov,rosen-ivanov,R. Ivanov,M,72,,9,M,1894180,EUR,1051228800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rosen Ivanov,,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Metodiy Stefanov,stefanov-metodiy,M. Stefanov,M,80,180.0,21,M,888366,EUR,965433600,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Metodiy,Stefanov,,,,,,,,,,,,,,,,
12764235,home,Ludogorets,Ivan Yordanov,ivan-yordanov,I. Yordanov,M,82,170.0,82,M,987212,EUR,973555200,M,82,82,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,away,FC Midtjylland,Jonas Lössl,jonas-lossl,J. Lössl,G,1,195.0,205,M,37514,EUR,602294400,G,1,1,False,28.0,19.0,19.0,11.0,0.0,13.0,14.0,6.0,14.0,7.0,2.0,6.0,6.0,1.0,1.0,90.0,41.0,8.8,9.0,0.00130271,0,0.5481,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764235,away,FC Midtjylland,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184.0,780,M,227900,EUR,798249600,D,43,43,False,27.0,15.0,6.0,1.0,0.0,10.0,12.0,6.0,16.0,9.0,,,,,,90.0,61.0,7.0,22.0,0.0638676,0,,1.0,1.0,11.0,11.0,2.0,6.0,1.0,6.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,
12764235,away,FC Midtjylland,Ousmane Diao,diao-ousmane,O. Diao,D,4,187.0,1563,M,1465159,EUR,1086652800,D,4,4,False,35.0,27.0,9.0,2.0,0.0,21.0,22.0,6.0,13.0,5.0,,,,,,90.0,51.0,7.3,10.0,0.0018351,2,,,,4.0,6.0,1.0,1.0,1.0,5.0,1.0,,2.0,3.0,4.0,,,,,2.0,2.0,,,,1.0,1.0,,0.1715,0.1665,,,,,1.0,
12764235,away,FC Midtjylland,Mads Bech Sørensen,mads-bech-sorensen,M. B. Sørensen,D,22,189.0,283,M,1006409,EUR,915667200,D,22,22,False,49.0,36.0,12.0,4.0,1.0,23.0,26.0,13.0,23.0,2.0,,,,,,90.0,69.0,7.7,16.0,0.0200142,0,,,,3.0,8.0,1.0,,,12.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,,,,,1.0,True,,,,,,,,,,,,
12764235,away,FC Midtjylland,Victor Bak Jensen,victor-bak-jensen,V. B. Jensen,D,55,175.0,174,M,1002057,EUR,1065139200,D,55,55,False,19.0,14.0,2.0,1.0,0.0,6.0,10.0,8.0,9.0,5.0,,,,,,45.0,25.0,6.6,5.0,0.00480258,0,,,,5.0,4.0,3.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12764235,away,FC Midtjylland,Denil Castillo,castillo-denil,D. Castillo,M,21,187.0,1350,M,1145126,EUR,1080086400,M,21,21,False,16.0,12.0,,,0.0,7.0,9.0,5.0,8.0,4.0,,,,,,85.0,30.0,6.9,7.0,0.0315482,1,,1.0,,6.0,3.0,,1.0,,2.0,,,,3.0,1.0,1.0,,,,,2.0,2.0,,1.0,1.0,,,0.0361,,,,,,,
