match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_saves,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10385529,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,22.0,16.0,1.0,,6.0,8.0,10.0,14.0,,,3.0,,,,61.0,30.0,7.2,7.0,0.0189,0.0622,0.0721579,1,,,,1.0,1.0,7.0,,,4.0,4.0,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,
10385529,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,9,9,True,6.0,3.0,,,1.0,2.0,2.0,4.0,,,3.0,,,,29.0,10.0,6.2,5.0,0.0,0.0,0.00203115,0,,,,,4.0,1.0,1.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,
10385529,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,True,19.0,17.0,1.0,,11.0,11.0,6.0,8.0,,1.0,1.0,,,,29.0,31.0,6.6,5.0,0.0,0.0,0.011562,0,,,,,2.0,3.0,,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,
10385529,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,,892111,EUR,891993600,M,26,26,True,7.0,7.0,,,5.0,5.0,2.0,2.0,1.0,,3.0,,,,17.0,13.0,5.8,3.0,0.0,0.0,0.00036503,0,,,,,3.0,2.0,1.0,,1.0,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,
10385529,home,Brentford,Pontus Jansson,pontus-jansson,P. Jansson,D,18,194,318,M,,55123,EUR,666403200,D,18,18,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,home,Brentford,Fin Stevens,finley-stevens,F. Stevens,D,14,177,119,M,,1064630,EUR,1049932800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Finley Stevens,,,,,,,,,,,
10385529,home,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,away,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193,286,M,,796986,EUR,869270400,G,31,31,False,32.0,18.0,18.0,4.0,15.0,19.0,3.0,13.0,1.0,,6.0,1.0,,,90.0,39.0,6.4,14.0,0.0,0.0,0.00038292,0,-0.7888,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10385529,away,Leicester City,Ricardo Pereira,ricardo-pereira,R. Pereira,D,21,175,985,M,,221200,EUR,749865600,D,21,21,False,50.0,45.0,6.0,4.0,25.0,30.0,21.0,22.0,7.0,1.0,6.0,,,,90.0,78.0,6.5,11.0,0.0,0.0,0.320532,0,,2.0,1.0,5.0,11.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
10385529,away,Leicester City,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1219,M,,308526,EUR,787968000,D,18,18,False,57.0,52.0,3.0,1.0,37.0,39.0,15.0,18.0,3.0,,8.0,,,,90.0,68.0,6.9,5.0,0.0304,0.0,0.003811,1,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,
10385529,away,Leicester City,Harry Souttar,harry-souttar,H. Souttar,D,15,198,591,M,,808680,EUR,909014400,D,15,15,False,64.0,57.0,5.0,4.0,40.0,42.0,17.0,22.0,8.0,3.0,5.0,,,,90.0,82.0,7.6,8.0,0.064,0.0,0.00486969,1,,,,,1.0,10.0,,,2.0,2.0,1.0,1.0,1.0,,1.0,6.0,1.0,,,,1.0,,,,,,,,,
10385529,away,Leicester City,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,27,27,False,49.0,43.0,3.0,,22.0,26.0,21.0,23.0,5.0,3.0,5.0,,,,90.0,78.0,7.2,8.0,0.0499,0.0,0.00704568,1,,,,1.0,1.0,3.0,,,,,1.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,
10385529,away,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,,787885,EUR,850694400,M,25,25,False,49.0,40.0,4.0,,25.0,29.0,15.0,20.0,4.0,3.0,8.0,,,,74.0,64.0,6.9,10.0,0.0,0.0,0.0048737,0,,,,,4.0,6.0,2.0,,2.0,2.0,,2.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,
10385529,away,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,False,40.0,30.0,5.0,1.0,11.0,13.0,19.0,28.0,1.0,3.0,8.0,,,,90.0,69.0,6.5,20.0,0.0702,0.0,0.0345673,2,,1.0,,1.0,11.0,7.0,2.0,5.0,4.0,2.0,2.0,2.0,,2.0,3.0,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,
10385529,away,Leicester City,Tetê,tete,Tetê,F,21,175,3978,M,Tete,980327,EUR,950572800,M,37,37,False,11.0,5.0,1.0,1.0,1.0,4.0,5.0,10.0,,,1.0,,,,66.0,25.0,6.9,10.0,0.1624,0.0,0.0322954,1,,3.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,3.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,1.0,,,,
10385529,away,Leicester City,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,27.0,22.0,4.0,1.0,8.0,9.0,14.0,22.0,,,4.0,,,,89.0,45.0,7.0,15.0,0.0166,0.0,0.245239,1,,4.0,,1.0,8.0,5.0,1.0,2.0,5.0,2.0,,1.0,,1.0,2.0,,1.0,3.0,,,1.0,True,,,,1.0,,1.0,1.0,
10385529,away,Leicester City,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,7,7,False,26.0,19.0,1.0,,6.0,8.0,13.0,20.0,,,3.0,,,,90.0,43.0,6.9,17.0,0.6505,0.7906,0.0197836,4,,2.0,,,6.0,3.0,1.0,,5.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,
10385529,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,patsondaka,865057,EUR,907891200,F,20,20,False,12.0,6.0,,,2.0,2.0,4.0,10.0,,,3.0,,,,66.0,23.0,6.4,9.0,0.3095,0.0,0.00547692,3,,,,4.0,8.0,6.0,1.0,3.0,1.0,1.0,,,,,2.0,3.0,,,,,1.0,,,,2.0,,,,,1.0
10385529,away,Leicester City,Dennis Praet,dennis-praet,D. Praet,M,8,181,725,M,,135647,EUR,768873600,M,26,26,True,10.0,7.0,,,4.0,4.0,3.0,6.0,1.0,1.0,1.0,,,,24.0,13.0,6.6,3.0,0.0,0.0,0.00226947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,away,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,Vardy7,173827,EUR,537321600,F,9,9,True,5.0,1.0,1.0,,1.0,3.0,,2.0,,,1.0,,,,24.0,8.0,6.4,5.0,0.0,0.0,8.24e-06,0,,,,2.0,4.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
10385529,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,,887581,EUR,920073600,M,42,42,True,10.0,9.0,,,5.0,5.0,5.0,6.0,,,3.0,,,,16.0,11.0,6.6,1.0,0.0,0.0,0.0230334,0,,1.0,1.0,,3.0,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,
10385529,away,Leicester City,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,kelechi72,359642,EUR,844300800,F,14,14,True,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,0.0,0.0,3.62e-06,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385529,away,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,away,Leicester City,Lewis Brunt,lewis-brunt,L. Brunt,D,3,187,94,M,,994562,EUR,973468800,M,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,away,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,away,Leicester City,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,papy.mendy,123166,EUR,709257600,M,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385529,away,Leicester City,Wanya Marcal Madivadua,wanya-marcal-madivadua,W. M. Madivadua,M,27,181,193,M,,1157405,EUR,1034985600,M,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
