match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_challengeLost,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle
12437711,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,24.0,18.0,6.0,1.0,0.0,18.0,19.0,5.0,1.0,7.0,1.0,1.0,1.0,90.0,31.0,6.8,6.0,6.926e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,False,32.0,30.0,1.0,,0.0,14.0,14.0,20.0,1.0,2.0,,,,62.0,44.0,6.8,6.0,0.00794892,1,youssouf_sabaly23,16.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0271,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,3,3,False,80.0,71.0,7.0,2.0,0.0,52.0,54.0,26.0,,3.0,,,,90.0,87.0,7.0,9.0,0.0071601,0,,19.0,,1.0,2.0,6.0,,,,,2.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Natan,,,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,6,6,False,74.0,73.0,5.0,4.0,0.0,49.0,49.0,25.0,3.0,5.0,,,,90.0,84.0,7.5,2.0,0.00906451,1,,24.0,,3.0,4.0,5.0,,,,,,,0.0363,5.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12437711,home,Real Betis,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,False,74.0,67.0,4.0,2.0,0.0,19.0,21.0,56.0,2.0,7.0,,,,90.0,102.0,7.6,15.0,0.0333682,1,,48.0,3.0,,3.0,4.0,2.0,1.0,1.0,1.0,2.0,,0.0441,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
12437711,home,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,False,75.0,70.0,4.0,3.0,0.0,29.0,29.0,48.0,,3.0,,,,90.0,85.0,7.2,6.0,0.0494389,1,,43.0,2.0,2.0,4.0,,,,1.0,1.0,,,0.0362,,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,
12437711,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,False,15.0,11.0,,,0.0,5.0,5.0,10.0,,1.0,,,,26.0,17.0,6.5,5.0,0.00235793,0,,6.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
12437711,home,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,M,9,9,False,20.0,14.0,2.0,2.0,0.0,4.0,6.0,17.0,,,,,,61.0,37.0,7.0,13.0,0.0494107,0,,12.0,3.0,1.0,4.0,7.0,1.0,,,4.0,4.0,1.0,,2.0,1.0,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,
12437711,home,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,53.0,45.0,2.0,2.0,0.0,11.0,11.0,52.0,,5.0,,,,87.0,74.0,7.4,19.0,0.0802874,1,,35.0,10.0,,5.0,8.0,2.0,1.0,,,2.0,,0.0173,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,True,1.0,,,,,,,,
12437711,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,10,10,False,53.0,38.0,,,0.0,4.0,6.0,48.0,,3.0,,,,90.0,78.0,7.7,25.0,0.0415021,4,ez_abde,34.0,1.0,2.0,7.0,6.0,3.0,1.0,,4.0,3.0,,1.2396,2.0,,,,,3.0,,,,,,,,1.0,4.0,1.0,1.4333,,,,
12437711,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,False,10.0,9.0,,,0.0,2.0,2.0,8.0,,3.0,,,,62.0,19.0,6.7,3.0,0.00311362,2,,7.0,,,4.0,2.0,2.0,,2.0,,,,0.0387,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,
12437711,home,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,16,16,True,53.0,48.0,4.0,3.0,0.0,19.0,20.0,33.0,,8.0,,,,64.0,68.0,7.1,7.0,0.0271306,2,,29.0,,2.0,6.0,4.0,2.0,2.0,1.0,2.0,1.0,,0.068,,,1.0,1.0,3.0,,1.0,,,,1.0,,,,,,,,,,
12437711,home,Real Betis,Giovani Lo Celso,,,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,20,20,True,26.0,22.0,2.0,1.0,0.0,5.0,5.0,23.0,,2.0,,,,29.0,37.0,7.1,7.0,0.0327387,0,locelso_giovani,17.0,2.0,,,5.0,,,,1.0,3.0,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,
12437711,home,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,True,14.0,9.0,1.0,,1.0,6.0,6.0,9.0,,,,,,28.0,18.0,7.1,5.0,0.66527,0,Bellerín,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,
12437711,home,Real Betis,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,73281,M,1150391,EUR,1109548800,F,8,8,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,28.0,8.0,6.9,4.0,0.00333158,1,VRoque,2.0,,1.0,6.0,,1.0,,,1.0,,,0.6981,,,,,2.0,2.0,,,,,,,,,1.0,1.0,0.9381,,,,
12437711,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,5.0,5.0,,,0.0,1.0,1.0,5.0,,,,,,11.0,7.0,6.6,1.0,0.00839436,0,,4.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12437711,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Adrián,,,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Lucas Alcazar,,,lucas-alcazar,L. Alcázar,D,12,181,88,M,1049200,EUR,1026345600,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Iker Losada,,,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,home,Real Betis,Jesús Rodriguez,,,jesus-rodriguez,J. Rodriguez,M,17,185,4146,M,1800245,EUR,1132531200,F,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Juan Soriano,,,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,False,32.0,12.0,29.0,9.0,0.0,5.0,9.0,23.0,,12.0,2.0,,,90.0,44.0,6.8,20.0,0.00160872,0,,7.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.3714,
12437711,away,Leganés,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,False,31.0,23.0,5.0,1.0,0.0,19.0,22.0,9.0,,3.0,,,,90.0,52.0,6.8,9.0,0.00170491,0,,4.0,,,3.0,9.0,2.0,1.0,,,1.0,,,2.0,2.0,5.0,5.0,1.0,,,,,,1.0,,,,,,,,,,1.0
12437711,away,Leganés,Jorge Sáenz,,,jorge-saenz,J. Sáenz,D,3,192,188,M,592098,EUR,848188800,D,3,3,False,19.0,17.0,5.0,3.0,0.0,16.0,18.0,1.0,1.0,1.0,,,,45.0,23.0,6.6,3.0,0.00058168,0,,1.0,,1.0,3.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,
12437711,away,Leganés,Sergio González,,,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,False,35.0,32.0,1.0,,0.0,28.0,31.0,4.0,2.0,3.0,,,,90.0,46.0,6.8,3.0,0.00135043,0,,4.0,,1.0,2.0,6.0,,,,,2.0,,,,1.0,4.0,3.0,1.0,,,,,,,True,,,,,,,,,1.0
12437711,away,Leganés,Javier Hernández,,,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,False,31.0,22.0,5.0,2.0,0.0,12.0,17.0,17.0,5.0,4.0,,,,90.0,54.0,6.1,18.0,0.0665739,0,,10.0,3.0,,8.0,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,,3.0,4.0,,,1.0,,1.0,,,,,,,,,,
12437711,away,Leganés,Darko Brašanac,,,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,False,27.0,21.0,3.0,1.0,0.0,10.0,11.0,16.0,5.0,4.0,,,,90.0,35.0,6.4,6.0,0.00666111,1,,11.0,,3.0,7.0,1.0,,,,,,,0.0686,1.0,,,,5.0,,1.0,1.0,,,,,,,,,,,,,
12437711,away,Leganés,Yvan Neyou,,,yvan-neyou,Y. Neyou,M,5,180,972,M,869931,EUR,852249600,M,17,17,False,31.0,28.0,2.0,1.0,0.0,20.0,20.0,11.0,,3.0,,,,66.0,45.0,7.1,5.0,0.00187254,1,,8.0,,,2.0,7.0,4.0,3.0,1.0,,2.0,,0.0129,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12437711,away,Leganés,Juan Cruz,,,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,False,9.0,7.0,3.0,2.0,0.0,4.0,6.0,3.0,,3.0,,,,45.0,15.0,6.6,4.0,0.00174886,0,,3.0,,1.0,2.0,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12437711,away,Leganés,Óscar Rodríguez,,,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,False,27.0,19.0,3.0,,0.0,9.0,10.0,17.0,1.0,1.0,,,,61.0,34.0,6.5,11.0,0.00878308,0,,10.0,,1.0,2.0,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Enric Franquesa,,,enric-franquesa,E. Franquesa,D,15,174,189,M,885259,EUR,856915200,M,15,15,False,17.0,12.0,,,0.0,5.0,5.0,13.0,1.0,5.0,,,,61.0,28.0,6.5,12.0,0.0049766,0,,7.0,1.0,,2.0,2.0,1.0,,,4.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12437711,away,Leganés,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190,46794,M,149731,EUR,772243200,F,18,18,False,24.0,14.0,,,0.0,6.0,8.0,16.0,4.0,1.0,,,,90.0,34.0,6.7,13.0,0.0073316,0,SebHaller,8.0,,6.0,8.0,8.0,,,,3.0,1.0,1.0,,7.0,,,,2.0,,,,,,,,,,,,,,,,
12437711,away,Leganés,Matija Nastasić,,,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,22,22,True,13.0,10.0,2.0,1.0,0.0,9.0,11.0,2.0,3.0,3.0,,,,45.0,21.0,6.6,3.0,0.0013422,0,,1.0,,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
12437711,away,Leganés,Adrià Altimira,,,altimira-adria,A. Altimira,D,2,170,365,M,980732,EUR,985737600,D,2,2,True,13.0,10.0,1.0,1.0,0.0,4.0,5.0,9.0,,1.0,,,,45.0,20.0,6.2,4.0,0.00230943,0,,6.0,1.0,1.0,5.0,2.0,,,,,,,,1.0,2.0,1.0,,2.0,,,,,,2.0,,,,,,,,,,
12437711,away,Leganés,Renato Tapia,,,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,True,12.0,11.0,,,0.0,4.0,4.0,9.0,,1.0,,,,29.0,21.0,6.4,4.0,0.0036922,1,,7.0,1.0,,3.0,3.0,2.0,,1.0,,1.0,,0.0143,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,
12437711,away,Leganés,Seydouba Cisse,,,seydouba-cisse,S. Cisse,M,8,172,3843,M,906065,EUR,981763200,M,8,8,True,15.0,12.0,2.0,1.0,0.0,4.0,5.0,11.0,,2.0,,,,29.0,20.0,6.6,5.0,0.0115118,0,seydoubacisse32,8.0,1.0,,,3.0,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Julián Chicco,Julián,Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,M,24,24,True,16.0,13.0,2.0,2.0,0.0,5.0,7.0,9.0,,1.0,,,,24.0,21.0,6.4,5.0,0.00888311,0,,8.0,,,1.0,1.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12437711,away,Leganés,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Jackson Porozo,,,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Roberto López,,,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Dani Raba,,,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Miguel de la Fuente,,,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Diego García,Diego Garcia,,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437711,away,Leganés,Munir El Haddadi,,,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
