match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_fouls,stat_totalOffside,captain,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_ownGoals,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_accurateCross,stat_lastManTackle,stat_bigChanceMissed
10385592,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,26.0,17.0,12.0,3.0,15.0,15.0,2.0,11.0,11.0,2.0,90.0,39.0,6.8,9.0,0.0,0.0,0.00166824,0,-0.6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385592,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,44.0,27.0,11.0,5.0,17.0,24.0,10.0,24.0,8.0,,90.0,81.0,7.2,25.0,0.0,0.0,0.0200072,0,,4.0,4.0,1.0,6.0,8.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,
10385592,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,57.0,44.0,8.0,4.0,36.0,43.0,8.0,14.0,5.0,,90.0,77.0,7.1,14.0,0.0372,0.0,0.0151853,1,,,4.0,2.0,7.0,4.0,1.0,,,11.0,2.0,1.0,2.0,2.0,,,tosinadarabioyo,1.0,2.0,1.0,,,,,,,,,,,,,,,
10385592,home,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,118179,EUR,560390400,D,13,13,False,49.0,42.0,7.0,4.0,29.0,31.0,13.0,18.0,8.0,,90.0,55.0,6.7,7.0,0.0,0.0,0.00836488,0,,,2.0,2.0,3.0,2.0,,,,4.0,1.0,,,,,,,,1.0,,True,,,,,,,,,,,,,,
10385592,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,28.0,20.0,6.0,2.0,14.0,19.0,6.0,14.0,8.0,,90.0,55.0,6.9,18.0,0.0,0.0,0.00885421,0,,5.0,,3.0,2.0,6.0,1.0,1.0,1.0,3.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10385592,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,False,29.0,23.0,1.0,,6.0,8.0,17.0,23.0,7.0,,82.0,38.0,6.6,10.0,0.0,0.0,0.0248159,0,,2.0,1.0,2.0,2.0,3.0,,,,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
10385592,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,30.0,24.0,3.0,2.0,14.0,16.0,10.0,14.0,9.0,,90.0,52.0,7.0,13.0,0.0356,0.0,0.0108292,1,,,,2.0,4.0,11.0,,2.0,2.0,,,2.0,6.0,2.0,1.0,1.0,Palhinha,,1.0,,,3.0,3.0,1.0,1.0,,,,,,,,,,
10385592,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,False,25.0,20.0,2.0,2.0,8.0,8.0,12.0,18.0,7.0,,86.0,54.0,7.4,15.0,0.2044,0.432,0.0190612,2,,1.0,4.0,,10.0,10.0,,6.0,2.0,3.0,,1.0,3.0,2.0,5.0,1.0,,,1.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,
10385592,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,22.0,15.0,2.0,2.0,6.0,6.0,9.0,24.0,2.0,,86.0,46.0,8.1,20.0,1.2167,1.0141,0.0273553,5,,8.0,1.0,1.0,3.0,7.0,,2.0,1.0,,,,3.0,2.0,2.0,1.0,andreaspereira,2.0,1.0,,,3.0,,,,3.0,1.0,1.0,,,,,,,
10385592,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,29.0,21.0,3.0,3.0,11.0,13.0,10.0,20.0,2.0,,89.0,52.0,6.8,20.0,0.1822,0.3375,0.015736,3,,4.0,1.0,1.0,9.0,8.0,1.0,9.0,5.0,,,,,,2.0,,willianborges88,,1.0,1.0,,1.0,2.0,2.0,,1.0,,1.0,,,,,,,
