match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_shotOffTarget,stat_errorLeadToAShot,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_bigChanceMissed,captain,stat_accurateCross,stat_totalOffside,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_clearanceOffLine,stat_hitWoodwork
12530740,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,107,M,934201,EUR,966988800,G,71,71,False,25.0,15.0,14.0,4.0,0.0,13.0,16.0,2.0,9.0,9.0,1.0,1.0,4.0,4.0,90.0,35.0,6.7,10.0,0.00049863,0,1.4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530740,home,Gaziantep FK,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,34.0,31.0,4.0,3.0,0.0,21.0,23.0,10.0,11.0,4.0,,,,,90.0,50.0,7.1,5.0,0.0045087,0,,2.0,6.0,5.0,7.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530740,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,4,4,False,46.0,43.0,5.0,4.0,0.0,33.0,34.0,10.0,12.0,5.0,,,,,90.0,61.0,7.4,3.0,0.00622474,2,,1.0,4.0,1.0,5.0,,8.0,3.0,1.0,1.0,,,,,,1.0,1.0,0.0626,0.4709,,,,,,,,,,,,,,,,,,,
12530740,home,Gaziantep FK,Anel Husić,anel-husic,A. Husić,D,51,189.0,170,M,1122387,EUR,983404800,D,51,51,False,55.0,47.0,7.0,4.0,0.0,33.0,39.0,14.0,17.0,4.0,,,,,90.0,76.0,6.9,11.0,0.00691568,2,,,3.0,2.0,3.0,,3.0,2.0,,,1.0,2.0,2.0,Anel Husic,,1.0,,0.0781,0.181,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12530740,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175.0,703,M,797602,EUR,872812800,M,18,18,False,30.0,20.0,4.0,1.0,0.0,6.0,11.0,14.0,24.0,6.0,,,,,90.0,64.0,7.1,25.0,0.292655,3,,4.0,1.0,7.0,6.0,1.0,3.0,,1.0,,3.0,,1.0,,,1.0,,0.1338,0.2202,5.0,2.0,,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,
12530740,home,Gaziantep FK,Quentin Daubin,quentin-daubin,Q. Daubin,M,,183.0,31,M,826605,EUR,804729600,M,6,6,False,22.0,20.0,2.0,2.0,0.0,6.0,7.0,14.0,15.0,4.0,,,,,72.0,32.0,7.1,3.0,0.436629,0,,,1.0,2.0,4.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,
12530740,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180.0,427,M,228342,EUR,656985600,M,20,20,False,31.0,23.0,1.0,1.0,0.0,14.0,16.0,9.0,16.0,8.0,,,,,90.0,50.0,7.8,9.0,0.0978311,1,,,2.0,1.0,10.0,1.0,1.0,3.0,4.0,3.0,,,2.0,,,,,0.3284,,1.0,1.0,,,1.0,1.0,,3.0,1.0,,,,,,,,,,
12530740,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177.0,793,M,180511,EUR,647395200,M,44,44,False,32.0,29.0,7.0,7.0,1.0,14.0,14.0,18.0,24.0,2.0,,,,,87.0,50.0,7.5,12.0,0.241201,1,,2.0,,6.0,2.0,,,,,,3.0,1.0,4.0,,,,1.0,0.0143,,6.0,,,3.0,,,1.0,2.0,,True,3.0,,,,,,,,
12530740,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180.0,197,M,883355,EUR,962668800,M,11,11,False,22.0,15.0,,,0.0,11.0,15.0,6.0,10.0,6.0,,,,,89.0,50.0,7.4,13.0,0.355728,3,,2.0,,5.0,11.0,1.0,1.0,1.0,3.0,3.0,2.0,,2.0,,,2.0,1.0,0.2264,0.3001,3.0,,,1.0,5.0,4.0,,4.0,,,2.0,1.0,,,,,,,
12530740,home,Gaziantep FK,David Okereke,david-okereke,D. Okereke,F,77,182.0,891,M,831290,EUR,872812800,F,77,77,False,19.0,15.0,1.0,,0.0,6.0,6.0,9.0,13.0,5.0,,,,,90.0,30.0,7.2,6.0,0.0209864,3,,2.0,2.0,4.0,4.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,0.5339,0.6874,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,
