match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_goals,stat_accurateCross,stat_totalContest,stat_totalOffside,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,player_sofascoreId,captain,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
14572748,home,Basel,Xherdan Shaqiri,xherdan-shaqiri,X. Shaqiri,M,10,169.0,6845,M,65953,EUR,687052800,F,10,10,False,12.0,11.0,1.0,1.0,1.0,6.0,6.0,6.0,,3.0,1.0,3.0,,,,62.0,23.0,7.2,6.0,0.135757,37.195756890172,5.0,1.365,11.025,,0,,0.18,0.2,0.21,,5.0,,2.0,,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,shaqirixherdan,True,1.0,,,,
14572748,home,Basel,Albian Ajeti,albian-ajeti,A. Ajeti,F,23,183.0,402,M,282247,EUR,856915200,F,23,23,True,4.0,4.0,,,0.0,1.0,1.0,3.0,,1.0,,3.0,,,,28.0,8.0,6.4,2.0,0.00417493,,,,,,1,,0.07,,-0.01,,3.0,,2.0,,1.0,1.0,2.0,,2.0,,,,,0.0629,,-0.19,,,,,,1.0,1.0,,,,,,,,,,,
14572748,home,Basel,Koba Koindredi,koba-koindredi,K. Koindredi,M,8,184.0,470,M,930233,EUR,1004140800,M,8,8,True,11.0,9.0,1.0,1.0,0.0,2.0,2.0,9.0,,1.0,,1.0,,,,16.0,12.0,6.7,2.0,0.0358858,23.000123755865,4.0,15.12,9.555,,0,,0.08,0.06,0.0,,7.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185.0,2214,M,1386639,EUR,999129600,F,21,21,True,6.0,6.0,,,0.0,2.0,2.0,4.0,,,,1.0,,,,15.0,12.0,6.3,4.0,0.00354756,11.892177841771,2.0,3.57,7.455,,1,,-0.01,-0.1,-0.05,,4.0,2.0,3.0,,,,1.0,,,,1.0,,,0.0724,,-0.04,,,,,1.0,,,,,1.0,1.0,,,,,,,
14572748,home,Basel,Marin Šotiček,marin-soticek,M. Šotiček,M,19,183.0,848,M,1163364,EUR,1095465600,M,19,19,True,3.0,3.0,,,0.0,,,3.0,,1.0,,,,,,10.0,4.0,6.7,,0.00335068,18.370200317103,2.0,9.765,12.075,,0,,0.0,0.03,0.0,,3.0,,,,,,,1.0,,,,,,,,,Marin Soticek,,,,,,,,,,,,,,,,,
14572748,home,Basel,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188.0,262,M,924205,EUR,969667200,F,17,17,True,,,,,0.0,,,,,,,,,,,10.0,1.0,6.4,,,,,,,,0,,,,0.0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Mirko Salvi,mirko-salvi,M. Salvi,G,13,188.0,50,M,134252,EUR,761184000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Tim Pfeiffer,pfeiffer-tim,T. Pfeiffer,G,47,187.0,48,M,1518393,EUR,1115856000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Kevin Rüegg,kevin-ruegg,K. Rüegg,D,27,173.0,106,M,855850,EUR,902275200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Moussa Cissé,moussa-cisse,M. Cissé,D,29,177.0,93,M,1139245,EUR,1051488000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Nicolas Vouilloz,vouilloz-nicolas,N. Vouilloz,D,3,184.0,98,M,965668,EUR,989539200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Adrian Leon Barišić,adrian-leon-barisic,A. L. Barišić,D,37,191.0,1032,M,959592,EUR,995500800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572748,home,Basel,Junior Zé,arlet-junior-ze,A. J. Zé,F,39,180.0,296,M,1417033,EUR,1142985600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Arlet Junior Zé,,,,,,,,,,,,,,,,,
14572748,away,Aston Villa,Marco Bizot,marco-bizot,M. Bizot,G,40,194.0,911,M,100390,EUR,668563200,G,40,40,False,35.0,28.0,9.0,2.0,0.0,27.0,30.0,5.0,,,1.0,8.0,2.0,3.0,,90.0,45.0,7.0,8.0,0.00039552,38.769582489135,6.0,-18.795,3.255,0.3758,0,0.0518,0.03,0.01,-0.04,0.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
14572748,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9362,M,833956,EUR,870912000,D,2,2,False,31.0,27.0,1.0,,0.0,14.0,15.0,16.0,,1.0,,3.0,,,,45.0,39.0,6.1,9.0,0.0204531,95.756594386066,14.0,-30.135,9.975,,1,,0.11,0.02,-0.24,,13.0,3.0,3.0,,,,1.0,,1.0,,,,,0.0563,,-0.09,,,,,2.0,,,,1.0,1.0,1.0,mattycash622,,,,,,
14572748,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3199,M,827679,EUR,877564800,D,4,4,False,72.0,64.0,9.0,4.0,0.0,52.0,55.0,17.0,1.0,4.0,1.0,4.0,,,,90.0,83.0,6.8,9.0,0.00541493,286.78420584071,41.0,-151.62,7.035,,0,,0.2,0.15,-0.17,,12.0,,2.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,True,,,,,
14572748,away,Aston Villa,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187.0,8787,M,143334,EUR,774403200,D,3,3,False,85.0,82.0,5.0,3.0,0.0,59.0,60.0,25.0,,,6.0,3.0,,,,90.0,93.0,6.7,3.0,0.00484683,369.66247763051,41.0,-204.645,8.925,,0,,0.18,0.19,-0.13,,23.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,victorlindelof,,,,,,
14572748,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4435,M,96538,EUR,743126400,D,12,12,False,50.0,44.0,2.0,,0.0,22.0,22.0,28.0,2.0,3.0,3.0,4.0,,,,90.0,74.0,6.4,14.0,0.0261605,140.15772581787,19.0,-104.58,5.985,,1,,-0.05,0.05,-0.15,,22.0,4.0,2.0,,1.0,1.0,,,,,,,,0.0883,,-0.26,,,,,2.0,,,,,1.0,,LDigne,,,,,,
14572748,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183.0,1108,M,1089388,EUR,1073260800,M,26,26,False,61.0,56.0,1.0,,0.0,35.0,37.0,24.0,,9.0,1.0,8.0,,,,90.0,82.0,7.2,6.0,0.0134427,170.38855671148,23.0,-23.94,8.085,,0,,0.02,0.13,0.21,,21.0,,5.0,3.0,4.0,1.0,,4.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,
14572748,away,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195.0,7169,M,923973,EUR,997920000,M,24,24,False,55.0,53.0,1.0,1.0,0.0,32.0,32.0,23.0,1.0,2.0,,4.0,,,,65.0,62.0,6.7,2.0,0.0152843,115.08721899294,16.0,7.14,9.135,,1,,0.06,0.02,-0.02,,21.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,0.0423,0.2797,-0.14,,,,,,,,,,,,its_onana,,,,,,
14572748,away,Aston Villa,Evann Guessand,evann-guessand,E. Guessand,F,29,185.0,5260,M,930245,EUR,993945600,M,29,29,False,22.0,17.0,1.0,1.0,0.0,3.0,5.0,17.0,,6.0,,3.0,,,,90.0,42.0,7.2,13.0,0.018831,83.754867004213,11.0,-56.91,3.885,,2,,-0.49,0.07,-0.1,,14.0,2.0,7.0,1.0,5.0,3.0,2.0,1.0,4.0,,,1.0,,0.1572,0.769,0.51,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,
14572748,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170.0,7662,M,783126,EUR,851472000,M,10,10,False,29.0,22.0,3.0,1.0,1.0,4.0,5.0,24.0,,1.0,,3.0,,,,65.0,44.0,6.4,14.0,0.182211,119.58337763823,15.0,-60.585,3.675,,0,,0.3,0.19,-0.05,,18.0,,8.0,,1.0,1.0,2.0,,2.0,2.0,1.0,,,,,,,,,,3.0,,,2.0,,,,EM10Buendia,,,,,,
14572748,away,Aston Villa,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180.0,67786,M,851100,EUR,953942400,M,19,19,False,25.0,20.0,1.0,1.0,0.0,6.0,7.0,18.0,,1.0,,2.0,,,,64.0,35.0,6.3,13.0,0.29997,84.5996715598,9.0,-51.975,4.725,,1,,0.24,0.26,-0.16,,14.0,,3.0,,1.0,1.0,5.0,,,3.0,,1.0,,0.0321,0.0771,-0.26,,,,,,,,3.0,,,,JSancho,,,,,1.0,
14572748,away,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176.0,12695,M,803039,EUR,916704000,F,17,17,False,18.0,16.0,1.0,1.0,0.0,6.0,7.0,11.0,,,,3.0,,,,79.0,25.0,6.0,5.0,0.0304376,19.51461453793,4.0,-10.29,-0.84000000000001,,0,,-0.51,0.07,-0.03,,10.0,,6.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,2.0,,,1.0,donyellmalen,,,,,,
14572748,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9757,M,331737,EUR,862963200,M,8,8,True,26.0,24.0,3.0,2.0,0.0,10.0,10.0,16.0,1.0,4.0,2.0,,,,,45.0,33.0,8.2,3.0,0.017379,51.970684972735,6.0,-13.23,4.41,,1,,0.25,0.03,0.17,,14.0,,,,2.0,,1.0,1.0,,1.0,,1.0,,0.0982,0.6213,0.53,,,1.0,,,,,,,,,youritielemans,,,,,,
14572748,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19707,M,555386,EUR,820281600,F,11,11,True,6.0,3.0,,,0.0,,,6.0,1.0,2.0,,,,,,26.0,10.0,6.3,5.0,0.0294824,41.913591212506,2.0,-27.93,5.88,,0,,-0.28,0.21,0.0,,3.0,,4.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,OllieWatkins,,,,,,
14572748,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13680,M,948261,EUR,1027641600,F,27,27,True,12.0,9.0,,,0.0,5.0,7.0,5.0,,2.0,,1.0,,,,25.0,20.0,6.5,6.0,0.0215535,42.703995289592,5.0,-8.085,6.93,,0,,-0.13,0.16,0.23,,4.0,1.0,5.0,,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,mrogers,,,,,,1.0
14572748,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184.0,3380,M,826204,EUR,943315200,M,44,44,True,9.0,8.0,2.0,1.0,0.0,5.0,5.0,4.0,1.0,2.0,,2.0,,,,25.0,14.0,6.8,2.0,0.00149604,27.527892117071,3.0,-1.4210854715202e-14,3.78,,0,,0.02,0.08,0.22,,3.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14572748,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3885,M,250223,EUR,782438400,M,7,7,True,1.0,,,,0.0,,,1.0,,1.0,,1.0,,,,11.0,3.0,6.4,2.0,,,,,,,0,,-0.01,,-0.09,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572748,away,Aston Villa,James Wright,wright-james,J. Wright,G,64,188.0,115,M,1138445,EUR,1101945600,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,James Wright,,,,,,,,,,,,,,,,,
14572748,away,Aston Villa,Rhys Oakley,rhys-oakley,R. Oakley,G,95,188.0,22,M,2219283,EUR,1221523200,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rhys Oakley,,,,,,,,,,,,,,,,,
14572748,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,976263,EUR,1015718400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maatsen_,,,,,,
14572748,away,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183.0,951,M,1457536,EUR,1044576000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Andrés García,,,,,,,,,,,,,,,,,
14572748,away,Aston Villa,George Hemmings,george-hemmings,G. Hemmings,M,53,,277,M,1398204,EUR,1172966400,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
