match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_lastManTackle,player_lastName,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_goals
12625047,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,18.0,16.0,3.0,1.0,0.0,16.0,18.0,4.0,2.0,2.0,1.0,1.0,90.0,22.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625047,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,D,2,2,False,34.0,25.0,7.0,3.0,0.0,17.0,19.0,4.0,,,,,60.0,63.0,6.5,21.0,1,Mohammed Waheeb Abu Al-Shamat,8.0,18.0,3.0,2.0,2.0,7.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12625047,home,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600,D,4,4,False,29.0,29.0,4.0,4.0,0.0,25.0,25.0,1.0,,,,,64.0,31.0,7.0,1.0,0,,4.0,4.0,,1.0,,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12625047,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,41.0,38.0,5.0,3.0,0.0,23.0,23.0,9.0,,,,,90.0,48.0,6.8,4.0,2,,15.0,18.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,nachofdez90,True,1.0,1.0,1.0,,,,,,,,,,
12625047,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,32.0,27.0,1.0,1.0,0.0,9.0,13.0,5.0,,,,,90.0,48.0,7.3,9.0,0,,18.0,21.0,2.0,1.0,3.0,1.0,7.0,,,,,,3.0,2.0,1.0,,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,
12625047,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,34.0,31.0,5.0,3.0,0.0,20.0,21.0,8.0,,,,,90.0,47.0,7.0,5.0,0,,11.0,14.0,1.0,1.0,1.0,8.0,8.0,3.0,1.0,,,2.0,6.0,5.0,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,
12625047,home,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200,M,5,5,False,42.0,37.0,8.0,5.0,0.0,12.0,13.0,8.0,,,,,90.0,64.0,7.6,15.0,2,,25.0,30.0,1.0,,,5.0,4.0,1.0,1.0,1.0,,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,3.0,equifernandez,,1.0,,1.0,4.0,2.0,,,,,,,,
12625047,home,Al-Qadsiah,Iker Almena,almena-iker,I. Almena,M,30,176.0,525,M,1513656,EUR,1083628800,M,30,30,False,23.0,14.0,,,0.0,7.0,8.0,3.0,,,,,84.0,43.0,6.6,16.0,0,,8.0,16.0,1.0,,1.0,7.0,8.0,1.0,2.0,,,,2.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,6.0,4.0,,,1.0,,,,,
12625047,home,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400,M,88,88,False,25.0,20.0,2.0,1.0,0.0,10.0,11.0,3.0,,,,,60.0,47.0,7.4,10.0,4,,11.0,19.0,5.0,1.0,,3.0,7.0,1.0,1.0,3.0,,,3.0,,,2.0,,,,,,,1.0,,,2.0,2.0,,,1.0,1.0,,,,
12625047,home,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,False,9.0,6.0,,,0.0,2.0,3.0,3.0,,,,,45.0,25.0,5.9,11.0,1,,5.0,8.0,2.0,1.0,,8.0,2.0,,2.0,,,,,,,1.0,,,,1.0,,,1.0,,,6.0,1.0,,,1.0,1.0,1.0,,,
12625047,home,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200,F,10,10,False,13.0,11.0,,,0.0,5.0,5.0,,,,,,90.0,25.0,6.5,6.0,4,,6.0,8.0,,,,4.0,1.0,,3.0,2.0,,,1.0,,1.0,,1.0,,,,Auba,,2.0,,,,,,,,2.0,1.0,,,
12625047,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,17.0,12.0,,,0.0,8.0,8.0,5.0,,,,,45.0,29.0,7.5,9.0,2,Saif Rashad Mohamed,5.0,12.0,3.0,,1.0,3.0,5.0,,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,2.0,,,1.0,,,3.0,3.0,,,1.0,1.0,,,,
12625047,home,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,25.0,21.0,3.0,1.0,0.0,5.0,6.0,2.0,,,,,30.0,35.0,6.7,10.0,0,,17.0,24.0,5.0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,
12625047,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,True,1.0,1.0,,,0.0,1.0,1.0,1.0,,,,,30.0,7.0,6.7,2.0,1,Abdulaziz Al-Othman,,1.0,1.0,2.0,,3.0,2.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12625047,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,10.0,10.0,2.0,2.0,0.0,7.0,7.0,1.0,,,,,26.0,13.0,6.8,,0,,3.0,3.0,,1.0,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12625047,home,Al-Qadsiah,Haitham Mohammed Asiri,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,1118489,EUR,993945600,F,18,18,True,4.0,3.0,,,0.0,,,1.0,,,,,15.0,9.0,6.3,4.0,1,,3.0,6.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,
12625047,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625047,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625047,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625047,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
