match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_penaltyWon,stat_keyPass,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyMiss,stat_errorLeadToAShot
11352418,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,24.0,11.0,19.0,7.0,5.0,8.0,6.0,16.0,1.0,1.0,2.0,12.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,90.0,41.0,7.9,15.0,0.0,0.0,0.00081641,0,0.5373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,False,14.0,8.0,4.0,,6.0,6.0,3.0,10.0,1.0,3.0,4.0,3.0,,,,,,,,,90.0,37.0,6.5,11.0,0.0,0.0,0.0362064,0,,,,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,139227,EUR,783216000,D,4,4,False,17.0,12.0,2.0,,12.0,14.0,,3.0,1.0,2.0,3.0,3.0,,,,,,,,,90.0,26.0,6.5,5.0,0.0,0.0,3.332e-05,0,,,,,,2.0,2.0,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,877102,EUR,828144000,D,27,27,False,24.0,16.0,6.0,1.0,15.0,16.0,1.0,8.0,,1.0,3.0,6.0,,,,,,,,,67.0,37.0,6.6,10.0,0.1268,0.4037,0.00027936,1,,,,,,,3.0,,1.0,3.0,1.0,,2.0,,nayefaguard,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,False,19.0,15.0,,,10.0,13.0,5.0,6.0,,7.0,4.0,6.0,,,,,,,,,90.0,50.0,7.7,6.0,0.0,0.0,0.00858547,0,,,,,,1.0,3.0,,,3.0,4.0,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,
11352418,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,23.0,15.0,2.0,2.0,11.0,16.0,4.0,7.0,2.0,4.0,4.0,6.0,,,,,,,,,90.0,40.0,7.2,9.0,0.0,0.0,0.0118648,0,,,,,,3.0,7.0,2.0,,5.0,1.0,1.0,2.0,,,,,1.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,
11352418,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,7,7,False,23.0,21.0,1.0,,15.0,15.0,7.0,11.0,1.0,4.0,3.0,2.0,,,,,,,,,81.0,37.0,7.6,5.0,0.0378,0.0,0.112464,1,,,,3.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,,,prowsey16,,,,,,1.0,,,2.0,,2.0,1.0,1.0,,,,,,
11352418,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,12.0,9.0,,,5.0,6.0,4.0,6.0,1.0,3.0,,3.0,,,,,,,,,90.0,28.0,6.8,13.0,0.3821,0.7787,0.0228637,2,,,,,,2.0,5.0,,2.0,,1.0,1.0,1.0,,jarrodbowen,2.0,,8.0,,,,1.0,,,,,,,2.0,,,,,
11352418,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,35.0,26.0,2.0,1.0,11.0,15.0,15.0,22.0,2.0,6.0,1.0,10.0,,,,,,,,,90.0,60.0,6.7,22.0,0.8526,0.9925,0.0448458,2,,,,2.0,,3.0,17.0,6.0,6.0,2.0,2.0,1.0,1.0,,Paqueta,1.0,1.0,3.0,2.0,1.0,,2.0,,2.0,,,,,,1.0,1.0,,,
11352418,home,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,354808,EUR,808012800,M,22,22,False,14.0,11.0,,,5.0,7.0,7.0,9.0,,3.0,,2.0,,,,,,,,,69.0,27.0,6.2,9.0,0.0656,0.0,0.0311454,3,,,,2.0,1.0,,7.0,3.0,1.0,,1.0,,1.0,,said_benrahma11,,,2.0,4.0,2.0,,,,,,,,1.0,1.0,2.0,,,,
11352418,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,False,11.0,5.0,1.0,,3.0,4.0,2.0,7.0,1.0,3.0,,3.0,,,,,,,,,76.0,19.0,7.1,9.0,0.2184,0.3921,0.0004289,2,,,,,,3.0,5.0,,1.0,,,2.0,1.0,,MichailAntonio,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,
11352418,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,2.0,,,,,,,,,,21.0,2.0,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,8,8,True,7.0,6.0,1.0,1.0,2.0,3.0,4.0,4.0,,1.0,,4.0,,,,,,,,,14.0,11.0,7.0,2.0,0.1134,0.102,0.00228179,1,,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
11352418,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,True,4.0,2.0,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,9.0,9.0,6.7,2.0,0.0,0.0,0.00050505,0,,,,,,1.0,1.0,,,1.0,,,,,EdsonAlvarez19,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,lukasz.fabianski,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,280439,EUR,843782400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352418,home,West Ham United,Divin Mubama,mubama-divin,D. Mubama,F,9,183,2449,M,1167025,EUR,1098662400,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352418,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,21.0,20.0,2.0,1.0,20.0,20.0,,1.0,,,,6.0,,2.0,,1.0,3.0,,,,90.0,29.0,6.5,1.0,0.0,0.0,5.867e-05,0,-0.331,,,,,,,,,,,,,,RS1,,,,,,,,,,,,,,,,,,,
11352418,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,2,2,False,110.0,98.0,3.0,1.0,56.0,58.0,42.0,53.0,4.0,6.0,1.0,8.0,,,,,,,,,90.0,117.0,6.2,14.0,0.0,0.0,0.026458,0,,,,1.0,,,2.0,,,,1.0,1.0,2.0,,axel_disasi,,,1.0,,,,,,,,,,,,,,,,
11352418,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,33541,EUR,464659200,D,6,6,False,102.0,98.0,,,61.0,62.0,37.0,40.0,7.0,7.0,4.0,5.0,,,,,,,,,90.0,110.0,6.9,4.0,0.039,0.0,0.0380659,1,,,,,,3.0,4.0,1.0,,,,,,,ThiagoSilva,,,,,,2.0,,,,,,,1.0,,,,,,
11352418,away,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,26,26,False,65.0,55.0,4.0,,21.0,25.0,34.0,42.0,2.0,6.0,2.0,4.0,,,,,,,,,90.0,88.0,6.6,13.0,0.1317,0.0,0.0244162,2,,,,2.0,,,2.0,,1.0,,1.0,1.0,1.0,,LColwill,,,,2.0,2.0,,,,,,,,,,2.0,,,,
11352418,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,M,27,27,False,54.0,52.0,,,22.0,23.0,31.0,35.0,,3.0,2.0,4.0,,,,,,,,,83.0,73.0,7.2,5.0,0.0476,0.0,0.0527481,1,,,,4.0,1.0,,1.0,1.0,,1.0,2.0,,,,malogst,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,
11352418,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,109.0,98.0,7.0,4.0,23.0,23.0,77.0,91.0,,3.0,,5.0,,,,,,,,,90.0,127.0,7.7,17.0,0.817,0.98,0.351643,2,,,,5.0,2.0,1.0,3.0,1.0,,,1.0,1.0,,,Enzo8,1.0,,1.0,2.0,1.0,,1.0,,4.0,,,,,,1.0,,1.0,1.0,
11352418,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,23,23,False,58.0,53.0,1.0,1.0,16.0,17.0,37.0,41.0,1.0,5.0,2.0,5.0,,,,,,,,,75.0,71.0,7.2,6.0,0.1255,0.0457,0.0275504,2,,,,,,,2.0,1.0,,2.0,3.0,,1.0,,conorgallagher92,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,
11352418,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,802695,EUR,851126400,M,21,21,False,33.0,28.0,,,4.0,5.0,26.0,33.0,2.0,4.0,1.0,4.0,,,,,,,,,61.0,49.0,7.1,11.0,0.2302,0.0,0.493939,2,,,,5.0,2.0,,3.0,,1.0,,1.0,,1.0,True,Chilly,,,1.0,2.0,1.0,,1.0,,2.0,,,,1.0,,1.0,,,,
11352418,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,138534,EUR,786844800,F,7,7,False,47.0,35.0,,,3.0,4.0,34.0,49.0,,12.0,,7.0,,,,,,,,,90.0,78.0,8.1,26.0,0.0558,0.0,0.227337,1,,,,6.0,2.0,1.0,9.0,1.0,5.0,,1.0,5.0,1.0,,Sterling7,,,3.0,7.0,6.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,
11352418,away,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,994556,EUR,1066608000,F,17,17,False,19.0,16.0,,,5.0,5.0,11.0,15.0,,1.0,,1.0,,,,,,,,,45.0,26.0,7.4,5.0,0.1079,0.2264,0.0303058,1,,,,1.0,,2.0,4.0,,,,,,1.0,,chukwuemeka10,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,
11352418,away,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,False,31.0,21.0,,,6.0,6.0,15.0,25.0,2.0,7.0,1.0,3.0,,,,,,,,,90.0,46.0,7.2,13.0,0.7857,0.0,0.0509746,2,,Nicolas Jackson,,,,2.0,4.0,,1.0,,3.0,1.0,,,NJackson11,,,1.0,2.0,1.0,,3.0,,1.0,,,,,1.0,2.0,,,,
11352418,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,958966,EUR,978652800,M,10,10,True,17.0,13.0,,,3.0,3.0,13.0,21.0,,2.0,,2.0,,,,,,,,,45.0,29.0,7.2,10.0,0.0784,0.0,0.155774,1,,,,7.0,3.0,,,,,,1.0,1.0,,,MMudryk10,,,1.0,,,,1.0,,2.0,,,,,,1.0,,,,
