match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
10437963,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,18.0,16.0,4.0,2.0,15.0,17.0,1.0,1.0,3.0,90.0,20.0,6.8,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437963,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,97.0,83.0,5.0,2.0,28.0,30.0,57.0,73.0,6.0,89.0,124.0,8.2,24.0,2,6.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10437963,home,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,91.0,89.0,7.0,6.0,46.0,46.0,43.0,45.0,6.0,90.0,95.0,6.9,2.0,0,,,4.0,1.0,,,,,,,,3.0,,,,1.0,,antoniosilva.66,2.0,2.0,,,,,,,,,,,,,
10437963,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,84.0,80.0,13.0,13.0,49.0,51.0,31.0,33.0,5.0,90.0,95.0,8.0,4.0,0,,,1.0,8.0,,,,,,,,3.0,1.0,3.0,,1.0,,Notamendi30,,,True,1.0,4.0,2.0,3.0,,,,,,,,
10437963,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,87.0,76.0,1.0,1.0,28.0,29.0,50.0,62.0,3.0,90.0,109.0,7.5,16.0,1,4.0,2.0,5.0,4.0,,3.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,grimaldo35,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,
10437963,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,93.0,83.0,8.0,7.0,23.0,25.0,60.0,68.0,7.0,86.0,100.0,7.1,11.0,0,,,7.0,3.0,1.0,,,,,,,,,2.0,,,,,1.0,3.0,,2.0,1.0,1.0,2.0,,,,,,,,
10437963,home,Benfica,Chiquinho,,,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,False,123.0,115.0,11.0,10.0,54.0,55.0,62.0,73.0,10.0,90.0,140.0,7.6,13.0,1,5.0,1.0,7.0,7.0,,3.0,2.0,,,,,,,3.0,,2.0,,,1.0,3.0,,2.0,,,2.0,,1.0,,,,,,
10437963,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,83.0,77.0,1.0,1.0,16.0,17.0,61.0,69.0,7.0,89.0,102.0,9.3,14.0,3,3.0,,7.0,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,2.0,,4.0,JoaoMario,1.0,3.0,,1.0,,,,1.0,,,,,,,
10437963,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,45.0,40.0,1.0,,6.0,6.0,35.0,43.0,4.0,73.0,62.0,7.4,15.0,2,4.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,4.0,,3.0,davidneres,,2.0,,,,,,1.0,1.0,,,,,,
10437963,home,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,88.0,78.0,7.0,6.0,17.0,18.0,61.0,70.0,9.0,90.0,100.0,6.7,11.0,2,,,1.0,2.0,,,,,2.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,2.0,1.0,,,,
