match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_accurateCross,stat_errorLeadToAGoal,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,captain,player_firstName,player_lastName,stat_goalAssist,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10385691,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,40.0,31.0,11.0,3.0,30.0,32.0,1.0,8.0,1.0,9.0,3.0,1.0,3.0,1.0,1.0,90.0,55.0,6.5,9.0,0.0,0.0,0.00023846,0,-0.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385691,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,37.0,23.0,6.0,2.0,10.0,15.0,13.0,25.0,2.0,11.0,,,,,,90.0,80.0,6.9,26.0,0.0,0.0,0.00862333,0,,3.0,1.0,2.0,7.0,10.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10385691,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,53.0,40.0,13.0,8.0,21.0,26.0,19.0,27.0,9.0,1.0,,,,,,90.0,74.0,7.4,14.0,0.0861,0.0,0.0124958,3,,,1.0,5.0,3.0,10.0,1.0,,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,1.0,tosinadarabioyo,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10385691,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,36.0,33.0,1.0,1.0,27.0,29.0,6.0,7.0,7.0,4.0,,,,,,90.0,51.0,6.7,6.0,0.0,0.0,0.00299427,0,,,1.0,4.0,1.0,5.0,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385691,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,31.0,24.0,6.0,1.0,14.0,15.0,11.0,19.0,1.0,7.0,,,,,,90.0,49.0,6.2,12.0,0.0,0.0,0.0457001,0,,3.0,1.0,1.0,3.0,4.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10385691,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,False,27.0,20.0,,,12.0,13.0,8.0,17.0,,2.0,,,,,,90.0,43.0,6.4,15.0,0.0,0.0,0.159752,0,,3.0,,,7.0,3.0,1.0,2.0,,,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10385691,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,24.0,20.0,4.0,3.0,14.0,14.0,6.0,10.0,,7.0,,,,,,90.0,34.0,6.2,8.0,0.0,0.0,0.0111161,0,,,,,8.0,3.0,3.0,1.0,,,,1.0,2.0,,2.0,1.0,4.0,Palhinha,,,,,,,,,,,,,,,,,,,
10385691,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,False,22.0,17.0,2.0,2.0,4.0,5.0,13.0,18.0,1.0,4.0,,,,,,80.0,38.0,7.0,10.0,0.1293,0.0,0.0531456,1,,1.0,1.0,,5.0,6.0,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,4.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
10385691,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,False,30.0,26.0,1.0,1.0,9.0,9.0,18.0,27.0,,5.0,,,,,,80.0,40.0,6.8,9.0,0.1526,0.0,0.0754191,2,,6.0,,,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,2.0,,,,True,,,,,,,,,
10385691,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,28.0,17.0,5.0,1.0,3.0,5.0,18.0,30.0,,2.0,,,,,,90.0,44.0,7.8,15.0,0.0667,0.1795,0.223049,2,,7.0,1.0,,2.0,3.0,,1.0,2.0,2.0,,,1.0,1.0,,,,willianborges88,,,,4.0,,4.0,1.0,1.0,,,,,1.0,2.0,,,,,
