match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_possessionLostCtrl,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_punches,stat_bigChanceCreated
11407348,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190.0,43057,M,832208,EUR,949017600,F,9,9,False,19.0,12.0,1.0,,4.0,5.0,,3.0,,,,,90.0,27.0,7.1,0.1009,0.2708,0.0168271,2,,DV9,,8.0,14.0,,,,,,,,,,,10.0,,,,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,
11407348,home,Juventus,Paul Pogba,paul-pogba,P. Pogba,M,8,191.0,163926,M,111802,EUR,732153600,M,10,10,True,16.0,13.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,24.0,24.0,6.6,0.0,0.0,0.0559825,0,,Pogba,,10.0,13.0,1.0,,1.0,3.0,2.0,1.0,,,,1.0,6.0,,,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
11407348,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182.0,2419,M,996919,EUR,1065225600,F,17,17,True,11.0,8.0,,,1.0,3.0,,2.0,,,,,24.0,26.0,6.7,0.0,0.0,0.0483033,0,,,,8.0,12.0,4.0,1.0,,1.0,2.0,,,,1.0,,11.0,,,,4.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,1.0,,
11407348,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186.0,14230,M,161325,EUR,762393600,F,14,14,True,7.0,7.0,,,1.0,1.0,,2.0,,,,,16.0,13.0,7.1,0.1012,0.0,0.00233906,2,,arekmilik,,6.0,6.0,,,2.0,4.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,
11407348,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187.0,82614,M,1149011,EUR,1115164800,F,15,15,True,3.0,3.0,,,2.0,2.0,,2.0,,,,,9.0,5.0,6.7,0.0,0.0,5.597e-05,0,,KenanYıldız,,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,,Kenan Yıldız,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185.0,7292,M,881931,EUR,904262400,M,16,16,True,5.0,3.0,,,1.0,2.0,,2.0,,,,,8.0,14.0,6.9,0.0,0.0,0.0070545,0,,west.mckennie,,2.0,5.0,2.0,,,3.0,3.0,2.0,,,1.0,,7.0,,,,1.0,,,,1.0,,,,,,,,,,,
11407348,home,Juventus,Giovanni Garofani,giovanni-garofani,G. Garofani,G,12,188.0,207,M,997111,EUR,1035072000,G,42,42,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194.0,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190.0,4940,M,1128063,EUR,898646400,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,FedericoGatti,,,,,,,,,,,,,,,Federico Gatti,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188.0,2117,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195.0,160912,M,1176744,EUR,1113436800,D,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,deanhuijsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179.0,3225,M,1010223,EUR,1059868800,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184.0,7055,M,126588,EUR,720576000,M,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,filipkostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Matías Soulé,matias-soule,M. Soulé,F,18,182.0,12526,M,1082406,EUR,1050364800,F,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,matiassoule11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183.0,15084,M,835601,EUR,951696000,F,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,moise_kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,44906,EUR,673401600,G,28,28,False,30.0,13.0,26.0,9.0,7.0,12.0,2.0,5.0,,2.0,,,90.0,38.0,6.6,0.0,0.0,0.00110721,0,-0.4338,lukaszskorupski28,,6.0,18.0,,,1.0,1.0,,,,,,1.0,17.0,,,,,,,,,,,,,,,,,,2.0,
11407348,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188.0,1364,M,355486,EUR,863568000,D,3,3,False,49.0,40.0,6.0,3.0,23.0,28.0,3.0,5.0,,,,,90.0,79.0,6.8,0.0,0.0,0.0746329,0,,,,17.0,22.0,1.0,,1.0,7.0,,,,2.0,5.0,1.0,13.0,,,1.0,7.0,1.0,,,3.0,1.0,4.0,1.0,,,,,,,,
11407348,away,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,898815,EUR,911260800,D,31,31,False,41.0,37.0,4.0,2.0,28.0,29.0,5.0,4.0,,,,,90.0,54.0,7.2,0.0,0.0,0.00434179,0,,,,9.0,12.0,,,,3.0,,,,1.0,2.0,1.0,4.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,
11407348,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,818481,EUR,898819200,D,26,26,False,39.0,34.0,7.0,6.0,26.0,28.0,2.0,4.0,,,,,90.0,46.0,6.9,0.0,0.0,0.00255681,0,,,,8.0,11.0,,,,1.0,,,,,1.0,,5.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
11407348,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188.0,706,M,98212,EUR,751248000,D,22,22,False,11.0,8.0,2.0,1.0,7.0,7.0,4.0,,,,,,61.0,25.0,7.0,0.0,0.0,0.0002003,0,,,,1.0,6.0,2.0,,1.0,1.0,,,,1.0,,,6.0,,,1.0,2.0,,,2.0,,,1.0,,,,,,,,,
11407348,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,850891,EUR,852508800,M,20,20,False,40.0,39.0,2.0,2.0,27.0,28.0,,3.0,,,,,85.0,48.0,6.5,0.0,0.0,0.0061568,0,,,,12.0,13.0,1.0,,,1.0,,,,,,1.0,3.0,,,,2.0,1.0,,,,1.0,2.0,,,,,,,,,
11407348,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,814882,EUR,889660800,M,6,6,False,20.0,16.0,2.0,2.0,8.0,9.0,1.0,3.0,,,,,61.0,30.0,7.0,0.0893,0.0,0.00390602,3,,,,8.0,11.0,,,1.0,3.0,,,3.0,,2.0,,4.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,
11407348,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,793645,EUR,854064000,M,7,7,False,12.0,12.0,,,4.0,4.0,2.0,1.0,,,,,61.0,20.0,6.7,0.0,0.0,0.0123019,0,,,True,8.0,10.0,2.0,,,2.0,,,,,,2.0,2.0,,,2.0,3.0,1.0,,,,,,,1.0,,,,,,,
11407348,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,907152,EUR,935452800,M,19,19,False,46.0,34.0,,,15.0,17.0,2.0,3.0,,,,,90.0,59.0,7.6,0.2833,0.8559,0.0341423,3,,,,19.0,29.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,2.0,14.0,,,3.0,6.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,
11407348,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184.0,4721,M,944327,EUR,972432000,M,11,11,False,27.0,23.0,1.0,1.0,7.0,9.0,1.0,10.0,,,,,89.0,50.0,6.9,0.0665,0.028,0.11703,2,,,,16.0,19.0,1.0,,2.0,12.0,3.0,1.0,,,5.0,4.0,14.0,,,,8.0,5.0,,,3.0,6.0,,1.0,,1.0,1.0,,,,,
11407348,away,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,917007,EUR,990489600,F,9,9,False,21.0,16.0,,,7.0,7.0,4.0,3.0,,,,,90.0,45.0,7.2,0.0334,0.1802,0.105087,1,,JZirkzee,,9.0,14.0,,,4.0,7.0,5.0,2.0,,,1.0,,16.0,,,1.0,9.0,2.0,,,,5.0,,3.0,4.0,1.0,,,,1.0,,1.0
11407348,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174.0,263,M,1137366,EUR,1088467200,D,16,16,True,14.0,12.0,2.0,1.0,8.0,8.0,1.0,3.0,,,,,29.0,26.0,6.5,0.0,0.0,0.00175909,0,,,,4.0,7.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,4.0,,,1.0,4.0,2.0,,,,,,,,,,,,,,
11407348,away,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179.0,3183,M,871765,EUR,898992000,M,8,8,True,30.0,26.0,2.0,2.0,12.0,14.0,,1.0,,,,,29.0,32.0,6.6,0.0,0.0,0.0395185,0,,,,14.0,16.0,,,1.0,1.0,,,,,,,4.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,
11407348,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179.0,1272,M,834597,EUR,901324800,F,10,10,True,16.0,12.0,3.0,2.0,2.0,3.0,,4.0,,,,,29.0,21.0,6.9,0.0261,0.1209,0.0175706,1,,,,10.0,14.0,1.0,,,1.0,1.0,1.0,,,,,7.0,,,2.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
11407348,away,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189.0,7762,M,1127191,EUR,991094400,M,17,17,True,5.0,3.0,1.0,,,,1.0,1.0,,,,,13.0,7.0,6.6,0.0,0.0,0.00089931,0,,o.elazzouzi,,3.0,5.0,,,,,,,,1.0,,,2.0,Oussama El Azzouzi,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1385,M,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11407348,away,Bologna,Tito Gasperini,gasperini-tito,T. Gasperini,G,50,,28,M,1397472,EUR,1141862400,G,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196.0,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187.0,229,M,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189.0,503,M,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185.0,372,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182.0,5357,M,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,0.0,,0,,kacper_urbanski10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407348,away,Bologna,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190.0,698,M,943595,EUR,949795200,F,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Sydney,van Hooijdonk,,,,,,,,,,,,,,,,,
