match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_unsuccessfulTouch,stat_goalAssist,stat_totalCross,stat_shotOffTarget,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside
11177062,home,Des Moines Menace,Gabriel Rodriguez,,,gabriel-rodriguez,G. Rodriguez,F,9,2,M,982907,EUR,,F,11,11,False,32.0,28.0,3.0,2.0,11.0,12.0,17.0,20.0,5.0,,3.0,,,,,,77.0,39.0,6.3,7.0,1,,3.0,4.0,1.0,,,,1.0,2.0,,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,,
11177062,home,Des Moines Menace,Diego Rocha,Diego Rocha,,diego-rocha,D. Rocha,M,,3,M,1034901,EUR,989280000.0,M,12,12,True,22.0,18.0,4.0,4.0,9.0,11.0,9.0,13.0,1.0,1.0,2.0,,,,,,45.0,29.0,6.4,6.0,1,185.0,,2.0,,,1.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,
11177062,home,Des Moines Menace,Nicolas Torres Massafierro,,,nicolas-torres-massafierro,N. T. Massafierro,M,22,1,M,983287,EUR,908755200.0,M,22,22,True,20.0,13.0,2.0,,3.0,6.0,10.0,15.0,7.0,,3.0,,,,,,27.0,37.0,6.5,13.0,0,,2.0,3.0,,,3.0,2.0,1.0,,,,2.0,2.0,,1.0,,,,2.0,,,,,,,,,,
11177062,home,Des Moines Menace,Brayan Padilla,Brayan Padilla,,brayan-padilla,B. Padilla,F,7,3,M,1484724,EUR,950227200.0,F,7,7,True,8.0,5.0,2.0,1.0,3.0,4.0,3.0,5.0,1.0,,,,,,,,27.0,12.0,6.6,3.0,0,,,3.0,,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,
11177062,home,Des Moines Menace,Leroy Enzugusi,Leroy Enzugusi,,leroy-enzugusi,L. Enzugusi,F,19,1,M,1194559,EUR,929232000.0,F,13,13,True,1.0,,,,,,,1.0,1.0,,,,,,,,13.0,4.0,6.5,2.0,0,178.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11177062,home,Des Moines Menace,Christopher Bermudez,,,christopher-bermudez,C. Bermudez,F,,1,M,982731,EUR,929059200.0,M,10,10,True,14.0,13.0,1.0,1.0,4.0,4.0,9.0,10.0,,,2.0,,,,,,13.0,16.0,6.3,3.0,0,178.0,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11177062,home,Des Moines Menace,Duván Angarita Canchilla,,,duvan-angarita-canchilla,D. A. Canchilla,D,,1,M,925436,EUR,930182400.0,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11177062,home,Des Moines Menace,Jeremy Coste,Jeremy Coste,,jeremy-coste,J. Coste,M,28,0,M,1479715,EUR,905040000.0,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11177062,away,Chattanooga FC,Jean Antoine,Jean Antoine,,jean-antoine,J. Antoine,G,,6,,1201399,EUR,756432000.0,G,15,15,False,21.0,10.0,13.0,2.0,10.0,12.0,,9.0,3.0,1.0,7.0,,2.0,,,,90.0,29.0,6.5,11.0,0,191.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,
11177062,away,Chattanooga FC,So Jung-Woo,So Jung-Woo,,so-jung-woo,S. Jung-Woo,M,,1,,1485022,EUR,964051200.0,D,6,6,False,48.0,38.0,1.0,1.0,11.0,17.0,27.0,33.0,6.0,1.0,7.0,,,,,,90.0,73.0,6.8,17.0,0,181.0,1.0,3.0,1.0,2.0,3.0,3.0,,1.0,,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,
11177062,away,Chattanooga FC,Anatolie Prepelita,,,anatolie-prepelita,A. Prepelita,D,5,6,M,843403,EUR,870825600.0,D,97,97,False,37.0,29.0,9.0,4.0,21.0,24.0,8.0,13.0,2.0,4.0,8.0,,,,,,90.0,46.0,6.6,10.0,0,191.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11177062,away,Chattanooga FC,Aydan Bowers,,,aydan-bowers,A. Bowers,D,3,1,M,935628,EUR,867715200.0,D,2,2,False,43.0,32.0,6.0,2.0,23.0,31.0,9.0,12.0,2.0,4.0,3.0,,,,,,90.0,51.0,6.5,12.0,0,183.0,1.0,2.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11177062,away,Chattanooga FC,Joseph Pérez,,,joseph-perez,J. Pérez,D,,2,M,872579,EUR,865814400.0,D,3,3,False,61.0,38.0,11.0,1.0,15.0,24.0,23.0,37.0,3.0,3.0,6.0,,,,,,90.0,95.0,6.5,31.0,0,175.0,,3.0,,2.0,2.0,2.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,
11177062,away,Chattanooga FC,Mutaya Mwape,,,mutaya-mwape,M. Mwape,M,,4,,881636,EUR,835142400.0,M,22,22,False,7.0,6.0,,,2.0,2.0,5.0,7.0,1.0,,1.0,,,,,,31.0,14.0,6.6,5.0,0,168.0,,2.0,1.0,,1.0,1.0,1.0,,,,,2.0,,2.0,,1.0,,,,1.0,,,,,,,,
11177062,away,Chattanooga FC,Alex McGrath,Alex McGrath,,alex-mcgrath,A. McGrath,M,33,4,M,1201227,EUR,863395200.0,M,33,33,False,68.0,57.0,4.0,1.0,16.0,19.0,41.0,50.0,7.0,1.0,6.0,,,,,,90.0,82.0,7.1,15.0,1,175.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,,3.0,2.0,,,1.0,1.0,,,,,
11177062,away,Chattanooga FC,Richard Dixon,,,richard-dixon,R. Dixon,D,,1,M,883684,EUR,635731200.0,M,4,4,False,49.0,44.0,1.0,,20.0,21.0,24.0,28.0,4.0,2.0,11.0,,,,,,90.0,61.0,6.8,8.0,0,177.0,,4.0,2.0,2.0,4.0,3.0,2.0,,,,,1.0,,,,,True,,,,,,,,,,,
11177062,away,Chattanooga FC,Luis Garcia Sosa,,,luis-garcia-sosa,L. G. Sosa,M,,1,,1809153,EUR,884476800.0,M,19,19,False,57.0,49.0,4.0,1.0,17.0,19.0,32.0,38.0,6.0,,10.0,,,,,,82.0,68.0,7.4,10.0,0,170.0,,2.0,1.0,1.0,3.0,2.0,,,1.0,,1.0,1.0,1.0,,,3.0,,2.0,2.0,,,,,,,,,
11177062,away,Chattanooga FC,Taylor Gray,Taylor Gray,,taylor-gray,T. Gray,F,10,2,M,1201237,EUR,885945600.0,M,11,11,False,28.0,23.0,1.0,1.0,6.0,7.0,17.0,21.0,7.0,,3.0,,,,,,90.0,50.0,7.2,17.0,1,188.0,2.0,16.0,7.0,,2.0,2.0,4.0,5.0,,,2.0,3.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,,,,,,
11177062,away,Chattanooga FC,Markus Naglestad,,,markus-naglestad,M. Naglestad,F,,5,M,877397,EUR,665107200.0,F,99,99,False,19.0,13.0,3.0,2.0,2.0,2.0,11.0,17.0,2.0,,5.0,,,,,,82.0,24.0,7.3,7.0,2,183.0,,2.0,,,,,,2.0,,,2.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,
11177062,away,Chattanooga FC,Damian Rodriguez,Damian Rodriguez,,damian-rodriguez,D. Rodriguez,M,,1,,1201246,EUR,1039737600.0,M,7,7,True,16.0,14.0,,,2.0,2.0,12.0,14.0,8.0,,4.0,,,,,,59.0,36.0,7.4,8.0,2,165.0,,3.0,3.0,,2.0,2.0,,,,,3.0,3.0,,,,,,3.0,3.0,,,1.0,1.0,,1.0,,,1.0
11177062,away,Chattanooga FC,Leonel Alvarenga,Leonel Alvarenga,,leonel-alvarenga,L. Alvarenga,M,,0,M,1201249,EUR,934156800.0,M,9,9,True,4.0,3.0,,,1.0,2.0,2.0,2.0,1.0,,1.0,,,,,,8.0,6.0,6.7,1.0,0,173.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11177062,away,Chattanooga FC,Juan Louis,Juan Louis,,juan-louis,J. Louis,F,,1,,1201168,EUR,903571200.0,M,17,17,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,,,,8.0,6.0,7.2,1.0,1,175.0,,5.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,
11177062,away,Chattanooga FC,Jonathan Burke,Jonathan Burke,,jonathan-burke,J. Burke,G,32,1,M,1485031,EUR,885772800.0,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11177062,away,Chattanooga FC,Ethan Koren,Ethan Koren,,ethan-koren,E. Koren,M,14,7,M,1201260,EUR,1014076800.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
