match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_clearanceOffLine,stat_penaltyWon
12421122,home,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,38.0,35.0,4.0,1.0,0.0,35.0,36.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,45.0,6.8,3.0,0.0001762,0,-0.1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421122,home,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,88.0,74.0,10.0,4.0,0.0,54.0,59.0,31.0,,2.0,4.0,6.0,,,,,85.0,113.0,7.2,17.0,0.0829977,1,,21.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0099,1.0,,,,,,,,,,,,,,,,,,,
12421122,home,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,88.0,82.0,12.0,9.0,0.0,46.0,49.0,39.0,1.0,4.0,2.0,1.0,,,,,90.0,99.0,7.1,10.0,0.0639059,1,,36.0,,,1.0,1.0,,,,2.0,,3.0,,0.5896,1.0,Toubaahmed59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7775,,,,,,,,,,
12421122,home,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,83.0,76.0,10.0,8.0,0.0,37.0,39.0,45.0,1.0,5.0,2.0,5.0,,,,,90.0,103.0,7.4,11.0,0.0193586,0,,39.0,1.0,,5.0,2.0,1.0,,,2.0,2.0,2.0,3.0,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,
12421122,home,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,M,17,17,False,38.0,31.0,2.0,1.0,0.0,14.0,19.0,21.0,1.0,3.0,2.0,6.0,,,,,90.0,60.0,7.2,12.0,0.0126255,2,,17.0,2.0,,4.0,1.0,3.0,2.0,,2.0,2.0,,,0.1064,1.0,,,,,,,,,,,1.0,2.0,,,,,,,
12421122,home,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,21.0,17.0,3.0,2.0,0.0,14.0,15.0,6.0,1.0,3.0,2.0,2.0,,,,,45.0,29.0,6.6,5.0,0.00248336,0,,3.0,,,3.0,,,,,3.0,,1.0,2.0,,,,1.0,,,,,2.0,,,,,,,,,,,,
12421122,home,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,61.0,56.0,6.0,5.0,0.0,21.0,22.0,45.0,,4.0,,4.0,,,,,90.0,88.0,7.6,15.0,0.0443356,1,,35.0,6.0,,9.0,1.0,3.0,3.0,,1.0,4.0,3.0,1.0,0.0506,2.0,,1.0,1.0,,,,2.0,,,,2.0,1.0,True,,,,,,
12421122,home,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,44.0,31.0,6.0,,0.0,8.0,13.0,34.0,5.0,6.0,3.0,2.0,,,,,90.0,68.0,6.8,19.0,0.015139,0,,23.0,3.0,,8.0,1.0,,,,1.0,2.0,1.0,5.0,,,,1.0,,,,,,,,,2.0,,,,,,,,
12421122,home,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,45.0,37.0,6.0,4.0,1.0,12.0,13.0,32.0,,6.0,1.0,6.0,,,,,90.0,59.0,7.4,11.0,0.407716,0,,25.0,,,5.0,3.0,,,,1.0,4.0,1.0,1.0,,1.0,,,2.0,,,,1.0,,,,3.0,,,1.0,,,,,
12421122,home,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,False,12.0,10.0,1.0,,0.0,6.0,7.0,7.0,2.0,4.0,1.0,3.0,,,,,72.0,26.0,7.2,8.0,0.0237961,3,,4.0,2.0,,4.0,1.0,,,,,3.0,3.0,1.0,0.6369,,,,,3.0,,,1.0,1.0,0.5922,,1.0,,,,2.0,1.0,,,
12421122,home,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,24.0,22.0,4.0,4.0,0.0,6.0,7.0,19.0,,4.0,,1.0,,,,,72.0,34.0,6.7,7.0,0.0445272,0,,16.0,2.0,,4.0,1.0,5.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12421122,home,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,True,3.0,2.0,,,0.0,,,4.0,3.0,8.0,,,,,,,45.0,14.0,6.4,7.0,0.00067645,2,,2.0,1.0,,1.0,,2.0,,,,,1.0,1.0,0.563,1.0,,,2.0,,,,1.0,,,,,2.0,,1.0,1.0,,,,
12421122,home,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,9.0,7.0,,,0.0,1.0,1.0,12.0,,1.0,,,,,,,17.0,17.0,6.8,7.0,0.150202,1,,6.0,4.0,,2.0,,1.0,,1.0,,2.0,,,0.0488,1.0,,,,,,,,,,,2.0,,,,,,,,
