match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_dispossessed,player_sofascoreId,stat_aerialLost,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
11391276,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,48.0,38.0,20.0,11.0,31.0,32.0,7.0,16.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,1.0,3.0,4.0,2.0,90.0,61.0,7.9,10.0,0.0259075,1.0,0,0.1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391276,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,D,62,62,False,28.0,23.0,3.0,2.0,19.0,22.0,4.0,6.0,1.0,1.0,3.0,,,3.0,3.0,,,,,,72.0,44.0,6.7,9.0,0.00458358,,1,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0272,,,,,,,,,,,,,,,,,,,,,
11391276,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,56.0,52.0,4.0,2.0,45.0,46.0,7.0,10.0,2.0,1.0,5.0,,,3.0,3.0,2.0,,,,,90.0,64.0,6.7,6.0,0.00149642,,0,,,,,1.0,,,,,,True,1.0,,,,,,,,,,,,,,,,,,,
11391276,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,35.0,24.0,5.0,,22.0,29.0,2.0,6.0,2.0,4.0,4.0,,,1.0,7.0,1.0,,,,,90.0,46.0,6.7,12.0,0.0020678,,0,,,2.0,,1.0,1.0,,,2.0,,,,leobalerdi5,2.0,,,,,,,,,,,,,,,,,
11391276,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,16.0,9.0,2.0,2.0,6.0,9.0,6.0,10.0,1.0,4.0,3.0,1.0,,2.0,3.0,,,,,,79.0,28.0,7.1,8.0,0.108351,3.0,1,,,,,1.0,1.0,,,,0.028,,,,2.0,,,3.0,3.0,2.0,1.0,1.0,0.0742,,,,,,,,,
11391276,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,M,11,11,False,20.0,19.0,,,14.0,14.0,5.0,7.0,,3.0,1.0,1.0,,,2.0,1.0,,,,,65.0,26.0,6.5,4.0,0.004149,,0,,,,1.0,,,,,,,,1.0,amineharit,,,,1.0,,1.0,,,,,,,,,,,,
11391276,home,Olympique de Marseille,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,22,22,False,34.0,26.0,5.0,3.0,17.0,20.0,9.0,14.0,2.0,5.0,9.0,1.0,,1.0,8.0,4.0,,,,,90.0,48.0,7.5,10.0,0.0438079,,1,,,1.0,1.0,3.0,,,1.0,2.0,0.178,,,p.gueye24,1.0,,,,,1.0,,1.0,0.8641,1.0,1.0,,,,,,,
11391276,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,28.0,25.0,3.0,3.0,17.0,17.0,8.0,13.0,1.0,4.0,3.0,,,,3.0,1.0,,,,,90.0,39.0,6.7,10.0,0.0108385,,2,,2.0,,,1.0,,,2.0,,0.2061,,2.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,
11391276,home,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185,742,M,558320,EUR,821318400,M,6,6,False,20.0,13.0,1.0,1.0,8.0,13.0,6.0,11.0,3.0,8.0,7.0,1.0,,2.0,2.0,,,,,,90.0,51.0,6.8,12.0,0.0517049,1.0,0,,,,3.0,2.0,1.0,,,2.0,,,1.0,,3.0,,,4.0,1.0,3.0,2.0,,,,,,,,,,,
11391276,home,Olympique de Marseille,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,F,29,29,False,9.0,7.0,,,4.0,5.0,4.0,5.0,1.0,2.0,1.0,,1.0,,2.0,,,,,,65.0,15.0,7.0,4.0,0.236524,1.0,1,,,,,,,,,1.0,0.0728,,1.0,ilimanndiaye10,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,
