match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
11369869,home,Standard Liège,Isaac Price,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,True,4.0,3.0,1.0,1.0,,,3.0,4.0,2.0,,,14.0,9.0,7.0,1.0,0.0011828,1,,,,,2.0,5.0,,,,,,1.0,1.0,,1.0,,,,3.0,2.0,0.043,,,1.0,1.0,,0.0277,,,,,,,,
11369869,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,,,,,,,,,,,,13.0,6.0,6.5,2.0,0.00033964,0,,Cihan Canak,,,3.0,2.0,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
11369869,home,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369869,home,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369869,home,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369869,home,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,,,,,,,,,,,,,,,,,0,,Noah Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369869,away,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3882,M,1076,EUR,531532800,G,33,33,False,33.0,27.0,13.0,7.0,25.0,30.0,2.0,3.0,7.0,3.0,5.0,90.0,40.0,6.9,6.0,0.0003562,0,-1.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369869,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,38.0,31.0,5.0,2.0,18.0,19.0,14.0,23.0,10.0,,,90.0,64.0,6.4,16.0,0.0233745,0,,,,,7.0,6.0,3.0,,2.0,,3.0,1.0,2.0,,,2.0,1.0,,4.0,2.0,,,4.0,4.0,,,,,1.0,,,,,,
11369869,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,52.0,39.0,13.0,5.0,26.0,30.0,13.0,23.0,4.0,,,90.0,70.0,7.0,15.0,0.338946,1,,,,,7.0,2.0,7.0,2.0,2.0,,,,3.0,1.0,,1.0,,,2.0,2.0,0.0441,1.0,1.0,2.0,1.0,,0.2626,,,,,,,,
11369869,away,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,70.0,59.0,18.0,12.0,32.0,39.0,27.0,31.0,12.0,,,90.0,80.0,7.1,12.0,0.0287765,1,,,,True,,5.0,3.0,1.0,,,,,,,3.0,1.0,1.0,,1.0,,0.0191,,,,1.0,,0.0749,,,,,,,,
11369869,away,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,15,15,False,35.0,26.0,3.0,,11.0,13.0,15.0,23.0,3.0,,,80.0,55.0,6.4,12.0,0.01831,1,,,,,3.0,3.0,4.0,,1.0,,,1.0,2.0,,1.0,,,,1.0,,0.0311,,1.0,2.0,,,,,,,1.0,,,,
11369869,away,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,59.0,51.0,3.0,2.0,20.0,23.0,33.0,39.0,8.0,,,90.0,77.0,7.4,13.0,0.333763,0,,,,,4.0,7.0,1.0,,2.0,,2.0,1.0,1.0,,,2.0,2.0,,4.0,2.0,,2.0,3.0,2.0,,,,,2.0,2.0,,,,,
11369869,away,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,33.0,28.0,5.0,4.0,16.0,18.0,12.0,15.0,4.0,,,76.0,38.0,7.3,5.0,0.106339,0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,
11369869,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,False,28.0,23.0,,,12.0,14.0,11.0,14.0,4.0,,,66.0,40.0,6.3,12.0,0.0172532,1,,Mathieu,Stroeykens,,8.0,2.0,,,1.0,,5.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,0.0153,,,3.0,,,,,,1.0,,,,,
11369869,away,RSC Anderlecht,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,False,30.0,25.0,3.0,2.0,11.0,13.0,17.0,20.0,3.0,,,66.0,51.0,7.5,11.0,0.473755,2,,,,,8.0,4.0,,,2.0,,2.0,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,0.208,3.0,3.0,2.0,1.0,,0.532,1.0,3.0,2.0,,1.0,,1.0,THazard
11369869,away,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,21.0,17.0,1.0,,8.0,8.0,9.0,13.0,3.0,,,90.0,30.0,7.0,8.0,0.022693,1,,,,,3.0,1.0,2.0,,,,2.0,1.0,,1.0,,1.0,,,,,0.8802,,,1.0,1.0,1.0,0.8932,,,,,,,,KDolberg
11369869,away,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,22.0,15.0,3.0,2.0,5.0,6.0,11.0,19.0,3.0,,,65.0,33.0,7.6,12.0,0.291228,2,,,,,2.0,2.0,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,0.1651,2.0,3.0,1.0,2.0,1.0,0.8354,,1.0,1.0,,,,1.0,
11369869,away,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,M,7,7,True,8.0,6.0,,,1.0,1.0,6.0,9.0,1.0,,,25.0,18.0,6.7,5.0,0.0687491,1,,,,,1.0,2.0,,,,,1.0,1.0,,,,2.0,1.0,,,,0.0158,,2.0,,,,,,1.0,,1.0,,,,
11369869,away,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,574,M,984989,EUR,1062892800,M,61,61,True,12.0,10.0,1.0,1.0,3.0,3.0,8.0,10.0,4.0,,,24.0,20.0,6.7,4.0,0.0872673,1,,,,,4.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,,0.0239,1.0,1.0,,,,,,1.0,,1.0,,,,
11369869,away,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,4.0,2.0,,,,,2.0,4.0,1.0,,,24.0,6.0,6.8,2.0,0.00128183,1,,,,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,0.0766,,,,1.0,,0.0271,,,,,,,,
11369869,away,RSC Anderlecht,Alexis Flips,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,8,8,True,10.0,9.0,,,4.0,4.0,5.0,7.0,3.0,,,14.0,21.0,6.9,5.0,0.00326336,1,,,,,2.0,3.0,,,,,2.0,1.0,,,,2.0,2.0,1.0,,,0.0359,,1.0,1.0,,,,,,1.0,,,,,
11369869,away,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,11.0,7.0,3.0,,2.0,2.0,5.0,9.0,1.0,,,10.0,15.0,6.6,4.0,0.00581761,0,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369869,away,RSC Anderlecht,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369869,away,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
