match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAShot
12504431,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,29.0,24.0,9.0,4.0,0.0,21.0,22.0,3.0,7.0,1.0,1.0,12.0,1.0,1.0,6.0,8.0,1.0,90.0,48.0,8.5,5.0,0.00363137,0,0.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,False,53.0,48.0,4.0,2.0,0.0,29.0,31.0,19.0,27.0,2.0,3.0,5.0,,,,,,90.0,71.0,6.7,11.0,0.0139061,1,,5.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0091,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,64.0,57.0,9.0,5.0,0.0,41.0,42.0,16.0,22.0,7.0,2.0,2.0,,,,,,90.0,77.0,6.8,9.0,0.125265,3,,,7.0,1.0,3.0,1.0,,2.0,0.1307,3.0,4.0,1.0,1.0,1.0,1.0,0.1496,,,,,,,,,,,,,,,
12504431,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,57.0,51.0,4.0,1.0,0.0,32.0,34.0,19.0,23.0,6.0,3.0,,,,,,,90.0,64.0,6.8,7.0,0.00647167,1,,,3.0,1.0,1.0,,1.0,2.0,0.0454,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,
12504431,home,Torino,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3741,M,357584,EUR,885340800,D,24,24,False,31.0,26.0,,,0.0,14.0,15.0,13.0,21.0,3.0,3.0,1.0,2.0,,,,,89.0,53.0,7.1,10.0,0.0716885,0,,5.0,3.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,BornaSosa,1.0,1.0,,,,,,,,,
12504431,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,19.0,16.0,,,0.0,3.0,3.0,17.0,29.0,2.0,2.0,4.0,,,,,,89.0,44.0,7.3,14.0,0.20269,1,,13.0,2.0,,1.0,1.0,1.0,,0.0478,,,1.0,1.0,1.0,,,,,,,4.0,3.0,1.0,1.0,1.0,2.0,,,,,
12504431,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,25.0,24.0,3.0,3.0,0.0,11.0,12.0,13.0,15.0,5.0,2.0,,2.0,,,,,90.0,39.0,7.2,4.0,0.00802653,1,,2.0,2.0,,3.0,2.0,,1.0,0.1236,,,,,1.0,,,1.0,,,,,,1.0,,,2.0,True,,,,
12504431,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,17.0,14.0,1.0,,0.0,10.0,11.0,4.0,6.0,1.0,,1.0,,,,,,72.0,25.0,6.4,4.0,0.00368849,1,,,7.0,,1.0,1.0,1.0,4.0,0.1068,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,
12504431,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,M,7,7,False,8.0,6.0,,,1.0,,1.0,6.0,8.0,3.0,,3.0,1.0,,,,,62.0,19.0,6.9,8.0,0.0253245,2,,1.0,3.0,,,,3.0,2.0,0.0888,1.0,1.0,,,2.0,,,,,,,,1.0,2.0,1.0,,,,1.0,,,
12504431,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,10,10,False,28.0,21.0,3.0,2.0,0.0,3.0,5.0,18.0,23.0,3.0,1.0,5.0,,,,,,90.0,38.0,7.3,10.0,0.0371115,1,,,6.0,,2.0,1.0,,,0.039,2.0,,1.0,2.0,,1.0,0.1797,,,,niksivlasic_,,1.0,2.0,1.0,,,,,1.0,1.0,
12504431,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,18,18,False,14.0,11.0,,,0.0,5.0,5.0,6.0,10.0,3.0,1.0,3.0,1.0,,,,,89.0,23.0,6.5,8.0,0.00892087,0,,1.0,6.0,,,,2.0,2.0,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,
12504431,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,16,16,True,8.0,6.0,,,0.0,1.0,2.0,5.0,6.0,1.0,1.0,2.0,,,,,,28.0,12.0,6.6,4.0,0.00613195,0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,
12504431,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,18.0,6.0,6.7,,0.00039894,0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12504431,home,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,,,,,0.0,,,1.0,2.0,1.0,,,,,,,,1.0,3.0,,1.0,0.0218105,0,,2.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12504431,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,1.0,,,,0.0,,,,1.0,,,,,,,,,1.0,5.0,,2.0,,0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12504431,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.076596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Marco Dalla Vecchia,marco-dalla-vecchia,M. D. Vecchia,M,27,175,51,M,1397354,EUR,1108252800,M,84,84,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504431,home,Torino,Sergiu Perciun,sergiu-perciun,Perciun,M,83,180,372,M,1592970,EUR,1145750400,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Sergiu,Perciun,,,,,,,,,,,,
12504431,away,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,29,29,False,30.0,21.0,13.0,4.0,0.0,20.0,23.0,1.0,7.0,1.0,,7.0,1.0,1.0,1.0,1.0,,90.0,38.0,6.6,9.0,0.00014034,0,-0.6708,,,,,,,,,,,,,,,,,,,L'UomoTigre,,,,,,,,,,,
12504431,away,Juventus,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,False,46.0,43.0,,,1.0,24.0,26.0,19.0,23.0,,4.0,2.0,,,,,,71.0,64.0,7.0,6.0,0.0455246,0,,3.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,
12504431,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,False,61.0,60.0,1.0,1.0,0.0,43.0,43.0,17.0,18.0,3.0,8.0,4.0,1.0,,,,,90.0,78.0,7.0,4.0,0.0133902,2,,,2.0,,1.0,,2.0,,0.1114,2.0,1.0,,,1.0,1.0,0.0248,,Federico Gatti,,FedericoGatti,,,,,,,,1.0,,,
12504431,away,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,15,15,False,85.0,80.0,6.0,4.0,0.0,54.0,57.0,26.0,28.0,5.0,8.0,3.0,1.0,,,,,90.0,101.0,7.4,5.0,0.00959641,0,,,2.0,,2.0,2.0,,,,2.0,2.0,,,,,,1.0,,,Kalulujr_,,1.0,,,,,,,,,
12504431,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,D,16,16,False,52.0,49.0,3.0,3.0,0.0,19.0,20.0,30.0,33.0,3.0,4.0,4.0,,,,,,90.0,74.0,6.8,9.0,0.0178668,0,,1.0,3.0,,,,,1.0,,,1.0,,2.0,,,,,,,west.mckennie,,1.0,3.0,2.0,,,,,,,
12504431,away,Juventus,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,26,26,False,81.0,76.0,11.0,9.0,0.0,42.0,43.0,34.0,41.0,5.0,1.0,3.0,2.0,,,,,90.0,92.0,7.4,8.0,0.142181,1,,3.0,2.0,1.0,1.0,1.0,,2.0,0.0598,1.0,2.0,,,,,,1.0,,,Douglas_Luiz,,3.0,,,,,,,,,
12504431,away,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,60.0,55.0,4.0,3.0,0.0,30.0,30.0,25.0,30.0,5.0,1.0,2.0,3.0,,,,,90.0,73.0,7.3,8.0,0.0163659,2,,,3.0,1.0,2.0,1.0,1.0,,0.0459,,,1.0,1.0,,1.0,0.0454,,,,k_thuram,,,1.0,,,1.0,,,,,
12504431,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,M,10,10,False,28.0,23.0,1.0,1.0,0.0,9.0,11.0,15.0,22.0,11.0,1.0,2.0,4.0,,,,,90.0,59.0,8.3,18.0,0.0996723,4,,5.0,3.0,2.0,3.0,2.0,7.0,1.0,0.1337,,2.0,,1.0,1.0,1.0,0.0984,,Kenan Yıldız,,KenanYıldız,1.0,2.0,3.0,2.0,1.0,,,,1.0,,
12504431,away,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,M,8,8,False,23.0,21.0,2.0,2.0,0.0,8.0,8.0,13.0,18.0,1.0,2.0,,,,,,,90.0,42.0,6.5,11.0,0.00810151,1,,3.0,6.0,,,,3.0,1.0,0.0999,2.0,1.0,,2.0,,1.0,0.0512,,,,teunkoopmeiners,,,1.0,,,,True,,,,1.0
12504431,away,Juventus,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,1100836,EUR,1074211200,M,51,51,False,22.0,20.0,,,0.0,4.0,4.0,17.0,21.0,4.0,,2.0,1.0,,,,,77.0,35.0,6.8,10.0,0.166362,0,,3.0,5.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,Samuel,Mbangula,Samu,1.0,2.0,4.0,2.0,,,,,,,
