match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_accurateLongBalls,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_aerialWon,stat_penaltyWon,stat_goals,stat_errorLeadToAGoal,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded,stat_errorLeadToAShot
14109662,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,4.0,4.0,,0.0,,,4.0,,2.0,,,13.0,6.0,6.8,1.0,0.00915478,,0,,0.02,0.15,0.13,,4.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109662,home,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183.0,2904,M,,72127,EUR,676252800,F,23,23,True,3.0,1.0,,0.0,,,3.0,,1.0,,,13.0,3.0,6.4,2.0,0.00027447,,0,,-0.05,0.02,-0.01,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
14109662,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,True,1.0,1.0,,0.0,,,1.0,,1.0,,,9.0,3.0,7.8,,0.00023539,,1,,0.04,0.01,-0.04,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,0.0565,0.56,,1.0,,0.1613,,,1.0,,,,,
14109662,home,Fenerbahçe,Fred,fred,Fred,M,7,169.0,11619,M,fred08,243623,EUR,731289600,M,7,7,True,3.0,2.0,,0.0,2.0,3.0,,,,,,9.0,6.0,6.6,2.0,0.00019146,,0,,-0.03,-0.12,0.13,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109662,home,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3374,M,,999396,EUR,972604800,F,70,70,True,4.0,2.0,,0.0,1.0,2.0,2.0,,1.0,,,1.0,4.0,,2.0,0.00350958,,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14109662,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,,594618,EUR,891216000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109662,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184.0,2870,M,,836683,EUR,923097600,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109662,home,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176.0,1693,M,,1085938,EUR,976406400,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109662,home,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187.0,4168,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109662,home,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191.0,1867,M,,880207,EUR,822009600,D,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Julián Cuesta,julian-cuesta,J. Cuesta,G,1,195.0,192,M,,217110,EUR,670118400,G,1,1,False,39.0,24.0,24.0,0.0,20.0,26.0,13.0,,11.0,5.0,9.0,90.0,55.0,8.7,15.0,0.00042679,1.3854,0,0.8222,0.05,-0.16,-0.45,0.81,4.0,,,1.0,,,,,,,,,,,9.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,
14109662,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,,967214,EUR,959731200,D,7,7,False,25.0,14.0,3.0,0.0,8.0,12.0,13.0,3.0,3.0,,,80.0,45.0,6.8,11.0,0.0112996,,0,,-0.04,0.01,-0.04,,6.0,,,1.0,6.0,,,,,5.0,1.0,,,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,
14109662,away,Antalyaspor,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184.0,385,M,,233856,EUR,753148800,D,30,30,False,35.0,28.0,10.0,0.0,24.0,26.0,9.0,14.0,,,,90.0,51.0,6.5,7.0,0.00243416,,0,,0.05,0.07,-0.06,,4.0,,,3.0,,,,,,,,,,,5.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,
14109662,away,Antalyaspor,Georgiy Dzhikiya,georgiy-dzhikiya,G. Dzhikiya,D,14,188.0,258,M,,295495,EUR,753840000,D,14,14,False,37.0,33.0,5.0,0.0,27.0,29.0,8.0,8.0,3.0,,,90.0,47.0,6.5,4.0,0.00167179,,0,,0.03,0.01,-0.23,,6.0,,,1.0,2.0,,,,1.0,,,,,,3.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,
14109662,away,Antalyaspor,Kenneth Paal,kenneth-paal,K. Paal,D,3,175.0,247,M,,285997,EUR,867110400,D,3,3,False,25.0,23.0,1.0,0.0,16.0,17.0,8.0,1.0,3.0,,,90.0,48.0,5.4,8.0,0.0504689,,0,,0.17,0.1,-0.75,,7.0,,,7.0,2.0,4.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,1.0,
14109662,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,,847782,EUR,746841600,M,6,6,False,10.0,8.0,1.0,0.0,8.0,9.0,1.0,5.0,2.0,,,67.0,19.0,6.5,2.0,7.181e-05,,0,,-0.02,-0.21,-0.02,,,,,3.0,3.0,,,,1.0,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,
14109662,away,Antalyaspor,Hasan Yakub İlçin,hasan-yakub-ilcin,H. Y. İlçin,M,20,,186,M,,2031279,EUR,1237852800,M,20,20,False,15.0,11.0,1.0,0.0,11.0,15.0,,,3.0,,,67.0,26.0,6.0,7.0,8.475e-05,,0,,-0.09,-0.04,-0.32,,,,,2.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,Hasan Yakub İlçin,,,,,,,,,,,,,,,,,,2.0
14109662,away,Antalyaspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,642,M,,826155,EUR,930268800,M,10,10,False,6.0,4.0,,0.0,4.0,6.0,,,,,,25.0,9.0,6.5,3.0,3.514e-05,,0,,-0.04,,-0.02,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,,186949,EUR,814233600,M,8,8,False,26.0,20.0,2.0,0.0,8.0,12.0,14.0,1.0,3.0,,,90.0,50.0,6.4,17.0,0.022994,,1,,-0.05,-0.34,-0.1,,12.0,3.0,,7.0,8.0,5.0,2.0,,,1.0,1.0,2.0,1.0,,2.0,1.0,,,3.0,2.0,,,1.0,,,0.0116,-0.03,,1.0,,0.0222,2.0,,,,,,,
14109662,away,Antalyaspor,Nikola Storm,nikola-storm,N. Storm,F,26,178.0,277,M,,149796,EUR,780883200,M,26,26,False,11.0,10.0,,0.0,4.0,4.0,7.0,,1.0,,,80.0,18.0,6.5,3.0,0.00179031,,1,,0.02,0.0,-0.08,,6.0,1.0,,4.0,3.0,1.0,,,,3.0,2.0,,,,,,,,,1.0,,,,2.0,,0.1778,-0.13,1.0,1.0,,0.0719,,,,,,,,
14109662,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180.0,186,M,,220155,EUR,732931200,F,22,22,False,26.0,16.0,1.0,0.0,7.0,10.0,16.0,,5.0,,,90.0,37.0,6.8,14.0,0.00925111,,0,,0.01,0.08,-0.04,,9.0,,,6.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,2.0,,,,2.0,,,,,,,,3.0,,,,,,,
14109662,away,Antalyaspor,Samuel Ballet,samuel-ballet,S. Ballet,F,11,184.0,199,M,,966663,EUR,984355200,F,11,11,True,19.0,15.0,2.0,0.0,5.0,7.0,12.0,,6.0,,,65.0,45.0,6.8,14.0,0.005832,,0,,-0.03,0.02,-0.05,,10.0,,,12.0,8.0,3.0,,,,1.0,1.0,3.0,,,,4.0,,,7.0,3.0,,,,2.0,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Jesper Ceesay,jesper-ceesay,J. Ceesay,M,23,192.0,178,M,,1021269,EUR,1003536000,M,23,23,True,13.0,11.0,1.0,0.0,3.0,5.0,8.0,,1.0,,,23.0,13.0,6.5,2.0,0.00716638,,0,,-0.02,0.02,-0.07,,8.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14109662,away,Antalyaspor,Yohan Boli,yohan-boli,Y. Boli,F,77,181.0,218,M,,797732,EUR,753494400,F,77,77,True,2.0,1.0,,0.0,1.0,1.0,1.0,,,,,23.0,8.0,6.8,3.0,9.599e-05,,0,,-0.03,0.03,0.13,,,,,1.0,4.0,,,,,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Samet Karakoc,samet-karakoc,S. Karakoç,D,2,185.0,56,M,,1148625,EUR,1035244800,D,2,2,True,2.0,2.0,,0.0,1.0,1.0,1.0,1.0,,,,10.0,5.0,6.4,,0.00039777,,0,,0.01,,-0.12,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,Samet Karakoc,,,,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180.0,124,M,,796114,EUR,916876800,F,70,70,True,1.0,1.0,1.0,0.0,,,1.0,,,,,10.0,9.0,6.4,3.0,0.00047938,,2,,0.02,-0.03,-0.02,,1.0,,,3.0,2.0,4.0,2.0,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,0.0514,-0.1,,,1.0,,,,,,,,,
14109662,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194.0,57,M,,840605,EUR,933811200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Alp Abay,alp-abay,A. Abay,D,35,,8,M,,1845148,EUR,1147305600,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Alp Abay,,,,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Ege Izmirli,ege-izmirli,E. İzmirli,D,98,,13,M,,1931456,EUR,1201046400,D,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ege İzmirli,,,,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Ali Demirbilek,ali-demirbilek,A. Demirbilek,F,19,,39,M,,2128089,EUR,1231113600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Demirbilek,,,,,,,,,,,,,,,,,,
14109662,away,Antalyaspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188.0,359,M,,1195797,EUR,1105747200,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Poyraz Efe Yildirim,,,,,,,,,,,,,,,,,,
