match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_unsuccessfulTouch,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_punches,stat_outfielderBlock
12117295,home,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,30.0,19.0,17.0,6.0,0.0,17.0,17.0,2.0,13.0,15.0,2.0,3.0,6.0,90.0,44.0,8.0,11.0,0.00034343,0,1.0334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117295,home,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,False,51.0,48.0,,,0.0,23.0,24.0,26.0,30.0,5.0,,,,90.0,81.0,6.9,10.0,0.132884,3,,,,3.0,1.0,1.0,2.0,9.0,7.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.113,0.0533,2.0,,,,,,,,,,
12117295,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,,978638,EUR,960854400,D,43,43,False,67.0,61.0,4.0,1.0,0.0,42.0,44.0,19.0,23.0,3.0,,,,90.0,75.0,6.9,7.0,0.109555,0,,,,,,1.0,3.0,1.0,3.0,,,,,,,5.0,1.0,,,,,,,1.0,,,,,,,,,,
12117295,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,,260077,EUR,777254400,D,25,25,False,74.0,66.0,7.0,3.0,0.0,54.0,57.0,12.0,19.0,6.0,,,,90.0,86.0,7.1,11.0,0.00873756,1,,,,2.0,,1.0,2.0,3.0,3.0,,,1.0,1.0,1.0,,4.0,2.0,,,,2.0,0.0178,0.0553,1.0,1.0,,,,,,,,,
12117295,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,,870787,EUR,864086400,D,3,3,False,53.0,44.0,3.0,2.0,0.0,27.0,32.0,17.0,21.0,2.0,,,,90.0,70.0,7.0,9.0,0.127641,1,,,,,,2.0,1.0,4.0,3.0,,,,,,1.0,2.0,2.0,1.0,,1.0,2.0,0.0455,,3.0,,,,,,,,,,
12117295,home,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,,263477,EUR,766627200,M,29,29,False,107.0,94.0,5.0,2.0,0.0,59.0,64.0,35.0,43.0,5.0,,,,90.0,120.0,7.2,15.0,0.0369555,2,,,,,,1.0,1.0,4.0,7.0,,,2.0,,1.0,,1.0,,4.0,1.0,2.0,1.0,0.0364,0.0419,1.0,,1.0,,,,,,,,
12117295,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,,245159,EUR,729820800,M,16,16,False,52.0,51.0,,,0.0,26.0,26.0,25.0,27.0,2.0,,,,86.0,61.0,6.7,4.0,0.0276059,1,,,,1.0,,,1.0,4.0,3.0,,1.0,1.0,,1.0,,,,,,2.0,2.0,0.0161,0.0091,1.0,,,True,,,,,,,
12117295,home,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,,1002819,EUR,1031011200,M,30,30,False,25.0,16.0,1.0,1.0,0.0,2.0,3.0,14.0,22.0,2.0,,,,89.0,36.0,7.8,10.0,0.120845,6,,,,,,2.0,1.0,4.0,2.0,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,0.9609,1.1218,1.0,,3.0,,1.0,1.0,1.0,1.0,,,
12117295,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,47.0,37.0,2.0,,1.0,11.0,12.0,29.0,41.0,3.0,,,,89.0,69.0,7.6,17.0,0.591576,6,,,,6.0,3.0,1.0,1.0,4.0,3.0,,2.0,,,1.0,3.0,,,,,2.0,1.0,1.0543,0.1721,5.0,2.0,2.0,,1.0,1.0,,,,,
12117295,home,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,,912786,EUR,882489600,M,97,97,False,65.0,51.0,5.0,3.0,0.0,23.0,25.0,28.0,40.0,2.0,,,,90.0,80.0,6.6,20.0,0.0522058,2,,,,,,1.0,,6.0,2.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,0.0866,,1.0,1.0,2.0,,,,,,1.0,,
12117295,home,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,kaiojorge,954888,EUR,1011830400,F,9,9,False,23.0,19.0,,,1.0,6.0,7.0,13.0,16.0,1.0,,,,86.0,34.0,8.0,8.0,0.266185,4,,,,,,2.0,1.0,9.0,2.0,1.0,1.0,3.0,,2.0,,2.0,,,,1.0,2.0,0.8689,1.2877,3.0,,2.0,,1.0,1.0,1.0,1.0,,,
12117295,home,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,5,5,True,1.0,,1.0,,0.0,,,,1.0,1.0,,,,13.0,1.0,6.4,1.0,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
