match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wasFouled,stat_wonContest,captain,stat_challengeLost,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_errorLeadToAShot
11407448,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,26.0,23.0,16.0,14.0,19.0,21.0,4.0,5.0,4.0,1.0,1.0,1.0,90.0,32.0,7.1,3.0,0.00045465,0,-0.3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407448,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,42.0,30.0,5.0,2.0,17.0,19.0,13.0,24.0,7.0,,,,90.0,55.0,7.0,14.0,0.0112353,3,,Federico Gatti,,1.0,2.0,4.0,3.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.2267,1.0,,,,,,,,,,,,,,,,,,
11407448,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,28.0,21.0,4.0,2.0,13.0,16.0,8.0,12.0,4.0,,,,90.0,36.0,7.3,8.0,0.00406032,1,,,,,1.0,4.0,5.0,6.0,,,3.0,1.0,2.0,1.0,1.0,4.0,0.2251,,1.0,1.0,0.3515,,,,,,,,,,,,,,,
11407448,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,False,45.0,32.0,7.0,2.0,14.0,18.0,18.0,27.0,4.0,,,,90.0,55.0,7.6,13.0,0.00535296,3,,,,,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,,,,,1.0418,,1.0,1.0,0.9726,1.0,1.0,1.0,,,,,,,,,,,,
11407448,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,36.0,31.0,,,15.0,16.0,16.0,23.0,4.0,,,,88.0,55.0,6.8,13.0,0.0158465,2,,,,3.0,,1.0,3.0,2.0,,2.0,,1.0,,,2.0,1.0,0.139,,,,,,,,1.0,1.0,1.0,,,,,,,,,
11407448,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,40.0,33.0,2.0,2.0,14.0,14.0,19.0,28.0,4.0,,,,90.0,53.0,6.7,11.0,0.0201512,1,,,,2.0,2.0,,5.0,1.0,,1.0,,,,,,2.0,0.0766,,,,,,,,,2.0,,1.0,,,,,,,,
11407448,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,45.0,38.0,9.0,4.0,15.0,15.0,23.0,30.0,6.0,,,,90.0,57.0,7.1,8.0,0.0452539,0,,,,,2.0,1.0,4.0,5.0,,,4.0,,4.0,3.0,,,,1.0,,,,,,,,,,,True,2.0,,,,,,
11407448,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,22.0,19.0,2.0,2.0,4.0,4.0,15.0,20.0,,,,,66.0,33.0,6.6,9.0,0.0320046,1,,,,2.0,2.0,1.0,5.0,2.0,,,,1.0,,,2.0,1.0,0.0374,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,
11407448,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,False,40.0,32.0,3.0,1.0,11.0,12.0,28.0,43.0,4.0,,,,90.0,74.0,8.4,18.0,0.799457,0,,,,15.0,,,3.0,3.0,,,,,2.0,2.0,1.0,2.0,,6.0,,,,,,1.0,,,1.0,,,1.0,1.0,7.0,3.0,,,
11407448,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,False,25.0,20.0,,,7.0,8.0,14.0,25.0,5.0,,,,81.0,48.0,7.1,16.0,0.274784,4,,,,8.0,,,3.0,4.0,1.0,2.0,,,2.0,1.0,1.0,,0.4343,2.0,2.0,,1.1395,,,,3.0,,2.0,,,,,1.0,,,,
11407448,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,False,7.0,7.0,,,1.0,1.0,6.0,6.0,4.0,,,,66.0,19.0,6.6,7.0,0.060659,1,,,,,,,6.0,3.0,,1.0,1.0,,1.0,,3.0,2.0,0.0408,1.0,,,,,,,2.0,3.0,1.0,1.0,,,,,,2.0,,
11407448,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,14.0,11.0,1.0,1.0,2.0,2.0,9.0,13.0,2.0,,,,24.0,17.0,6.6,4.0,0.00604218,1,,,,1.0,,,2.0,,,1.0,,,,,,1.0,0.0822,,,,,,,,,,,,,1.0,,,,,,
11407448,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,True,9.0,8.0,,,,,8.0,9.0,1.0,,,,24.0,14.0,6.7,4.0,0.0540086,1,,,,,,1.0,1.0,2.0,,,,,,,2.0,,0.0479,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,
11407448,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,True,6.0,3.0,,,1.0,1.0,2.0,5.0,,,,,9.0,8.0,6.8,3.0,0.00061177,0,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11407448,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,1.0,,,,8.0,4.0,6.5,1.0,0.00018267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407448,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407448,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407448,home,Juventus,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407448,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,,,,,,,,,,,,,,,,,,0,,Kenan Yıldız,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407448,home,Juventus,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184,700,M,,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,,,0,,Joseph Nonge Boende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407448,away,Cagliari,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,,284349,EUR,833500800,G,22,22,False,31.0,19.0,23.0,11.0,12.0,14.0,7.0,17.0,7.0,,1.0,3.0,90.0,42.0,7.0,12.0,0.00214877,0,0.4636,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,
11407448,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,,927304,EUR,945820800,D,28,28,False,59.0,45.0,8.0,5.0,26.0,34.0,21.0,27.0,3.0,,,,90.0,87.0,6.8,16.0,0.200462,1,,,,2.0,2.0,,3.0,3.0,,1.0,3.0,3.0,1.0,,1.0,,0.0129,2.0,,,,,,,,1.0,2.0,,,,,2.0,,,,1.0
11407448,away,Cagliari,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,,295133,EUR,752198400,D,3,3,False,45.0,41.0,6.0,4.0,32.0,34.0,9.0,11.0,5.0,,,,90.0,54.0,6.6,4.0,0.0046571,0,,,,,2.0,,4.0,2.0,,,3.0,1.0,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,
11407448,away,Cagliari,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,,870211,EUR,908236800,D,4,4,False,46.0,42.0,8.0,5.0,41.0,43.0,1.0,3.0,5.0,,,,90.0,70.0,8.3,5.0,0.00035635,3,,,,,2.0,5.0,4.0,10.0,,1.0,8.0,1.0,4.0,4.0,,,0.1436,,2.0,1.0,0.6793,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,
