match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork
11689338,home,RKSV Groene Ster,Mark Voss,Mark,Voss,mark-voss,M. Voss,G,1,185.0,0,M,125457,EUR,665020800.0,G,1,1,False,27.0,18.0,13.0,4.0,17.0,19.0,1.0,8.0,1.0,14.0,5.0,7.0,2.0,2.0,90.0,43.0,7.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689338,home,RKSV Groene Ster,Dylan Zwartjes,Dylan,Zwartjes,dylan-zwartjes,D. Zwartjes,D,23,,1,M,277349,EUR,739238400.0,D,23,23,False,24.0,10.0,15.0,2.0,4.0,6.0,7.0,19.0,1.0,8.0,,,,,90.0,52.0,7.1,22.0,0,True,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11689338,home,RKSV Groene Ster,Dennis Petit,Dennis Petit,,dennis-petit,D. Petit,D,,190.0,0,M,1548781,EUR,936316800.0,D,3,3,False,21.0,12.0,10.0,4.0,11.0,13.0,1.0,8.0,5.0,2.0,,,,,90.0,36.0,6.8,10.0,0,,,,6.0,1.0,,,4.0,1.0,1.0,1.0,,,1.0,4.0,1.0,1.0,,,,,,,,,,,
11689338,home,RKSV Groene Ster,Joris de Kleijn,Joris,de Kleijn,joris-de-kleijn,J. d. Kleijn,D,2,,1,M,913658,EUR,893721600.0,D,2,2,False,18.0,6.0,10.0,,6.0,7.0,,11.0,5.0,5.0,,,,,90.0,35.0,7.2,14.0,1,,,,1.0,2.0,,,5.0,1.0,1.0,1.0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,
11689338,home,RKSV Groene Ster,Ruben Rokx,Ruben Rokx,,ruben-rokx,R. Rokx,D,,,0,M,1592913,EUR,1052006400.0,D,5,5,False,8.0,5.0,,,4.0,4.0,1.0,4.0,2.0,1.0,,,,,74.0,28.0,6.6,8.0,0,,,,6.0,5.0,,,,4.0,3.0,1.0,,,,4.0,,1.0,1.0,,1.0,,,,,,,,
11689338,home,RKSV Groene Ster,Danny Stassar,Danny,Stassar,danny-stassar,D. Stassar,D,17,181.0,1,M,845670,EUR,874627200.0,M,17,17,False,30.0,15.0,12.0,2.0,6.0,8.0,9.0,22.0,5.0,3.0,,,,,90.0,43.0,6.1,18.0,0,,,,7.0,1.0,,,2.0,,,2.0,,1.0,,4.0,,3.0,1.0,,,,,,,,,,
11689338,home,RKSV Groene Ster,Maties-Tuntuna Germonprez,Maties-Tuntuna Germonprez,,maties-tuntuna-germonprez,M. Germonprez,D,,168.0,1,M,1592905,EUR,997401600.0,M,27,27,False,9.0,3.0,3.0,1.0,,1.0,3.0,9.0,1.0,4.0,,,,,87.0,27.0,7.0,10.0,0,,1.0,,5.0,9.0,2.0,,3.0,6.0,4.0,2.0,1.0,,1.0,3.0,,,1.0,,,1.0,,,,,,,
11689338,home,RKSV Groene Ster,Safouane Ahidar,,,safouane-ahidar,S. Ahidar,F,,181.0,4,M,993064,EUR,924048000.0,M,11,11,False,16.0,10.0,5.0,2.0,5.0,6.0,6.0,14.0,1.0,5.0,,,,,90.0,31.0,6.2,13.0,1,,4.0,1.0,8.0,1.0,,,,1.0,1.0,3.0,,,1.0,5.0,,1.0,,1.0,1.0,,,,,,,,
11689338,home,RKSV Groene Ster,Clint Ghijsen,,,clint-ghijsen,C. Ghijsen,D,22,177.0,2,M,1047727,EUR,957139200.0,M,10,10,False,7.0,4.0,3.0,2.0,2.0,2.0,3.0,6.0,,1.0,,,,,90.0,16.0,6.5,7.0,0,,1.0,1.0,3.0,2.0,,,,,,3.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,
11689338,home,RKSV Groene Ster,Levi Golsteijn,Levi Golsteijn,,levi-golsteijn,L. Golsteijn,F,11,172.0,1,M,1548811,EUR,1024358400.0,M,21,21,False,5.0,1.0,1.0,,,1.0,1.0,5.0,1.0,5.0,,,,,64.0,15.0,6.4,10.0,0,,1.0,,5.0,2.0,,,,,,3.0,,,2.0,2.0,,,2.0,,1.0,,,,,,,,
11689338,home,RKSV Groene Ster,Bjorn Stassen,Bjorn,Stassen,bjorn-stassen,B. Stassen,F,9,,1,M,986775,EUR,1013644800.0,F,9,9,False,13.0,8.0,2.0,2.0,2.0,3.0,6.0,11.0,,4.0,,,,,90.0,29.0,6.6,11.0,1,,1.0,,7.0,7.0,3.0,,,,,3.0,4.0,,4.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,,
11689338,home,RKSV Groene Ster,Tom Hajjaji,Tom Hajjaji,,tom-hajjaji,T. Hajjaji,M,,,2,M,1502948,EUR,925689600.0,M,18,18,True,2.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,26.0,9.0,6.5,5.0,1,,1.0,,1.0,2.0,,,,2.0,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,
11689338,home,RKSV Groene Ster,Tom Middelhoven,Tom Middelhoven,,tom-middelhoven,T. Middelhoven,D,,,0,M,1592919,EUR,1045785600.0,D,24,24,True,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,16.0,13.0,6.6,3.0,0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
11689338,home,RKSV Groene Ster,Stan Shotton,Stan Shotton,,stan-shotton,S. Shotton,F,,,1,M,1592917,EUR,996710400.0,F,15,15,True,1.0,,,,,1.0,,,,,,,,,3.0,1.0,,1.0,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
