match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_fouls,stat_goals,stat_bigChanceMissed,captain,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_totalOffside
13472758,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,22.0,15.0,11.0,5.0,0.0,15.0,18.0,4.0,8.0,3.0,90.0,31.0,6.9,7.0,0.00012808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472758,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,64.0,55.0,1.0,,1.0,15.0,17.0,47.0,5.0,,90.0,94.0,7.5,19.0,0.0997275,2,40.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0757,0.2227,2.0,,,,,,,,,,,,,,,,,,,
13472758,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,61.0,54.0,7.0,5.0,0.0,31.0,33.0,28.0,4.0,,90.0,72.0,7.3,8.0,0.123035,3,23.0,1.0,1.0,2.0,3.0,4.0,,,,,,2.0,,,1.0,,1.0,,0.0503,0.416,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
13472758,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,69.0,62.0,6.0,4.0,0.0,33.0,36.0,33.0,5.0,,90.0,73.0,7.2,7.0,0.0235839,1,29.0,,,3.0,4.0,3.0,,,,,,1.0,,1.0,,,,,0.0313,0.2047,1.0,3.0,,,2.0,,,1.0,,,,,,,,,,,,
13472758,home,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,alxsndro12,84854,EUR,664848000,D,26,26,False,7.0,6.0,,,0.0,3.0,3.0,4.0,,,8.0,8.0,6.4,1.0,0.00116261,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472758,home,Flamengo,Jorginho,jorginho,Jorginho,M,21,180,32422,M,jorginhofrello,132874,EUR,693187200,M,21,21,False,78.0,70.0,1.0,,0.0,22.0,24.0,54.0,7.0,,83.0,90.0,6.7,12.0,0.18942,0,48.0,2.0,1.0,,3.0,1.0,,2.0,,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
13472758,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,False,79.0,71.0,4.0,,0.0,30.0,34.0,45.0,7.0,,90.0,90.0,7.2,8.0,0.0764739,1,41.0,,,,2.0,5.0,,,,,,1.0,,1.0,2.0,1.0,,2.0,0.0133,0.0164,,1.0,,,2.0,1.0,,2.0,,,,,,,,,,,,
13472758,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,M,7,7,False,53.0,49.0,2.0,,0.0,8.0,8.0,45.0,,,90.0,73.0,8.2,9.0,0.175248,4,41.0,5.0,1.0,2.0,4.0,5.0,1.0,,2.0,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,,0.1889,0.6816,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,
13472758,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,10,10,False,33.0,28.0,,,0.0,7.0,8.0,25.0,2.0,,83.0,57.0,6.9,18.0,0.0742529,3,21.0,8.0,,1.0,6.0,7.0,2.0,2.0,4.0,3.0,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0857,0.0522,2.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,
13472758,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,M,27,27,False,31.0,21.0,,,0.0,1.0,1.0,30.0,,,83.0,50.0,6.9,16.0,0.274943,3,20.0,1.0,,2.0,6.0,5.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,2.0,0.1308,0.0299,2.0,1.0,,,,,,3.0,,,True,,,,,,,,,
