match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,player_sofascoreId,stat_accurateCross,stat_wonTackle,stat_dispossessed,captain,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12501530,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,11,11,False,14.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,11.0,,2.0,3.0,5.0,3.0,,,,90.0,25.0,7.2,5.0,0.0126195,2,,2.0,2.0,,,1.0,,1.0,1.0,,,,0.1084,0.1894,1.0,1.0,1.0,3.0,,,,tatycastellanos11,,,1.0,,1.0,,,,,,,
12501530,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,F,19,19,True,7.0,4.0,,,0.0,,,4.0,7.0,,,,,,,,,37.0,10.0,6.6,3.0,0.00207943,2,,,,,,,,,1.0,1.0,,,0.121,0.182,1.0,,,,,,,boulaye_dia,,,,,,1.0,1.0,,,,,
12501530,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,27.0,23.0,,,0.0,1.0,2.0,26.0,35.0,,,,3.0,,,,,37.0,47.0,7.9,11.0,0.17775,2,,1.0,,,,10.0,,1.0,1.0,,,1.0,0.0414,0.0091,3.0,1.0,1.0,,,,,Pedro,4.0,1.0,,,,,,,,,,
12501530,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,20.0,19.0,,,0.0,,,22.0,29.0,,,,2.0,,,,,25.0,34.0,7.4,7.0,0.251657,0,,2.0,,,,9.0,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,1.0,,,,
12501530,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,2.0,2.0,,,0.0,,,2.0,2.0,4.0,1.0,4.0,2.0,,,,,25.0,5.0,7.4,,0.00389166,2,,,,,,,,,1.0,,,1.0,0.965,0.9924,,,1.0,,,,,,,1.0,,,,,,,1.0,,,
12501530,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,home,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191,176,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,home,Lazio,Oliver Provstgaard,oliver-provstgaard,O. Provstgaard,D,25,194,596,M,1160559,EUR,1054684800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,Oliver Provstgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,home,Lazio,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,home,Lazio,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,Reda Belahyane,,,,,,,,,,,,,,,,,,reda.belahyane,,,,,,,,,,,,
12501530,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,home,Lazio,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2968,M,1142248,EUR,1134259200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,home,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1223,M,1069244,EUR,931305600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,home,Lazio,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,1004505,EUR,1062979200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,away,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,29,29,False,23.0,14.0,14.0,5.0,0.0,9.0,11.0,5.0,12.0,,2.0,,2.0,8.0,1.0,4.0,5.0,90.0,35.0,7.8,9.0,0.00058793,0,1.055,,,,,,,,,,,,,,,,,3.0,,,,L'UomoTigre,,,,,,,,,,1.0,1.0,1.0
12501530,away,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,15,15,False,30.0,29.0,,,0.0,19.0,20.0,11.0,11.0,,1.0,2.0,3.0,1.0,,,,60.0,37.0,6.1,3.0,0.0521087,0,,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,2.0,,,1.0,Kalulujr_,1.0,1.0,1.0,,,,,,,,,
12501530,away,Juventus,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,1087359,EUR,1059436800,D,12,12,False,34.0,30.0,6.0,2.0,0.0,20.0,21.0,10.0,13.0,,,1.0,,4.0,,,,90.0,43.0,7.1,4.0,0.00626828,1,,,1.0,,,,,,,,2.0,,0.035,,,,1.0,3.0,,3.0,,renatoveiga95,,,,,,,,,,,,
12501530,away,Juventus,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,False,28.0,26.0,,,0.0,15.0,16.0,11.0,12.0,1.0,,2.0,,5.0,,,,90.0,39.0,6.8,2.0,0.0191924,0,,,1.0,,,,,,,,,,,,1.0,,,4.0,,1.0,,,,,,,,,,,,,,
12501530,away,Juventus,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,M,2,2,False,24.0,17.0,2.0,,0.0,5.0,7.0,12.0,18.0,,1.0,,7.0,2.0,,,,79.0,45.0,7.2,11.0,0.007305,2,,,,Alberto Baio,,1.0,,2.0,1.0,1.0,1.0,4.0,0.0871,,,2.0,,3.0,,,1.0,,,2.0,,,,1.0,,,,,,
12501530,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,56.0,48.0,8.0,4.0,0.0,21.0,22.0,28.0,38.0,1.0,2.0,4.0,6.0,5.0,,,,90.0,77.0,7.1,12.0,0.0899166,0,,2.0,1.0,,,4.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,6.0,,1.0,,locamanuel73,1.0,,,True,,,,,,,,
12501530,away,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,40.0,35.0,2.0,1.0,0.0,15.0,17.0,20.0,24.0,,,4.0,3.0,4.0,,,,90.0,50.0,6.6,8.0,0.0400801,1,,2.0,2.0,,,1.0,,3.0,,,1.0,,0.0222,,,1.0,1.0,,,,,k_thuram,,,,,,,,,,,,
12501530,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,M,22,22,False,31.0,28.0,2.0,,0.0,13.0,14.0,15.0,17.0,,,5.0,3.0,4.0,,,,90.0,53.0,6.7,9.0,0.0121368,0,,1.0,1.0,,,,2.0,2.0,,,2.0,2.0,,,1.0,,,2.0,,,1.0,timothyweah,,1.0,,,,,,,,,,
12501530,away,Juventus,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,F,11,11,False,20.0,16.0,,,0.0,7.0,8.0,9.0,12.0,1.0,2.0,5.0,6.0,4.0,,,,45.0,32.0,6.9,7.0,0.0143507,1,,2.0,1.0,,,,1.0,2.0,1.0,,,1.0,0.065,0.1165,,1.0,,1.0,,,1.0,nicoigonzalez,,1.0,1.0,,,,,,,,,
12501530,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,F,16,16,False,23.0,17.0,,,1.0,8.0,8.0,10.0,18.0,3.0,1.0,4.0,4.0,2.0,,,,90.0,42.0,7.3,13.0,0.269762,0,,2.0,1.0,,,3.0,,,,,,1.0,,,1.0,,,2.0,,,3.0,west.mckennie,1.0,,,,,,,1.0,,,,
12501530,away,Juventus,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,871706,EUR,912816000,F,20,20,False,14.0,8.0,,,0.0,1.0,3.0,7.0,11.0,2.0,,5.0,5.0,2.0,,,,76.0,32.0,7.5,12.0,0.00245257,3,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,0.5838,0.5986,,2.0,1.0,,,,2.0,RKM,,1.0,3.0,,,,,,1.0,,,
12501530,away,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,F,7,7,True,9.0,8.0,2.0,2.0,0.0,6.0,6.0,2.0,3.0,,,4.0,2.0,2.0,,,,41.0,20.0,6.5,5.0,0.00145142,0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,FConceicao_7,,1.0,1.0,,1.0,,,,,,,
12501530,away,Juventus,Vasilije Adžić,vasilije-adzic,V. Adžić,M,17,187,5124,M,1149288,EUR,1147392000,M,17,17,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,10.0,3.0,6.6,,7.76e-06,0,,1.0,,Vasilije,Adžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,away,Juventus,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,11.0,6.0,6.6,1.0,0.00080361,0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,Douglas_Luiz,,,,,,,,,,,,
12501530,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,True,,,,,0.0,,,,,,,,,,,,,14.0,1.0,6.3,,,0,,,,Federico Gatti,,,,,,,,,,,,,,1.0,,,,FedericoGatti,,,,,,,,,,,,
12501530,away,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,True,8.0,6.0,,,0.0,4.0,4.0,2.0,4.0,,1.0,1.0,1.0,1.0,,,,14.0,11.0,6.5,4.0,0.00148755,0,,,,,,,,,,,,,,,,,,1.0,,,1.0,DV9,,,1.0,,,,,,,,,
12501530,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,away,Juventus,Jonas Rouhi,rouhi-jonas,J. Rouhi,D,73,183,1883,M,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501530,away,Juventus,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,1100836,EUR,1074211200,F,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,Samuel,Mbangula,,,,,,,,,,,,,,,,,Samu,,,,,,,,,,,,
