match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_penaltyMiss,stat_shotOffTarget,stat_hitWoodwork,captain,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAShot
12499508,home,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,28.0,18.0,16.0,6.0,0.0,13.0,13.0,5.0,15.0,10.0,1.0,90.0,35.0,6.3,10.0,0.00248993,0,-0.6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,57.0,48.0,3.0,,0.0,32.0,34.0,16.0,24.0,4.0,,80.0,74.0,7.0,12.0,0.00710875,0,,1.0,2.0,7.0,2.0,9.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,False,78.0,73.0,8.0,6.0,0.0,46.0,48.0,27.0,30.0,4.0,,90.0,93.0,7.1,6.0,0.0636797,1,,,4.0,2.0,6.0,3.0,1.0,1.0,6.0,,,1.0,,,1.0,1.0,1.0,1.0,0.1012,,,,,,,,,,,,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,80.0,68.0,16.0,8.0,0.0,37.0,37.0,31.0,43.0,1.0,,90.0,92.0,7.1,16.0,0.0849707,0,,,2.0,5.0,4.0,7.0,,,3.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,M,2,2,False,15.0,7.0,2.0,1.0,0.0,5.0,8.0,2.0,7.0,,,45.0,29.0,6.4,10.0,0.00172167,0,,,,,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,53.0,44.0,7.0,6.0,0.0,13.0,16.0,31.0,46.0,8.0,,90.0,93.0,7.9,21.0,0.0850709,3,,9.0,5.0,1.0,7.0,9.0,2.0,2.0,1.0,5.0,2.0,,,,1.0,1.0,2.0,1.0,0.9666,,,1.0,1.0,2.0,1.0,1.6707,1.0,1.0,,,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,17,17,False,57.0,51.0,4.0,2.0,0.0,17.0,19.0,34.0,39.0,5.0,,90.0,71.0,7.3,7.0,0.0369164,2,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,0.0335,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,M,32,32,False,46.0,39.0,4.0,1.0,0.0,13.0,13.0,26.0,41.0,3.0,,90.0,69.0,6.7,18.0,0.0306313,2,,8.0,,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,0.0874,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,14.0,10.0,,,0.0,2.0,2.0,8.0,12.0,1.0,,61.0,25.0,6.7,8.0,0.0436514,0,,,4.0,6.0,7.0,8.0,,,3.0,1.0,,,,,,,,,,3.0,,1.0,,,,,,,,,True,,,,,,,,,,,,
12499508,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,False,8.0,4.0,,,0.0,1.0,1.0,3.0,8.0,5.0,,61.0,20.0,6.3,12.0,0.00172472,0,,1.0,1.0,,9.0,3.0,5.0,1.0,,,,1.0,,,,,,3.0,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,
