match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_aerialLost,stat_goals,player_firstName,player_lastName,stat_totalOffside,stat_challengeLost,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork
10388479,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,48.0,38.0,11.0,2.0,37.0,38.0,1.0,10.0,8.0,1.0,1.0,90.0,56.0,5.9,10.0,0.0,0.0,0.00065671,0,-1.2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388479,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,False,56.0,45.0,5.0,3.0,22.0,25.0,25.0,37.0,2.0,,,90.0,94.0,6.8,18.0,0.021,0.0,0.46238,1,,6.0,2.0,1.0,3.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10388479,home,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,aussenrist15,16632,EUR,598233600,D,15,15,False,88.0,75.0,8.0,7.0,50.0,56.0,25.0,32.0,7.0,,,90.0,105.0,7.3,14.0,0.8681,0.032,0.271577,6,,,,3.0,1.0,6.0,,,,4.0,1.0,,3.0,1.0,,2.0,True,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10388479,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,79.0,64.0,9.0,5.0,50.0,60.0,14.0,20.0,7.0,,,90.0,87.0,7.9,16.0,0.2876,0.0976,0.0354421,2,,1.0,,3.0,3.0,7.0,,1.0,1.0,1.0,,,2.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,
10388479,home,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,13,13,False,44.0,36.0,1.0,,16.0,20.0,21.0,29.0,6.0,,,90.0,66.0,6.8,15.0,0.4621,0.0,0.257392,1,,5.0,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,,4.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,
10388479,home,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,JudeBell,991011,EUR,1056844800,M,22,22,False,70.0,57.0,3.0,2.0,23.0,26.0,34.0,45.0,8.0,,,90.0,101.0,8.2,23.0,0.0849,0.0841,0.111828,2,,1.0,,1.0,9.0,9.0,1.0,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,2.0,,,,1.0,,1.0,5.0,3.0,1.0,3.0,1.0,,,,,,,,,,
10388479,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,False,64.0,58.0,2.0,2.0,30.0,32.0,28.0,32.0,8.0,,,90.0,83.0,6.8,9.0,0.0184,0.1343,0.0264722,1,,,,3.0,10.0,7.0,2.0,1.0,,,1.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,4.0,,,,,3.0,,,,,,
10388479,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,M,27,27,False,37.0,32.0,1.0,1.0,8.0,9.0,24.0,29.0,7.0,,,70.0,50.0,6.8,14.0,0.0192,0.0,0.128746,1,,1.0,,1.0,3.0,3.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,1.0,5.0,,1.0,,,,,,,,,,,,
10388479,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,19,19,False,40.0,33.0,,,12.0,13.0,24.0,35.0,3.0,,,89.0,58.0,8.3,15.0,0.0609,0.0419,0.52388,2,,8.0,3.0,,1.0,2.0,,2.0,1.0,,,,,,1.0,6.0,,3.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,
10388479,home,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,donyellmalen,803039,EUR,916704000,M,21,21,False,11.0,11.0,,,3.0,3.0,8.0,8.0,,,,70.0,26.0,6.1,6.0,0.3365,0.1217,0.0268114,4,,,,1.0,9.0,1.0,4.0,1.0,,,,1.0,,,,,,,,2.0,2.0,1.0,,1.0,,3.0,,,,,,,,,,,
10388479,home,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,youssoufa_10,997006,EUR,1100908800,F,18,18,False,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,62.0,10.0,6.2,1.0,0.4852,0.0,0.00039969,2,,,,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
10388479,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,True,15.0,14.0,1.0,1.0,6.0,6.0,8.0,9.0,4.0,,,28.0,22.0,6.6,3.0,0.0,0.0,0.147189,0,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10388479,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,14.0,11.0,1.0,,4.0,4.0,7.0,10.0,,,,20.0,24.0,7.1,6.0,0.1984,0.2391,0.00910087,3,,,,1.0,3.0,4.0,2.0,2.0,1.0,,,,2.0,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,
10388479,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,2.0,2.0,,,2.0,2.0,,1.0,,,,20.0,6.0,7.1,2.0,0.0933,0.4162,1.241e-05,2,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,
10388479,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,0.0,0.0,0.0030877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388479,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388479,home,Borussia Dortmund,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,,341589,EUR,820454400,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
