match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox
12514017,home,Famalicão,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,False,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,,1.0,,,,70.0,14.0,7.1,3.0,0.0113841,1,,,,,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,0.6181,,,,,1.0,,0.9515,,,1.0,1.0,
12514017,home,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,10,10,True,12.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,11.0,1.0,1.0,,,,20.0,23.0,7.1,5.0,0.0933477,0,,,,2.0,4.0,3.0,1.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,
12514017,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,True,11.0,8.0,2.0,2.0,0.0,5.0,6.0,3.0,5.0,1.0,1.0,,,,20.0,16.0,6.6,5.0,0.00905561,0,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,
12514017,home,Famalicão,Otso Liimatta,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,,,,,12.0,4.0,6.7,1.0,8.771e-05,0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
12514017,home,Famalicão,Yassir Zabiri,yassir-zabiri,Y. Zabiri,F,21,182,21044,M,1606013,EUR,1109116800,F,21,21,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,Yassir Zabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,home,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,Ibrahima Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,home,Famalicão,Diogo Costa,diogo-costa,D. Costa,D,29,180,74,M,1900350,EUR,1059264000,D,75,75,True,,,,,,,,,,,,,,,,,,,,0,,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,26.0,20.0,10.0,4.0,0.0,19.0,21.0,1.0,5.0,,5.0,3.0,1.0,,90.0,32.0,6.9,6.0,0.0001476,0,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
12514017,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,40.0,32.0,7.0,2.0,0.0,19.0,22.0,13.0,18.0,5.0,3.0,,,,90.0,79.0,6.6,18.0,0.00942897,0,,Zé,Carlos,,11.0,6.0,4.0,,3.0,,3.0,2.0,3.0,1.0,,,1.0,,,,,2.0,1.0,,4.0,,,,,,
12514017,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,50.0,46.0,3.0,2.0,0.0,37.0,38.0,9.0,12.0,4.0,2.0,,,,90.0,58.0,6.7,4.0,0.00287756,0,,,,,3.0,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,
12514017,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,49.0,43.0,13.0,7.0,0.0,35.0,36.0,8.0,13.0,2.0,2.0,,,,90.0,56.0,6.9,7.0,0.00358179,1,,,,,1.0,3.0,,,,,3.0,,,,True,1.0,3.0,1.0,0.076,,,,1.0,,,,,,,,
12514017,away,Gil Vicente,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,57,57,False,42.0,35.0,9.0,5.0,0.0,25.0,29.0,10.0,13.0,3.0,2.0,,,,90.0,62.0,7.2,9.0,0.00647026,0,,,,,3.0,6.0,1.0,,2.0,2.0,2.0,3.0,,,,1.0,1.0,,,,,2.0,1.0,,1.0,,,,,1.0,
12514017,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,19.0,14.0,3.0,2.0,1.0,7.0,9.0,7.0,11.0,1.0,2.0,,,,89.0,34.0,7.3,10.0,0.0658094,3,,,,1.0,3.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,0.1262,,1.0,,1.0,,,,,,,,
12514017,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,26.0,24.0,2.0,2.0,0.0,16.0,17.0,8.0,9.0,1.0,4.0,,,,90.0,43.0,7.1,7.0,0.00728354,1,,,,,2.0,5.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,0.0327,,1.0,1.0,2.0,1.0,,0.3697,,,,,
12514017,away,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,False,32.0,25.0,6.0,4.0,0.0,11.0,13.0,14.0,20.0,,7.0,,,,90.0,45.0,6.5,11.0,0.050885,0,,,,1.0,11.0,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,,,2.0,1.0,,,2.0,,,,,,
12514017,away,Gil Vicente,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,False,20.0,15.0,2.0,1.0,0.0,4.0,7.0,11.0,14.0,,2.0,,,,80.0,33.0,6.2,11.0,0.0190604,0,,,,1.0,13.0,3.0,2.0,2.0,2.0,1.0,2.0,,1.0,,,4.0,1.0,,,,,,2.0,,6.0,,,,,,
12514017,away,Gil Vicente,Cauê,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,20,20,False,11.0,8.0,,,0.0,4.0,4.0,4.0,7.0,2.0,2.0,,,,70.0,28.0,6.7,12.0,0.002425,1,,,,,10.0,4.0,,2.0,2.0,1.0,1.0,,1.0,,,6.0,2.0,,0.1601,1.0,1.0,,6.0,,1.0,,,,,,
12514017,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,71,71,False,27.0,18.0,4.0,3.0,0.0,4.0,7.0,15.0,24.0,5.0,4.0,,,,89.0,53.0,7.8,18.0,0.204387,1,,,,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,0.2775,,,1.0,2.0,1.0,,0.9211,1.0,,1.0,2.0,
12514017,away,Gil Vicente,Jorge Aguirre,jorge-aguirre,J. Aguirre,F,9,183,221,M,1085371,EUR,946944000,F,9,9,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,20.0,4.0,6.3,3.0,0.00101456,0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514017,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,1.0,,,,,10.0,7.0,6.5,1.0,0.00603056,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,
12514017,away,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,1.0,7.0,,2.0,5.767e-05,1,,,,,2.0,2.0,,,2.0,1.0,,1.0,,,,1.0,,1.0,0.0172,,,,,,,,,,,,
12514017,away,Gil Vicente,Diego Collado,diego-collado,D. Collado,F,7,173,71,M,1010551,EUR,978998400,F,11,11,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,1.0,4.0,,2.0,0.00014774,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12514017,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,away,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,1004444,EUR,1030406400,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,Jonathan,Mutombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,away,Gil Vicente,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,away,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514017,away,Gil Vicente,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
