match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_height,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_shotValueNormalized,captain,stat_goals,stat_bigChanceCreated,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
14015673,home,RSV Eintracht 1949 e.V.,Liam Brenn,Liam,Brenn,liam-brenn,L. Brenn,G,1,1,M,2214768,EUR,1143244800.0,G,1,1,False,38.0,22.0,25.0,11.0,0.0,16.0,20.0,6.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,90.0,50.0,4.4,19.0,0.2458,0,0.0,0.01,-0.99,-1.0,,,,,,,,,,,,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Arthur Ekalle,Arthur,Ekalle,arthur-ekalle,A. Ekalle,D,29,1,M,804972,EUR,840326400.0,D,29,29,False,36.0,24.0,10.0,1.0,0.0,22.0,28.0,2.0,8.0,4.0,3.0,,1.0,1.0,4.0,9.0,,,,,,,,90.0,47.0,4.6,13.0,,0,-0.13,0.09,-1.0,,179.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Louis Samson,Louis,Samson,louis-samson,L. Samson,D,5,4,M,254025,EUR,804729600.0,D,5,5,False,28.0,21.0,8.0,2.0,0.0,19.0,20.0,2.0,8.0,2.0,7.0,1.0,,,8.0,3.0,,1.0,,,,,,90.0,47.0,5.7,9.0,,0,-0.02,0.04,-0.81,,190.0,,,1.0,1.0,4.0,1.0,,1.0,2.0,,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Saheed Mustapha,Saheed,Mustapha,saheed-mustapha,S. Mustapha,D,24,1,M,278397,EUR,774057600.0,D,24,24,False,26.0,15.0,3.0,1.0,0.0,11.0,14.0,4.0,12.0,2.0,10.0,1.0,4.0,4.0,4.0,5.0,,,,,,,,90.0,48.0,5.9,14.0,,0,-0.03,0.07,-0.89,,189.0,,1.0,,4.0,4.0,2.0,,2.0,,1.0,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Tim Goth,Tim,Goth,tim-goth,T. Goth,M,7,1,M,1048996,EUR,901324800.0,M,7,7,False,19.0,10.0,2.0,,0.0,7.0,11.0,3.0,8.0,6.0,4.0,2.0,3.0,1.0,1.0,2.0,,2.0,,,,,,90.0,53.0,6.1,18.0,,2,-0.05,0.24,-0.41,,,2.0,,2.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,-0.05,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Leon Hellwig,Leon,Hellwig,leon-hellwig,L. Hellwig,M,6,0,M,251069,EUR,663984000.0,M,6,6,False,34.0,22.0,6.0,1.0,0.0,15.0,19.0,7.0,15.0,2.0,3.0,,2.0,2.0,,3.0,,,,,,,,68.0,37.0,6.1,12.0,,0,-0.04,0.08,-0.29,,178.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Luca Krüsemann,Luca Krüsemann,,luca-krusemann,L. Krüsemann,M,28,0,M,2215227,EUR,846460800.0,M,28,28,False,12.0,11.0,,,0.0,5.0,5.0,6.0,7.0,7.0,1.0,2.0,,,,6.0,,,,,,,,83.0,16.0,6.0,4.0,,0,0.25,0.13,-0.39,,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Dominik Kruska,Dominik Kruska,,dominik-kruska,D. Kruska,D,11,0,M,2215214,EUR,901324800.0,M,11,11,False,14.0,9.0,4.0,1.0,0.0,7.0,8.0,2.0,6.0,2.0,3.0,,1.0,,4.0,5.0,,1.0,,,,,,90.0,26.0,6.1,7.0,,0,-0.05,-0.06,-0.34,,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Tom Fron,Tom Fron,,tom-fron,T. Fron,G,19,1,M,2215234,EUR,1080432000.0,F,19,19,False,10.0,7.0,2.0,,0.0,5.0,6.0,2.0,4.0,3.0,3.0,,,,1.0,3.0,,3.0,,,,,,83.0,18.0,6.7,6.0,,0,0.03,0.01,0.16,,,,1.0,1.0,,3.0,3.0,1.0,,,,,,,,,,,,,,
14015673,home,RSV Eintracht 1949 e.V.,Matthias Steinborn,Matthias,Steinborn,matthias-steinborn,M. Steinborn,F,23,5,M,158203,EUR,605059200.0,F,23,23,False,8.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,5.0,7.0,10.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,83.0,26.0,7.2,8.0,,1,-0.04,0.31,0.14,,186.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,3.0,,,1.0,1.0,-0.15,True,,,,,,
