match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_dispossessed,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_shotOffTarget,stat_penaltyConceded,stat_bigChanceMissed,player_sofascoreId
11450118,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,33.0,24.0,19.0,10.0,19.0,19.0,5.0,14.0,8.0,1.0,2.0,3.0,90.0,41.0,6.6,9.0,0.00066451,0,0.4358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,False,34.0,25.0,7.0,3.0,16.0,20.0,9.0,14.0,5.0,,,,90.0,57.0,7.0,15.0,0.00526382,0,,,,True,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,39.0,36.0,5.0,3.0,25.0,26.0,11.0,13.0,2.0,,,,90.0,49.0,7.0,4.0,0.00552401,0,,,,,1.0,2.0,2.0,,,,4.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,31.0,25.0,5.0,1.0,24.0,26.0,1.0,5.0,5.0,,,,90.0,45.0,6.9,6.0,0.00171012,0,,,,,3.0,4.0,2.0,,,,8.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,False,25.0,16.0,5.0,,10.0,14.0,6.0,11.0,4.0,,,,90.0,47.0,6.3,15.0,0.00466794,0,,,,,,7.0,6.0,2.0,2.0,1.0,2.0,,4.0,3.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,False,30.0,23.0,7.0,3.0,13.0,15.0,11.0,18.0,4.0,,,,75.0,41.0,7.3,9.0,0.384432,0,,,,,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11450118,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,M,77,77,False,14.0,12.0,1.0,,5.0,6.0,7.0,11.0,5.0,,,,67.0,31.0,6.2,14.0,0.00249423,0,,Joelson Mendes,,,,6.0,1.0,,2.0,,,,,,1.0,5.0,3.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,4,4,False,25.0,18.0,1.0,1.0,10.0,12.0,8.0,13.0,5.0,,,,90.0,38.0,8.5,9.0,0.00326726,3,,Chandrel Massanga,,,1.0,3.0,8.0,,,,1.0,,4.0,1.0,,1.0,1.0,4.0,1.0,1.0,,,,,,2.0,1.0,2.0,0.6969,1.2875,,,,,,,
11450118,home,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3768,M,910121,EUR,981417600,M,17,17,False,21.0,18.0,,,6.0,7.0,12.0,14.0,4.0,,,,89.0,28.0,6.8,7.0,0.0256976,0,,,,,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,
11450118,home,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,M,99,99,False,21.0,15.0,4.0,2.0,5.0,9.0,11.0,16.0,5.0,,,,89.0,41.0,6.8,15.0,0.121107,0,,,,,,4.0,4.0,,1.0,,4.0,,2.0,2.0,,,1.0,2.0,,2.0,,4.0,1.0,,1.0,,,,,,,,,,,,
11450118,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,False,12.0,6.0,,,3.0,4.0,3.0,8.0,,,,,89.0,23.0,7.5,9.0,0.288669,2,,,,,3.0,6.0,4.0,,,,,,,,3.0,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.134,0.99,1.0,1.0,,,,,
11450118,home,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,True,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,,23.0,4.0,6.6,1.0,0.00020273,0,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,3.0,1.0,,,1.0,3.0,,,1.0,,,,15.0,6.0,6.5,2.0,5.719e-05,0,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,F,70,70,True,2.0,1.0,,,,,1.0,3.0,2.0,,,,8.0,6.0,7.1,2.0,0.00054428,0,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
11450118,home,Hatayspor,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,19,19,True,,,,,,,,,,,,,8.0,1.0,6.5,,,0,,Nikola,Maksimović,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,,,8.0,3.0,6.7,,0.0104955,0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450118,home,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188,68,M,928333,EUR,951782400,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450118,away,Fatih Karagümrük,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,,192,499,M,18954,EUR,537408000,G,31,31,False,17.0,15.0,4.0,2.0,14.0,14.0,1.0,3.0,5.0,,,,90.0,24.0,6.1,2.0,0.00043968,0,-0.7225,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11450118,away,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,25.0,21.0,2.0,1.0,6.0,7.0,15.0,20.0,3.0,,,,82.0,43.0,6.5,8.0,0.00903288,0,,,,,,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,
11450118,away,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188,33,M,179189,EUR,679276800,D,54,54,False,67.0,62.0,10.0,5.0,37.0,38.0,25.0,29.0,8.0,,,,90.0,78.0,6.6,6.0,0.0184192,1,,,,,1.0,4.0,3.0,1.0,,,3.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,0.0623,,,,,1.0,,,
11450118,away,Fatih Karagümrük,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,26,26,False,65.0,61.0,3.0,2.0,41.0,42.0,20.0,24.0,5.0,,,,90.0,79.0,6.2,6.0,0.00606544,0,,,,,2.0,3.0,4.0,,,,6.0,,1.0,,,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,
11450118,away,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,37.0,32.0,6.0,4.0,14.0,15.0,18.0,24.0,6.0,,,,81.0,58.0,6.9,9.0,0.0308412,1,,,,True,1.0,3.0,6.0,,1.0,,3.0,1.0,2.0,2.0,3.0,,,1.0,,1.0,,2.0,,,,,1.0,,0.0252,,,,,,,,
11450118,away,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,False,39.0,33.0,3.0,2.0,18.0,18.0,15.0,21.0,3.0,,,,56.0,44.0,6.7,8.0,0.128559,0,,,,,,2.0,2.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
11450118,away,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,8,182,77,M,209082,EUR,673920000,M,6,6,False,18.0,14.0,1.0,1.0,7.0,9.0,7.0,9.0,2.0,,,,56.0,30.0,6.6,12.0,0.00580203,1,,,,,1.0,3.0,3.0,,,,,,,,1.0,7.0,1.0,2.0,1.0,1.0,,,,,,,,,0.0212,,,,,1.0,,,
11450118,away,Fatih Karagümrük,Emre Mor,emre-mor,E. Mor,M,99,169,2594,M,826258,EUR,869702400,M,11,11,False,24.0,21.0,,,6.0,6.0,15.0,21.0,3.0,,,,74.0,42.0,6.4,16.0,0.0462268,0,,,,,,5.0,3.0,1.0,2.0,,,,1.0,,2.0,6.0,,,1.0,2.0,,3.0,,,1.0,,,,,,,,,,,,
11450118,away,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181,141,M,139798,EUR,701481600,M,9,9,False,65.0,53.0,19.0,16.0,17.0,18.0,40.0,55.0,6.0,,,,90.0,91.0,7.7,17.0,0.348812,3,,,,,1.0,3.0,6.0,1.0,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,1.0,,,8.0,4.0,,2.0,1.0,1.0,,0.2299,0.1728,,,,1.0,,1.0,
11450118,away,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,M,10,10,False,28.0,24.0,4.0,3.0,11.0,11.0,13.0,19.0,2.0,,,,90.0,39.0,6.7,9.0,0.0408659,0,,,,,2.0,4.0,4.0,,2.0,1.0,1.0,,,,3.0,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,
11450118,away,Fatih Karagümrük,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,False,18.0,13.0,1.0,1.0,3.0,4.0,10.0,15.0,1.0,,,,90.0,26.0,6.7,7.0,0.0117391,2,,,,,,,2.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,2.0,,0.0773,,,,,,,,
11450118,away,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,8,8,True,33.0,30.0,3.0,3.0,7.0,7.0,24.0,27.0,2.0,,,,34.0,40.0,6.9,4.0,0.141107,0,,,,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,sffeghouli
11450118,away,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,7,7,True,9.0,7.0,,,1.0,1.0,7.0,11.0,1.0,,,,34.0,26.0,7.3,9.0,0.132277,3,,,,,,3.0,2.0,,3.0,1.0,2.0,,,,,3.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,1.0,,0.2796,0.2363,,,,1.0,,,
11450118,away,Fatih Karagümrük,Tonio Teklić,tonio-teklic,T. Teklić,F,99,182,575,M,904669,EUR,936835200,F,99,99,True,6.0,6.0,,,2.0,2.0,5.0,6.0,2.0,,,,16.0,16.0,6.1,5.0,0.042318,1,,,,,1.0,5.0,,1.0,2.0,,,,,,,,,,,1.0,,2.0,1.0,,1.0,,1.0,,0.0322,,,,,,,,
11450118,away,Fatih Karagümrük,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181,319,M,587962,EUR,713404800,F,15,15,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,9.0,7.0,8.0,1.0,0.0579621,3,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,2.0,,,,,,,1.0,2.0,,1.0,1.1081,1.0267,,,,1.0,,,
