match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_bigChanceCreated,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_penaltyMiss,stat_clearanceOffLine
11453147,home,Al-Okhdood,Léandre Tawamba,,,leandre-tawamba,L. Tawamba,F,,189,255,M,315224,EUR,630115200,F,9,9,False,22.0,15.0,,,,,,15.0,22.0,4.0,1.0,2.0,,1.0,,,,,,90.0,32.0,7.4,12.0,2.0,2,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,,,,True,1.0,,,,,,
11453147,home,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196,258,M,95636,EUR,697334400,D,5,5,True,20.0,12.0,6.0,1.0,,11.0,15.0,1.0,5.0,3.0,,5.0,,1.0,,,,,,67.0,29.0,7.4,8.0,,1,,6.0,,3.0,2.0,1.0,1.0,,5.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,
11453147,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167,13,M,1182099,EUR,808012800,M,7,7,True,1.0,,1.0,,,,1.0,,,,,,,,,,,,,9.0,3.0,6.6,1.0,,0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11453147,home,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175,11,M,1521471,EUR,912297600,M,21,21,True,4.0,4.0,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,,8.0,4.0,6.4,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453147,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175,27,M,1521660,EUR,895363200,M,12,12,True,4.0,4.0,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,5.0,6.0,7.6,,,1,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11453147,home,Al-Okhdood,Saad Al-Saleh,,,saad-alsaleh,S. Al-Saleh,G,22,177,5,M,818746,EUR,706233600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,home,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181,16,M,1394760,EUR,982454400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,home,Al-Okhdood,Musleh Al Shaikh,Musleh Al Shaikh,,musleh-al-shaikh,M. A. Shaikh,M,7,170,9,M,1521662,EUR,830390400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,home,Al-Okhdood,Florin Tănase,,,florin-tanase,F. Tănase,M,10,185,1396,M,537032,EUR,788745600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,home,Al-Okhdood,Mourad Khodari,,,murad-khadhari,M. Khodari,F,77,171,66,M,1517639,EUR,1047427200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,away,Abha,Ciprian Tătărușanu,,,ciprian-tatarusanu,C. Tătărușanu,G,,198,624,M,44453,EUR,508291200,G,16,16,False,25.0,21.0,8.0,5.0,,21.0,22.0,,3.0,2.0,,3.0,,,,,,,1.0,90.0,32.0,6.0,4.0,,0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,
11453147,away,Abha,Fahad Bin Jumayah,,,fahad-bin-jumayah,F. B. Jumayah,D,14,170,22,M,893514,EUR,800064000,D,14,14,False,9.0,5.0,4.0,3.0,,4.0,6.0,1.0,3.0,3.0,,3.0,,1.0,,,,,,37.0,17.0,6.6,5.0,,0,,5.0,,1.0,,1.0,,3.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,
11453147,away,Abha,Ziyad Al-Sahafi,,,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182,36,M,831259,EUR,782352000,D,30,30,False,52.0,44.0,9.0,3.0,,26.0,27.0,18.0,25.0,2.0,,2.0,,,,,,,,90.0,63.0,6.3,9.0,,0,,5.0,,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
11453147,away,Abha,Fabián Noguera,,,fabian-noguera,F. Noguera,D,29,192,73,M,581620,EUR,732585600,D,18,18,False,45.0,33.0,7.0,1.0,,23.0,26.0,10.0,19.0,2.0,,4.0,,,,,,,,90.0,60.0,7.0,13.0,,2,,4.0,,3.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,
11453147,away,Abha,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172,16,M,793916,EUR,623462400,D,15,15,False,25.0,17.0,5.0,1.0,,10.0,10.0,8.0,16.0,6.0,,3.0,,3.0,,,,,,90.0,55.0,6.2,15.0,2.0,0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,,1.0,,,3.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
11453147,away,Abha,Meshal Al Mutairi,Meshal Al Mutairi,,meshal-al-mutairi,M. A. Mutairi,M,10,170,44,M,1522212,EUR,922320000,M,77,77,False,11.0,7.0,1.0,,,4.0,5.0,3.0,7.0,2.0,,3.0,,,,,,,,45.0,23.0,6.6,8.0,,0,1.0,4.0,1.0,,2.0,2.0,1.0,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
11453147,away,Abha,Saad Bguir,Saad,Bguir,bguir-saad,S. Bguir,M,18,178,637,M,563030,EUR,764294400,M,10,10,False,59.0,46.0,11.0,4.0,,22.0,23.0,26.0,40.0,3.0,,6.0,,,,,,,,90.0,74.0,6.5,18.0,1.0,1,4.0,6.0,2.0,,1.0,5.0,5.0,1.0,,,,1.0,2.0,,1.0,,,1.0,,1.0,,,True,,,,,,1.0,
11453147,away,Abha,Uroš Matić,,,uros-matic,U. Matić,M,,185,66,M,63273,EUR,643420800,M,8,8,False,44.0,37.0,3.0,,,20.0,22.0,18.0,23.0,4.0,,2.0,,1.0,,,,,,90.0,56.0,6.4,8.0,1.0,0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11453147,away,Abha,François Kamano,,,francois-kamano,F. Kamano,M,45,182,1456,M,580800,EUR,830995200,M,11,11,False,6.0,4.0,1.0,,,3.0,3.0,1.0,3.0,1.0,,2.0,,,,,,,,45.0,12.0,6.5,4.0,,1,,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,
11453147,away,Abha,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175,30,M,1066734,EUR,1013299200,F,9,9,False,9.0,7.0,,,,4.0,4.0,3.0,6.0,8.0,,1.0,,,,,,,,84.0,23.0,6.8,8.0,,2,1.0,5.0,,1.0,,1.0,1.0,2.0,2.0,1.0,,3.0,,5.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,
11453147,away,Abha,Grzegorz Krychowiak,Grzegorz,Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187,2715,M,76227,EUR,633571200,F,5,5,False,14.0,11.0,,,,2.0,2.0,9.0,13.0,3.0,,1.0,,,,,,,,90.0,25.0,6.7,9.0,1.0,0,1.0,4.0,1.0,,,1.0,1.0,2.0,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,,
11453147,away,Abha,Saleh Al Qumayzi,,,saleh-al-qumayzi,S. Al Qumayzi,D,,180,9,M,160891,EUR,688780800,D,17,17,True,15.0,10.0,2.0,,,6.0,7.0,5.0,12.0,1.0,,5.0,,,,,,,,53.0,31.0,6.2,10.0,,0,4.0,3.0,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0
11453147,away,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,24,168,15,M,917266,EUR,896054400,D,88,88,True,14.0,10.0,1.0,,,5.0,7.0,5.0,7.0,5.0,,7.0,,,,,,,,45.0,23.0,5.7,10.0,,0,,2.0,2.0,1.0,,,,2.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,
11453147,away,Abha,Abdulelah Alshamary,,,abdulelah-alshamary,A. Alshamary,M,8,172,38,M,931838,EUR,917136000,M,80,80,True,7.0,4.0,1.0,,,1.0,1.0,3.0,7.0,4.0,,1.0,,,,,,,,45.0,24.0,6.6,8.0,,0,1.0,7.0,3.0,,,,,6.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,
11453147,away,Abha,Luka Đorđević,,,luka-djordjevic,L. Đorđević,F,,185,67,M,153448,EUR,773712000,F,19,19,True,3.0,3.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,13.0,4.0,6.7,,,1,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11453147,away,Abha,Abdullah Al Shammari,,,abdullah-al-shammari,A. A. Shammari,G,,182,5,M,802092,EUR,690940800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,away,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175,21,M,1019340,EUR,971222400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,away,Abha,Mohammed Naji,Mohammed,Naji,mohammed-naji,M. Naji,D,4,170,4,M,893173,EUR,751939200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,away,Abha,Mohammed Said Al-Qahtani,,,mohammed-said-al-qahtani,M. S. Al-Qahtani,M,,176,8,M,1177090,EUR,1016323200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453147,away,Abha,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,71,183,56,M,873363,EUR,822528000,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
