match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,captain,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated
10389781,home,Auxerre,Nuno Da Costa,,,nuno-da-costa,N. Da Costa,F,10,184,1014,M,209374,EUR,666144000,F,9,9,False,11.0,10.0,,,2.0,2.0,8.0,9.0,4.0,3.0,,2.0,3.0,,,,65.0,22.0,7.1,5.0,0.8321,0.952,0.0511376,2,,9.0,2.0,,1.0,,4.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,
10389781,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,True,17.0,11.0,1.0,1.0,3.0,6.0,8.0,12.0,3.0,,,,7.0,,,,66.0,34.0,7.3,11.0,0.1988,0.5002,0.0307394,4,,13.0,2.0,2.0,,3.0,4.0,1.0,,,4.0,1.0,,,1.0,,1.0,1.0,,4.0,2.0,,,,,,,,,,
10389781,home,Auxerre,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,19,19,True,2.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,,1.0,,,,25.0,10.0,6.4,5.0,0.0751,0.0,0.00034404,1,,4.0,,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,
10389781,home,Auxerre,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,11,11,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,1.0,,,,8.0,10.0,6.6,4.0,0.0666,0.0767,0.00062624,1,,2.0,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,
10389781,home,Auxerre,Siriki Dembélé,,,siriki-dembele,S. Dembélé,M,23,173,221,M,886532,EUR,842054400,M,77,77,True,2.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,,,,12.0,7.0,6.5,2.0,0.0,0.0,0.0018703,0,,2.0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10389781,home,Auxerre,Vincenzo Cozzella,Vincenzo,Cozzella,vincenzo-cozzella,V. Cozzella,G,,190,8,M,976418,EUR,1008892800,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,home,Auxerre,Théo Pellenard,,,theo-pellenard,T. Pellenard,D,12,182,30,M,369546,EUR,762739200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,home,Auxerre,Kenji Van Boto,,,kenji-van-boto,K. V. Boto,D,97,180,60,M,318655,EUR,826156800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,home,Auxerre,Hamza Sakhi,,,hamza-sakhi,H. Sakhi,M,78,172,812,M,340547,EUR,834105600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,home,Auxerre,Mathias Autret,,,mathias-autret,M. Autret,M,,179,39,M,101451,EUR,667785600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,away,Nantes,Alban Lafont,,,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,28.0,25.0,10.0,7.0,22.0,22.0,3.0,6.0,,,,,12.0,3.0,6.0,,90.0,44.0,6.7,4.0,0.0,0.0,0.00079255,0,0.4989,,,,,,,,,,,,,,,,,,,,,,True,1.0,2.0,1.0,,,,,
10389781,away,Nantes,João Victor,,,joao-victor,J. Victor,D,38,187,1786,M,982998,EUR,900633600,D,38,38,False,36.0,32.0,1.0,,16.0,18.0,16.0,18.0,6.0,,,1.0,6.0,,,,45.0,64.0,6.3,11.0,0.019,0.0,0.0103993,1,,8.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,3.0,,,5.0,,,,,,,,,,,
10389781,away,Nantes,Jean-Charles Castelletto,,,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,82.0,66.0,17.0,7.0,28.0,35.0,38.0,48.0,6.0,,,3.0,5.0,,,,90.0,92.0,6.9,17.0,0.0,0.0,0.018248,0,,3.0,,1.0,,1.0,2.0,3.0,,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
10389781,away,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,64.0,58.0,6.0,2.0,40.0,43.0,18.0,21.0,11.0,1.0,1.0,7.0,10.0,,,,90.0,82.0,7.1,8.0,0.0,0.0,0.0186366,0,,4.0,1.0,1.0,,1.0,1.0,4.0,,,,,,,6.0,3.0,,,,1.0,,,,,,,,,,,
10389781,away,Nantes,Jaouen Hadjam,Jaouen Hadjam,,jaouen-hadjam,J. Hadjam,D,3,184,9178,M,1049534,EUR,1048636800,D,26,26,False,47.0,34.0,1.0,,17.0,20.0,18.0,29.0,15.0,6.0,6.0,1.0,4.0,,,,90.0,80.0,7.5,20.0,0.0,0.0,0.0457222,0,,3.0,,1.0,3.0,1.0,,1.0,,,,,,1.0,5.0,5.0,3.0,2.0,1.0,3.0,2.0,,,,,,jaouen.h3,,,,
10389781,away,Nantes,Andrei Girotto,,,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,M,3,3,False,80.0,65.0,5.0,3.0,30.0,32.0,35.0,48.0,3.0,,,4.0,6.0,,,,84.0,93.0,6.7,15.0,0.1337,0.0799,0.0303862,2,,,,2.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,
10389781,away,Nantes,Ludovic Blas,,,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,False,54.0,50.0,3.0,3.0,16.0,18.0,34.0,45.0,7.0,6.0,3.0,,6.0,,,,90.0,86.0,6.8,24.0,0.041,0.038,0.0447876,2,,9.0,,,4.0,,2.0,2.0,,1.0,1.0,1.0,,,1.0,,1.0,9.0,,4.0,,,,,,,,,1.0,,
10389781,away,Nantes,Moussa Sissoko,,,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,44.0,40.0,3.0,3.0,12.0,14.0,28.0,30.0,,1.0,,1.0,10.0,,,,70.0,57.0,6.3,9.0,0.0725,0.0,0.0245524,1,,4.0,,,1.0,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,
10389781,away,Nantes,Samuel Moutoussamy,Samuel,Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,27.0,23.0,2.0,,6.0,6.0,17.0,21.0,,,,,3.0,,,,45.0,30.0,6.2,5.0,0.0,0.0,0.00918286,0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
10389781,away,Nantes,Moses Simon,,,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,7.0,5.0,,,1.0,1.0,9.0,13.0,1.0,2.0,,,1.0,,,,70.0,21.0,7.3,7.0,0.0,0.0,0.51439,0,,3.0,1.0,,,,,,,,,,,,,,1.0,7.0,5.0,,3.0,,,,,,,,,1.0,1.0
10389781,away,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,21.0,16.0,,,5.0,5.0,11.0,17.0,11.0,4.0,4.0,2.0,3.0,,,,90.0,38.0,7.9,7.0,0.2502,0.2634,0.00744903,2,,7.0,1.0,1.0,,1.0,4.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,mostafamohamed11,,1.0,,
10389781,away,Nantes,Fabien Centonze,,,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,28,28,True,35.0,28.0,7.0,3.0,8.0,9.0,21.0,30.0,7.0,5.0,4.0,2.0,3.0,,,,45.0,62.0,7.2,15.0,0.0571,0.0,0.0163694,2,,3.0,,1.0,1.0,,,1.0,,1.0,,,,,2.0,1.0,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,
10389781,away,Nantes,Florent Mollet,,,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,29.0,22.0,1.0,,7.0,9.0,17.0,23.0,3.0,,,,3.0,,,,45.0,41.0,6.9,11.0,0.2069,0.0245,0.123397,3,,4.0,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,2.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,
10389781,away,Nantes,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,True,5.0,4.0,1.0,,2.0,2.0,2.0,5.0,1.0,,,,2.0,,,,20.0,12.0,6.9,4.0,0.0696,0.0515,0.047219,2,,,,,,,,1.0,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,
10389781,away,Nantes,Andy Delort,,,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,99,99,True,6.0,5.0,,,,,5.0,6.0,,,,,,,,,20.0,8.0,6.8,1.0,0.0789,0.0671,0.00807924,1,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,LeTigre,,,,
10389781,away,Nantes,Stredair Appuah,Stredair Appuah,,appuah-stredair,S. Appuah,M,19,185,119,M,1405932,EUR,1088294400,F,33,33,True,2.0,2.0,,,,,2.0,3.0,2.0,,,,1.0,,,,11.0,9.0,6.6,3.0,0.016,0.0,0.0103124,1,,4.0,,,1.0,,3.0,,,1.0,,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
10389781,away,Nantes,Denis Petrić,,,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,away,Nantes,Marcus Coco,,,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,away,Nantes,Sébastien Corchia,,,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389781,away,Nantes,Quentin Merlin,Quentin Merlin,,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
