match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_keyPass,stat_dispossessed,stat_wonContest,player_lastName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,player_sofascoreId,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside
11252727,home,New England Revolution,Damián Rivera,damian-rivera,D. Rivera,F,19,178.0,118,M,1014843,EUR,1039305600,F,72,72,False,26.0,23.0,,,10.0,10.0,13.0,18.0,5.0,,,63.0,41.0,6.8,0,,4.0,,,3.0,1.0,1.0,10.0,,,,1.0,,4.0,,2.0,,,,,,1.0,,,,,,,,,,
11252727,home,New England Revolution,Brandon Bye,brandon-bye,B. Bye,D,15,183.0,61,M,928319,EUR,817603200,D,15,15,True,11.0,9.0,1.0,,1.0,2.0,9.0,12.0,1.0,,,27.0,26.0,7.0,1,,4.0,,1.0,3.0,2.0,1.0,5.0,,,,1.0,,,,3.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,
11252727,home,New England Revolution,Dave Romney,dave-romney,D. Romney,D,12,188.0,42,M,800377,EUR,739843200,D,2,2,True,21.0,16.0,4.0,2.0,9.0,12.0,7.0,10.0,3.0,,,27.0,25.0,6.9,0,,,,1.0,,,,6.0,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
11252727,home,New England Revolution,Emmanuel Boateng,emmanuel-boateng,E. Boateng,M,24,168.0,171,M,341429,EUR,758764800,M,18,18,True,21.0,19.0,1.0,,4.0,4.0,16.0,20.0,,,,27.0,28.0,6.8,0,,1.0,,,1.0,1.0,,4.0,,,,1.0,,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,
11252727,home,New England Revolution,Carles Gil,carles-gil,C. Gil,M,10,170.0,791,M,254895,EUR,722390400,M,10,10,True,28.0,22.0,1.0,1.0,4.0,4.0,18.0,29.0,2.0,,,27.0,38.0,7.0,1,,2.0,,,,,1.0,13.0,,,,,,,,5.0,,,,1.0,3.0,,1.0,,1.0,,,,,,,
11252727,home,New England Revolution,Esmir Bajraktarević,esmir-bajraktarevic,E. Bajraktarević,F,19,175.0,6902,M,1136110,EUR,1110412800,F,47,47,True,9.0,9.0,,,1.0,1.0,8.0,9.0,,,,11.0,11.0,6.7,1,Esmir Bajraktarevic,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,
11252727,home,New England Revolution,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194.0,8557,M,882604,EUR,939340800,G,99,99,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,dj.petrovic12,,,,,
11252727,home,New England Revolution,Andrew Farrell,andrew-farrell,A. Farrell,D,88,180.0,54,M,314152,EUR,702172800,D,88,88,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Jahmali Waite,jahmali-waite,J. Waite,G,23,183.0,205,M,839626,EUR,914457600,G,26,26,False,17.0,4.0,17.0,4.0,,1.0,4.0,16.0,9.0,1.0,1.0,90.0,23.0,7.2,0,,,2.0,,,,,13.0,,,,,,,,,,,,,,,,,,,,2.0,,,,
11252727,away,Pittsburgh Riverhounds,Dionysius Harmon,dionysius-harmon,D. Harmon,M,10,,5,M,881522,EUR,845942400,D,10,10,False,34.0,26.0,6.0,3.0,15.0,16.0,12.0,19.0,5.0,,,90.0,70.0,6.8,1,Dionysius,4.0,1.0,,2.0,2.0,2.0,19.0,,,,8.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,4.0,,Harmon,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Joseph Farrell,joseph-farrell,J. Farrell,D,15,188.0,3,M,882284,EUR,761097600,D,15,15,False,14.0,10.0,4.0,2.0,4.0,5.0,6.0,9.0,2.0,,,56.0,19.0,6.5,0,,1.0,1.0,1.0,,,1.0,5.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Michael DeShields,michael-deshields,M. DeShields,D,,185.0,5,M,1101028,EUR,893289600,D,12,12,False,25.0,20.0,3.0,1.0,9.0,11.0,11.0,14.0,4.0,,,90.0,38.0,7.6,0,Michael DeShields,1.0,6.0,2.0,,,1.0,5.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Arturo Ordoñez,arturo-ordonez,A. Ordoñez,D,5,187.0,4,M,1172548,EUR,864259200,D,5,5,False,31.0,20.0,6.0,1.0,8.0,13.0,12.0,18.0,6.0,,,90.0,43.0,7.4,1,Arturo Ordoñez,6.0,2.0,2.0,4.0,4.0,1.0,11.0,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Marc Ybarra,marc-ybarra,M. Ybarra,M,23,183.0,4,M,1190690,EUR,913939200,M,23,23,False,58.0,50.0,7.0,5.0,13.0,15.0,37.0,44.0,10.0,,,90.0,71.0,7.5,2,Marc Ybarra,3.0,1.0,3.0,1.0,1.0,1.0,12.0,,,1.0,4.0,,,1.0,1.0,,,2.0,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,
11252727,away,Pittsburgh Riverhounds,Burke Fahling,burke-fahling,B. Fahling,M,,173.0,1,M,1120076,EUR,870566400,M,16,16,False,17.0,14.0,1.0,,8.0,8.0,7.0,12.0,6.0,,,65.0,26.0,6.9,0,Burke Fahling,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,,2.0,,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Robbie Mertz,robbie-mertz,R. Mertz,F,14,173.0,11,M,983972,EUR,849657600,M,14,14,False,26.0,21.0,,,5.0,7.0,17.0,22.0,4.0,,,65.0,41.0,6.8,1,,2.0,1.0,,1.0,1.0,1.0,11.0,True,,,3.0,,1.0,,3.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Edward Kizza,edward-kizza,E. Kizza,F,19,175.0,23,M,1107875,EUR,913852800,M,19,19,False,29.0,24.0,1.0,1.0,8.0,8.0,16.0,21.0,5.0,,,79.0,40.0,6.6,2,Edward Kizza,4.0,,1.0,1.0,1.0,1.0,11.0,,1.0,2.0,5.0,,3.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,
11252727,away,Pittsburgh Riverhounds,Danny Griffin,danny-griffin,D. Griffin,M,2,175.0,44,M,1025233,EUR,900374400,M,2,2,False,48.0,40.0,4.0,2.0,11.0,13.0,29.0,36.0,5.0,,,90.0,57.0,7.3,1,,2.0,1.0,,1.0,1.0,,13.0,,,1.0,2.0,,1.0,,1.0,,,,2.0,1.0,,,,,1.0,,,,,1.0,1.0
11252727,away,Pittsburgh Riverhounds,Tola Showunmi,tola-showunmi,T. Showunmi,F,29,191.0,17,M,1172596,EUR,962582400,F,24,24,False,22.0,16.0,,,4.0,4.0,13.0,19.0,,,,79.0,32.0,6.7,2,Tola Showunmi,3.0,,,,,1.0,11.0,,2.0,2.0,6.0,,3.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,2.0
11252727,away,Pittsburgh Riverhounds,Trevor Zwetsloot,trevor-zwetsloot,T. Zwetsloot,M,,185.0,5,M,939688,EUR,940032000,M,20,20,True,6.0,3.0,1.0,,1.0,2.0,2.0,4.0,,,,34.0,14.0,7.0,0,,1.0,3.0,3.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Luke Biasi,luke-biasi,L. Biasi,D,13,183.0,9,M,1190515,EUR,931996800,D,13,13,True,10.0,7.0,1.0,1.0,3.0,4.0,4.0,6.0,4.0,,,25.0,19.0,6.9,0,Luke Biasi,2.0,4.0,1.0,2.0,2.0,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Kenardo Forbes,kenardo-forbes,K. Forbes,M,,175.0,9,M,882283,EUR,579657600,M,11,11,True,14.0,13.0,,,2.0,3.0,11.0,11.0,1.0,,,25.0,16.0,6.7,0,,1.0,,,,,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Brunallergene Etou,brunallergene-etou,B. Etou,D,8,174.0,31,M,869077,EUR,770428800,M,8,8,True,2.0,2.0,,,2.0,2.0,,,,,,11.0,6.0,6.7,0,,1.0,2.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Albert Dikwa,albert-dikwa,A. Dikwa,F,10,180.0,18,M,935046,EUR,883699200,F,9,9,True,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,,,11.0,10.0,6.5,0,,3.0,,,,,2.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Christian Garner,christian-garner,C. Garner,G,1,183.0,5,M,1476230,EUR,952560000,G,1,1,True,,,,,,,,,,,,,,,0,Christian Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252727,away,Pittsburgh Riverhounds,Tony Lopez,tony-lopez,T. Lopez,M,18,185.0,1,M,1201235,EUR,879379200,D,22,22,True,,,,,,,,,,,,,,,0,Tony Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
