match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,captain,stat_totalCross,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wonTackle,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_accurateCross,stat_goals
11407335,home,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191.0,1685,M,947954,EUR,998697600,G,25,25,False,32.0,15.0,25.0,8.0,12.0,14.0,3.0,18.0,2.0,13.0,1.0,1.0,2.0,2.0,3.0,90.0,48.0,6.2,17.0,0.0,0.0,0.00053325,0,-0.5693,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407335,home,Empoli,Tyronne Ebuehi,,,tyronne-ebuehi,T. Ebuehi,D,24,187.0,664,M,580512,EUR,819072000,D,24,24,False,28.0,17.0,,,12.0,16.0,5.0,12.0,,6.0,,,,,,90.0,44.0,6.1,20.0,0.0,0.0,0.00128014,0,,5.0,1.0,7.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11407335,home,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188.0,1151,M,840414,EUR,844041600,D,34,34,False,43.0,32.0,6.0,1.0,24.0,31.0,8.0,12.0,3.0,6.0,,,,,,90.0,53.0,6.6,11.0,0.0,0.0,0.00216214,0,,4.0,5.0,4.0,7.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
11407335,home,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191.0,784,M,352736,EUR,841968000,D,33,33,False,36.0,29.0,7.0,2.0,26.0,28.0,3.0,9.0,2.0,4.0,,,,,,90.0,42.0,6.5,8.0,0.0,0.0,0.00053698,0,,2.0,1.0,4.0,2.0,,,2.0,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11407335,home,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184.0,514,M,905264,EUR,970012800,D,13,13,False,34.0,22.0,5.0,1.0,11.0,16.0,11.0,20.0,,3.0,,,,,,79.0,75.0,6.3,26.0,0.0,0.0,0.0142642,0,,2.0,1.0,8.0,6.0,6.0,,1.0,1.0,,2.0,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,
11407335,home,Empoli,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178.0,3932,M,279563,EUR,832809600,M,18,18,False,34.0,21.0,7.0,2.0,7.0,11.0,14.0,24.0,1.0,5.0,,,,,,90.0,45.0,6.5,16.0,0.1823,0.0731,0.00786552,3,,1.0,,8.0,1.0,2.0,,3.0,,,1.0,2.0,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,
11407335,home,Empoli,Alberto Grassi,,,alberto-grassi,A. Grassi,M,33,183.0,263,M,186845,EUR,794534400,M,5,5,False,27.0,14.0,8.0,2.0,6.0,7.0,8.0,20.0,2.0,6.0,,,,,,85.0,38.0,6.9,14.0,0.0,0.0,0.00455745,0,,3.0,2.0,6.0,8.0,,1.0,3.0,3.0,,,,,3.0,,,2.0,1.0,,,,2.0,,,,,,
11407335,home,Empoli,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185.0,1422,M,1017649,EUR,1013472000,M,20,20,False,15.0,8.0,5.0,1.0,7.0,10.0,1.0,5.0,,7.0,,,,,,70.0,25.0,6.6,9.0,0.0779,0.0,0.00225543,2,,5.0,,6.0,2.0,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,
11407335,home,Empoli,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170.0,2264,M,1012172,EUR,1048377600,M,35,35,False,20.0,14.0,3.0,,4.0,4.0,10.0,16.0,,4.0,,,,,,90.0,30.0,7.3,7.0,0.0389,0.0267,0.175381,2,,1.0,,3.0,5.0,2.0,,,3.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,
11407335,home,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182.0,716,M,541578,EUR,758246400,M,11,11,False,11.0,9.0,,,3.0,4.0,6.0,7.0,,1.0,,,,,,86.0,26.0,6.0,8.0,0.3455,0.0,0.0196876,1,,3.0,,10.0,5.0,1.0,2.0,3.0,3.0,,,,,2.0,3.0,,1.0,,1.0,,,,,,1.0,1.0,,
