match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalTackle,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,player_sofascoreId,stat_goalAssist,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork
10389900,home,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,23.0,17.0,13.0,7.0,13.0,16.0,4.0,7.0,2.0,7.0,5.0,6.0,1.0,1.0,1.0,90.0,36.0,7.5,6.0,0.0,0.0,0.000727103,0,0.16525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,False,18.0,13.0,3.0,1.0,7.0,8.0,6.0,10.0,2.0,6.0,,,,,,90.0,38.0,6.3,9.0,0.0718,0.0315118,0.0036947,2,,Ismael Doukoure,,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,32.0,28.0,6.0,5.0,18.0,19.0,10.0,13.0,2.0,5.0,,,,,,90.0,44.0,6.9,6.0,0.0,0.0,0.0209515,0,,,,7.0,6.0,,,,,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,36.0,31.0,7.0,3.0,25.0,25.0,6.0,11.0,8.0,5.0,,,,,,90.0,56.0,6.4,7.0,0.0,0.0,0.00356791,0,,,,4.0,5.0,2.0,1.0,,,,1.0,,3.0,1.0,,,,3.0,,1.0,1.0,3.0,1.0,,,,,,,,,,
10389900,home,RC Strasbourg,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4730,M,289977,EUR,776390400,D,24,24,False,44.0,35.0,5.0,2.0,28.0,35.0,7.0,9.0,4.0,2.0,,,,,,78.0,52.0,6.8,9.0,0.0,0.0,0.00495105,0,,,,1.0,4.0,,,,,,,1.0,1.0,,,,,,2.0,3.0,,,,alex_djiku,1.0,,,,,,,,
10389900,home,RC Strasbourg,Dimitri Liénard,dimitri-lienard,D. Liénard,M,,184,77,M,365358,EUR,571708800,D,11,11,False,31.0,25.0,3.0,1.0,18.0,20.0,10.0,17.0,6.0,12.0,,,,,,90.0,60.0,6.4,12.0,0.021,0.0,0.179633,1,,,,4.0,2.0,1.0,,,,1.0,1.0,,,,2.0,1.0,,1.0,,1.0,,1.0,,,,True,6.0,3.0,1.0,,,,
10389900,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,18.0,14.0,1.0,1.0,3.0,6.0,11.0,14.0,,2.0,,,,,,73.0,29.0,6.5,12.0,0.0133,0.0960995,0.0293982,1,,Habib,Diarra,4.0,1.0,2.0,,,1.0,,4.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,
10389900,home,RC Strasbourg,Sanjin Prcić,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,False,42.0,37.0,7.0,5.0,21.0,23.0,16.0,19.0,2.0,8.0,,,,,,84.0,52.0,7.6,5.0,0.0208,0.172282,0.0264243,1,,,,,3.0,,,,1.0,2.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,
10389900,home,RC Strasbourg,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,17,17,False,32.0,27.0,5.0,1.0,13.0,14.0,14.0,18.0,1.0,5.0,,,,,,90.0,54.0,6.6,9.0,0.0,0.0,0.00873137,0,,,,4.0,8.0,5.0,4.0,,,,,2.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,25,25,False,24.0,17.0,1.0,1.0,10.0,13.0,7.0,11.0,1.0,2.0,,,,,,84.0,38.0,7.0,15.0,0.0607,0.042494,0.0855379,1,,,,8.0,7.0,1.0,,,1.0,,3.0,,2.0,,1.0,4.0,1.0,2.0,3.0,5.0,,2.0,,,,,,,,,,,
10389900,home,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,16.0,10.0,1.0,,5.0,7.0,5.0,10.0,,4.0,,,,,,73.0,23.0,6.8,10.0,0.3584,0.670789,0.00388354,1,,,,7.0,1.0,2.0,1.0,,1.0,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,1.0,,,1.0,,,
10389900,home,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,,,,,,17.0,8.0,6.2,4.0,0.0,0.0,0.00429775,0,,,,3.0,1.0,,,,,,,,,,,3.0,,1.0,,,,1.0,,,,,1.0,,,,,,
10389900,home,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,True,6.0,1.0,,,,,1.0,7.0,,,,,,,,17.0,15.0,6.3,9.0,0.1871,0.367203,0.000286648,1,,,,3.0,5.0,3.0,2.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,habibdiallo28,,,1.0,,,,1.0,,
10389900,home,RC Strasbourg,Maxime Le Marchand,maxime-le-marchand,M. Le Marchand,D,23,184,46,,55052,EUR,624067200,D,23,23,True,7.0,5.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,,,,,,12.0,13.0,7.0,2.0,0.0,0.0,0.000395807,0,,,,,2.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,
10389900,home,RC Strasbourg,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,,,,,,,9.0,7.0,6.3,1.0,0.0,0.0,0.000189928,0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,9.0,4.0,6.1,,0.0919,0.0,0.000269998,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10389900,home,RC Strasbourg,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Robin Risser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Antoine Nuss,antoine-nuss,A. Nuss,D,,179,8,M,1391189,EUR,1071792000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389900,home,RC Strasbourg,Franci Bouebari,bouebari-franci,F. Bouebari,D,19,192,28,M,1444702,EUR,1063324800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389900,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,25.0,24.0,4.0,3.0,22.0,22.0,2.0,3.0,1.0,12.0,2.0,4.0,,1.0,1.0,90.0,38.0,6.9,1.0,0.0,0.0,0.000804274,0,-0.61962,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
10389900,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,93.0,87.0,6.0,4.0,37.0,37.0,50.0,57.0,3.0,4.0,,,,,,90.0,107.0,6.9,8.0,0.0,0.0,0.0388256,0,,,,5.0,6.0,2.0,2.0,,,1.0,,,,3.0,1.0,1.0,,4.0,,,,1.0,,,,,1.0,,,,,,
10389900,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,88.0,81.0,14.0,10.0,32.0,32.0,49.0,56.0,,4.0,,,,,,90.0,96.0,6.7,7.0,0.0,0.0,0.034182,0,,,,5.0,6.0,,,,,1.0,,2.0,,4.0,1.0,,,2.0,,2.0,,2.0,,,,,,,,,,,
10389900,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,111.0,106.0,7.0,6.0,34.0,34.0,73.0,79.0,2.0,11.0,,,,,,90.0,127.0,7.1,8.0,0.0,0.0,0.0832716,0,,,,3.0,5.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,2.0,,,2.0,1.0,,,2.0,,,1.0,,2.0,1.0,,,,,
10389900,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,59.0,52.0,5.0,4.0,18.0,19.0,36.0,55.0,,5.0,,,,,,90.0,98.0,7.7,22.0,0.0,0.0,0.28572,0,,,,3.0,6.0,1.0,,,,,1.0,,1.0,1.0,,,,6.0,3.0,,1.0,5.0,,przemek.franek_,,,15.0,2.0,,,,,
10389900,away,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,False,60.0,50.0,5.0,2.0,14.0,16.0,36.0,44.0,1.0,6.0,,,,,,72.0,73.0,6.6,14.0,0.0373,0.0,0.040633,1,,,,6.0,4.0,,,1.0,,3.0,1.0,1.0,1.0,2.0,,3.0,,3.0,,,,2.0,,,,,,,,,,,
10389900,away,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,49.0,40.0,4.0,2.0,10.0,12.0,32.0,40.0,,5.0,,,,,,90.0,64.0,7.1,15.0,0.1757,0.0,0.174696,3,,,,4.0,3.0,1.0,1.0,2.0,,,4.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,,,sekofofana,,True,3.0,2.0,1.0,,,,1.0
10389900,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,15.0,13.0,,,7.0,7.0,6.0,10.0,2.0,4.0,,,,,,79.0,35.0,6.9,8.0,0.0175,0.209091,0.00390533,1,,,,3.0,6.0,3.0,1.0,,1.0,1.0,,2.0,2.0,,,,,3.0,,,,1.0,,,,,2.0,,,,,,
10389900,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,44.0,35.0,3.0,2.0,8.0,8.0,30.0,42.0,,4.0,,,,,,90.0,62.0,7.5,15.0,0.4387,0.313033,0.450825,3,,,,4.0,2.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,,1.0,1.0,3.0,,,,,,1.0,,6.0,3.0,,,1.0,,
10389900,away,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,F,18,18,False,30.0,27.0,1.0,,9.0,9.0,18.0,22.0,,1.0,,,,,,73.0,40.0,7.2,7.0,0.0974,0.159711,0.12441,1,,,,3.0,3.0,1.0,,,1.0,,2.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,
10389900,away,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,10.0,8.0,1.0,1.0,4.0,4.0,4.0,7.0,,,,,,,,80.0,23.0,7.0,8.0,0.9117,1.43742,0.0097856,4,,,,5.0,1.0,,,1.0,3.0,,2.0,1.0,2.0,,,3.0,,,,,,,,l_openda,,,1.0,,,1.0,1.0,,
10389900,away,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,17.0,15.0,1.0,1.0,4.0,4.0,12.0,14.0,,1.0,,,,,,18.0,23.0,7.0,2.0,0.0,0.0,0.163154,0,,,,2.0,3.0,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,,,2.0,,,,,1.0,1.0,,,,,
10389900,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,20,20,True,10.0,10.0,,,2.0,2.0,8.0,9.0,,,,,,,,17.0,16.0,6.7,3.0,0.1179,0.04599,0.150924,1,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,
