match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_totalClearance,stat_interceptionWon,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_punches,stat_goalAssist,stat_goals
11399411,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,False,26.0,17.0,1.0,,3.0,4.0,14.0,24.0,11.0,6.0,,,,,,,,,90.0,57.0,7.1,23.0,0.0503369,2,,2.0,,,7.0,4.0,10.0,8.0,,2.0,3.0,0.1174,,,1.0,,,1.0,,,,,5.0,,,,,1.0,,,
11399411,home,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,True,32.0,26.0,4.0,4.0,13.0,16.0,14.0,17.0,2.0,4.0,,1.0,1.0,1.0,,,,,45.0,41.0,5.8,6.0,0.192871,1,,1.0,1.0,,2.0,,,,,1.0,1.0,0.0336,1.0,,2.0,,,,,Sherel,Floranus,,,,,,,,,,
11399411,home,Almere City FC,Álvaro Peña,alvaro-pena,Á. Peña,M,23,178,37,M,294351,EUR,688262400,M,6,6,True,23.0,14.0,1.0,,2.0,2.0,12.0,22.0,5.0,,,,,,,,,,45.0,35.0,6.6,14.0,0.115953,1,,1.0,,,4.0,3.0,3.0,2.0,,,3.0,0.0601,1.0,,,,,,1.0,,,1.0,,,0.0279,,,,,,
11399411,home,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,29,186,89,M,857762,EUR,892080000,F,11,11,True,3.0,1.0,,,,,1.0,3.0,3.0,,,1.0,1.0,,,,,,16.0,5.0,6.7,2.0,0.0269316,0,,,,2.0,4.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,
11399411,home,Almere City FC,Lance Duijvestijn,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,10,10,True,13.0,10.0,,,1.0,3.0,9.0,10.0,,2.0,,,,,,,,,16.0,17.0,6.1,5.0,0.0335054,0,,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
11399411,home,Almere City FC,Pascu,pascu,Pascu,M,10,184,38,M,964177,EUR,954633600,M,14,14,True,3.0,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,9.0,4.0,6.4,2.0,4.04e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,home,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,home,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,
11399411,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,home,Almere City FC,Bradly van Hoeven,bradly-van-hoeven,B. v. Hoeven,M,19,174,69,M,856738,EUR,955929600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,home,Almere City FC,Jeffry Puriel,jeffry-puriel,J. Puriel,M,27,196,14,M,1046943,EUR,1037404800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jeffry Puriel,,,,,,,,,,,
11399411,home,Almere City FC,Marcelencio Esajas,marcelencio-esajas,M. Esajas,M,8,174,56,M,1046956,EUR,1023667200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Marcelencio Esajas,,,,,,,,,,,
11399411,home,Almere City FC,Milan Corryn,milan-corryn,M. Corryn,M,,179,35,M,826173,EUR,923184000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,1,1,False,45.0,10.0,44.0,9.0,2.0,3.0,8.0,42.0,1.0,19.0,,,,,3.0,1.0,3.0,,90.0,54.0,7.3,35.0,0.00210176,0,0.1518,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
11399411,away,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,False,31.0,17.0,8.0,2.0,4.0,8.0,13.0,25.0,4.0,6.0,,3.0,1.0,,,,,,90.0,60.0,6.8,17.0,0.0215684,0,,2.0,,,6.0,,2.0,1.0,,,,,,,,3.0,,6.0,1.0,,,,,2.0,,,,,,,
11399411,away,Heracles Almelo,Sven Sonnenberg,sven-sonnenberg,S. Sonnenberg,D,4,194,16,M,836713,EUR,916704000,D,4,4,False,31.0,21.0,6.0,3.0,16.0,19.0,5.0,12.0,6.0,6.0,,2.0,1.0,,,,,,90.0,54.0,7.8,11.0,0.00419084,0,,,,3.0,3.0,,,,,,1.0,,,True,2.0,,,7.0,3.0,,,,,1.0,,,4.0,,,,
11399411,away,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185,61,M,1486433,EUR,1106956800,D,35,35,False,28.0,16.0,8.0,1.0,13.0,20.0,3.0,8.0,5.0,3.0,,3.0,3.0,,,,,,90.0,43.0,7.5,13.0,0.00152591,1,,,,2.0,3.0,,,,,1.0,,0.0896,1.0,,2.0,1.0,,4.0,,Stijn Bultman,,,1.0,,,1.0,1.0,,,1.0,
11399411,away,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,D,12,12,False,30.0,16.0,15.0,5.0,4.0,9.0,12.0,21.0,7.0,6.0,,2.0,1.0,,,,,,84.0,60.0,7.0,20.0,0.0528071,0,,,,2.0,7.0,2.0,2.0,1.0,,,2.0,,2.0,,1.0,2.0,,4.0,3.0,,,,,1.0,,,,,,,
11399411,away,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,27.0,15.0,11.0,4.0,7.0,14.0,8.0,13.0,6.0,8.0,,2.0,,,,,,,90.0,50.0,7.2,13.0,0.205289,0,,,,3.0,9.0,,,,,,1.0,,1.0,,1.0,3.0,,6.0,2.0,,,,1.0,5.0,,1.0,1.0,,,1.0,
11399411,away,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,False,14.0,8.0,2.0,1.0,3.0,4.0,5.0,12.0,4.0,2.0,,2.0,,,,,,,69.0,30.0,6.1,17.0,0.00159192,0,,2.0,,1.0,11.0,3.0,1.0,,,,1.0,,,,5.0,,,,,,,,5.0,2.0,,,,1.0,,,
11399411,away,Heracles Almelo,Anas Ouahim,anas-ouahim,A. Ouahim,M,10,175,200,M,845102,EUR,874972800,M,10,10,False,22.0,16.0,2.0,2.0,6.0,9.0,10.0,13.0,8.0,4.0,,7.0,3.0,,,,,,77.0,43.0,7.8,10.0,0.256045,4,,,,,11.0,1.0,1.0,,2.0,2.0,1.0,0.0897,2.0,,3.0,3.0,,,2.0,,,,2.0,3.0,,2.0,1.0,,,1.0,
11399411,away,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,False,10.0,10.0,,,2.0,2.0,8.0,8.0,1.0,3.0,,,,,,,,,69.0,19.0,6.6,5.0,0.0107147,1,,,,,3.0,,2.0,1.0,1.0,,,0.0227,1.0,,2.0,,,,,,,,3.0,1.0,,,,,,,
11399411,away,Heracles Almelo,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,44,44,False,16.0,12.0,1.0,,3.0,3.0,9.0,13.0,3.0,1.0,,,,,,,,,90.0,31.0,8.8,8.0,0.0133906,5,,,,3.0,12.0,2.0,,,1.0,,,2.096,,,8.0,1.0,1.0,,,Mohamed,Sankoh,4.0,2.0,1.0,2.8738,,,2.0,,,3.0
11399411,away,Heracles Almelo,Emil Hansson,emil-hansson,E. Hansson,M,7,172,243,M,794362,EUR,897868800,F,29,29,False,10.0,6.0,,,4.0,5.0,4.0,9.0,,5.0,,,,,,,,,69.0,20.0,6.5,10.0,0.0476855,0,,4.0,2.0,,3.0,,2.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,
11399411,away,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188,82,M,1189738,EUR,1024790400,M,32,32,True,9.0,6.0,2.0,1.0,3.0,4.0,3.0,6.0,4.0,1.0,,,,,,,,,21.0,13.0,7.0,5.0,0.32332,0,,1.0,,3.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Abdenego Nankishi,abdenego-nankishi,A. Nankishi,M,17,178,65,M,1064081,EUR,1025913600,F,24,24,True,6.0,3.0,,,1.0,2.0,2.0,4.0,3.0,4.0,,2.0,1.0,,,,,,21.0,12.0,8.7,3.0,0.00045885,3,,,,,4.0,,1.0,1.0,1.0,,,1.1965,,,2.0,2.0,,,,,,2.0,,,1.1628,,,,,,2.0
11399411,away,Heracles Almelo,Lasse Wehmeyer,lasse-wehmeyer,L. Wehmeyer,F,7,177,19,M,1413134,EUR,1032307200,F,39,39,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,21.0,8.0,6.5,3.0,0.0223727,0,,,,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,Lasse Wehmeyer,,,1.0,,,,,,,,
11399411,away,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,True,5.0,4.0,,,3.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,13.0,11.0,6.9,1.0,0.00054727,3,,,,1.0,,,1.0,1.0,2.0,1.0,,0.1389,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Jetro Willems,jetro-willems,J. Willems,D,15,177,182,M,138828,EUR,764985600,D,15,15,True,4.0,3.0,,,,1.0,4.0,4.0,,1.0,,,,,,,,,11.0,10.0,6.5,4.0,0.0203733,0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11399411,away,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Robin Jalving,robin-jalving,R. Jalving,G,,193,14,M,856545,EUR,955411200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Sylian Mokono,sylian-mokono,S. Mokono,D,2,178,31,M,945970,EUR,922060800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Sava Arangel Čestić,sava-arangel-cestic,S. A. Čestić,D,6,192,85,M,1014566,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,133,M,998462,EUR,963792000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Marko Vejinović,marko-vejinovic,M. Vejinović,M,18,186,29,M,40947,EUR,634003200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399411,away,Heracles Almelo,Antonio Satriano,satriano-antonio,A. Satriano,F,45,185,74,M,996813,EUR,1067472000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
