match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_errorLeadToAShot
12499340,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179.0,10645,M,877013,EUR,907372800,F,11,11,False,13.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,11.0,2.0,3.0,,2.0,,,,90.0,27.0,7.1,12.0,0.028979,4,,,,1.0,5.0,,,,1.0,,,,2.0,0.2518,2.0,1.0,,,,tatycastellanos11,,,1.0,3.0,1.0,,0.4884,1.0,,,,
12499340,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187.0,1431,M,158615,EUR,682992000,M,5,5,True,19.0,15.0,4.0,3.0,0.0,10.0,10.0,5.0,9.0,3.0,3.0,,,,,,28.0,25.0,7.0,5.0,0.00453474,3,,,,,4.0,,,1.0,,,,,,0.3507,,,,,,,2.0,,2.0,1.0,1.0,1.0,0.5208,,1.0,,,
12499340,home,Lazio,Pedro,pedro,Pedro,F,9,167.0,5026,M,35428,EUR,554428800,F,9,9,True,18.0,17.0,1.0,1.0,0.0,6.0,6.0,13.0,16.0,,3.0,,2.0,,,,28.0,27.0,8.0,4.0,0.115537,1,,4.0,2.0,,1.0,1.0,1.0,,2.0,,,,,0.6635,1.0,1.0,,,1.0,Pedro,,1.0,,1.0,1.0,1.0,0.9925,,,,,
12499340,home,Lazio,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180.0,1357,M,1004505,EUR,1062979200,F,20,20,True,7.0,6.0,,,0.0,,,7.0,10.0,,1.0,,1.0,,,,12.0,16.0,6.6,4.0,0.169998,2,,3.0,1.0,,1.0,,,,1.0,,,,2.0,0.4488,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,
12499340,home,Lazio,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187.0,808,M,339231,EUR,750384000,D,2,2,True,14.0,13.0,,,0.0,9.0,9.0,4.0,5.0,1.0,1.0,,,,,,11.0,15.0,6.7,1.0,0.00215734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,home,Lazio,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185.0,640,M,587628,EUR,856137600,M,22,22,True,14.0,11.0,,,0.0,4.0,4.0,7.0,10.0,,1.0,,3.0,,,,11.0,15.0,6.7,3.0,0.0107718,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499340,home,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191.0,176,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189.0,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178.0,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,home,Lazio,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186.0,3803,M,910121,EUR,981417600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193.0,635,M,98059,EUR,729907200,G,1,1,False,39.0,32.0,13.0,7.0,0.0,27.0,29.0,5.0,10.0,,,3.0,4.0,,2.0,,90.0,48.0,6.6,7.0,0.00209556,0,-0.2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12499340,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179.0,199,M,184421,EUR,726883200,D,20,20,False,11.0,8.0,3.0,3.0,0.0,4.0,4.0,4.0,8.0,,2.0,1.0,2.0,,,,45.0,23.0,6.4,8.0,0.00596903,0,,1.0,,1.0,4.0,1.0,,2.0,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,
12499340,away,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186.0,344,M,807295,EUR,905731200,D,14,14,False,35.0,30.0,6.0,4.0,0.0,21.0,23.0,9.0,12.0,1.0,3.0,3.0,3.0,,,,90.0,43.0,6.7,5.0,0.00619831,1,,,,,,2.0,,,,,,True,1.0,0.1249,,,,,,,,,,,,,,,,,2.0,
12499340,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,22,22,False,63.0,56.0,7.0,4.0,0.0,46.0,47.0,10.0,16.0,1.0,4.0,7.0,1.0,,,,90.0,80.0,6.6,10.0,0.00473424,0,,,,2.0,3.0,3.0,2.0,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,1.0,1.0
12499340,away,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189.0,1328,M,1177401,EUR,1097452800,D,33,33,False,25.0,18.0,5.0,2.0,0.0,15.0,15.0,4.0,11.0,,2.0,2.0,5.0,,,,90.0,38.0,6.1,9.0,0.0280373,0,,1.0,1.0,4.0,6.0,,,1.0,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12499340,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178.0,1679,M,918440,EUR,986601600,M,32,32,False,33.0,30.0,4.0,3.0,0.0,21.0,23.0,9.0,10.0,,5.0,1.0,4.0,,,,90.0,46.0,6.9,5.0,0.00771252,2,,,,1.0,2.0,4.0,3.0,,,,,,2.0,0.0609,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,
12499340,away,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179.0,3225,M,1010223,EUR,1059868800,M,23,23,False,21.0,17.0,4.0,2.0,0.0,10.0,10.0,8.0,14.0,,6.0,,3.0,,,,62.0,36.0,6.7,9.0,0.105037,0,,3.0,1.0,1.0,3.0,3.0,,,1.0,,,,,,2.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,
12499340,away,Genoa,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,M,59,59,False,13.0,8.0,,,0.0,4.0,4.0,4.0,10.0,,5.0,1.0,3.0,,,,62.0,24.0,7.0,7.0,0.0180737,0,,1.0,,1.0,2.0,3.0,3.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
12499340,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189.0,697,M,280991,EUR,831254400,M,2,2,False,21.0,11.0,1.0,,0.0,3.0,6.0,8.0,15.0,7.0,7.0,,3.0,,,,62.0,27.0,6.8,10.0,0.0457854,1,,,,4.0,4.0,,,,,,,,1.0,0.0284,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180.0,1144,M,797286,EUR,861667200,M,3,3,False,22.0,19.0,1.0,1.0,0.0,10.0,11.0,10.0,18.0,1.0,6.0,1.0,2.0,,,,90.0,44.0,6.8,13.0,0.00810543,1,,7.0,1.0,,3.0,2.0,2.0,,,,,,,0.009,4.0,2.0,,1.0,1.0,,,,,1.0,1.0,,0.0344,,,,,
12499340,away,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,826198,EUR,927072000,F,19,19,False,26.0,16.0,,,0.0,5.0,7.0,11.0,20.0,3.0,4.0,2.0,1.0,,,,90.0,35.0,6.6,15.0,0.123835,0,,1.0,,3.0,7.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,
12499340,away,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181.0,1189,M,1087514,EUR,1073865600,D,15,15,True,14.0,12.0,1.0,1.0,0.0,7.0,7.0,5.0,7.0,1.0,1.0,,4.0,,,,45.0,25.0,6.3,5.0,0.00274685,1,,,,,2.0,,,,,,,,,0.0468,1.0,,,1.0,,,1.0,,,,1.0,,0.0984,,,,,
12499340,away,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186.0,902,M,39482,EUR,604368000,M,47,47,True,20.0,15.0,1.0,,0.0,13.0,17.0,2.0,3.0,1.0,3.0,2.0,1.0,,,,28.0,28.0,6.2,7.0,0.00393635,0,,,,,5.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,,,,,,,,
12499340,away,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188.0,605,M,1613917,EUR,1163203200,F,21,21,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,,,28.0,8.0,6.6,3.0,0.0368753,0,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12499340,away,Genoa,David Ankeye,david-ankeye,D. Ankeye,F,22,191.0,214,M,1457821,EUR,1022025600,F,30,30,True,,,,,0.0,,,,,,,1.0,,,,,9.0,3.0,6.4,1.0,,0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
12499340,away,Genoa,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186.0,100,M,795056,EUR,919296000,M,72,72,True,5.0,2.0,,,0.0,1.0,3.0,1.0,2.0,,3.0,1.0,,,,,19.0,14.0,6.2,6.0,0.00216926,0,,,,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,2.0,1.0,,2.0,,,1.0,,,,,,,,
12499340,away,Genoa,Franz Stolz,franz-stolz,F. Stolz,G,12,193.0,96,M,985848,EUR,982108800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186.0,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184.0,1976,M,1634980,EUR,1203724800,D,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182.0,291,M,970998,EUR,980553600,M,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188.0,417,M,311396,EUR,802828800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499340,away,Genoa,Federico Accornero,accornero-federico,F. Accornero,F,80,,145,M,1121370,EUR,1075939200,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
