match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_fouls,player_sofascoreId,stat_wonContest,stat_penaltyConceded,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
12437548,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,home,Celta Vigo,Fer López,fer-lopez,F. López,M,8,186,973,M,1526628,EUR,1085356800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,,,,,
12437548,home,Celta Vigo,Miguel Román,miguel-roman,M. Román,M,16,178,303,M,1398526,EUR,1040860800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Miguel Román,,,,,,,,,,,,,,,,,
12437548,home,Celta Vigo,Alfon González,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,21.0,14.0,14.0,7.0,0.0,9.0,10.0,5.0,11.0,,,,6.0,,,1.0,,1.0,,90.0,27.0,6.3,8.0,0.00367759,0,-0.9592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12437548,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,35,35,False,55.0,51.0,2.0,1.0,0.0,30.0,30.0,21.0,25.0,2.0,6.0,3.0,1.0,,1.0,,,,,90.0,73.0,6.6,6.0,0.0133681,2,,,4.0,1.0,,2.0,,1.0,,3.0,2.0,,,0.2366,0.2733,,,2.0,1.0,,,,,,,,,,,,,,1.0
12437548,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,26.0,24.0,1.0,,0.0,21.0,21.0,3.0,6.0,1.0,2.0,1.0,3.0,,1.0,,,,,45.0,30.0,6.6,3.0,0.00117082,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,78.0,71.0,5.0,2.0,0.0,46.0,50.0,25.0,29.0,1.0,4.0,3.0,4.0,1.0,,,,,,90.0,90.0,6.5,9.0,0.0295008,4,,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,1.0,,,1.0453,0.7178,,,,,,1.0,,,,,2.0,,1.0,True,,,,
12437548,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,45.0,31.0,8.0,1.0,0.0,14.0,20.0,17.0,27.0,8.0,10.0,2.0,1.0,,,,,,,90.0,74.0,7.6,19.0,0.0107513,5,,2.0,6.0,1.0,,3.0,1.0,,1.0,2.0,1.0,,,0.7198,1.1685,,,4.0,2.0,,,,,,,1.0,,1.0,,,,,
12437548,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,False,40.0,34.0,,,0.0,12.0,15.0,23.0,27.0,1.0,6.0,,3.0,,2.0,,,,,90.0,53.0,6.9,9.0,0.0261202,0,,2.0,5.0,2.0,1.0,,,,,2.0,1.0,,2.0,,,,,,3.0,,1.0,,1.0,1.0,,,,,,1.0,,,
12437548,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,False,68.0,50.0,10.0,3.0,0.0,14.0,18.0,38.0,53.0,5.0,8.0,,4.0,,,,,,,90.0,84.0,6.9,22.0,0.153377,0,,3.0,6.0,2.0,,,,,4.0,3.0,1.0,,1.0,,,,,4.0,1.0,,,,2.0,2.0,,,,,,,,,
12437548,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,36.0,31.0,3.0,1.0,0.0,16.0,18.0,15.0,18.0,1.0,4.0,1.0,5.0,,,,,,,85.0,45.0,6.9,5.0,0.0110497,1,,,3.0,,,,,,3.0,3.0,2.0,,,0.0621,,,,2.0,2.0,Saul,,,,1.0,,,,1.0,,,,,
12437548,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,M,3,3,False,11.0,9.0,1.0,,0.0,4.0,5.0,7.0,9.0,,,,2.0,,,,,,,53.0,16.0,6.6,3.0,0.121583,1,,3.0,2.0,1.0,,1.0,,,1.0,,,,,0.0826,0.1338,,,,1.0,,,,2.0,1.0,,,2.0,,,1.0,,,
12437548,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,15.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,10.0,1.0,4.0,,2.0,,2.0,,,,,90.0,32.0,6.6,12.0,0.0374143,1,,1.0,4.0,,2.0,,,,2.0,,,,4.0,0.0204,,,,,2.0,DLukebakio,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0
12437548,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,False,19.0,18.0,,,0.0,6.0,6.0,12.0,14.0,,4.0,,3.0,,1.0,,,,,67.0,29.0,6.7,5.0,0.0200999,1,,1.0,6.0,,3.0,,,,1.0,1.0,,,1.0,0.0183,,,,1.0,3.0,,2.0,,,,1.0,,,1.0,,,,,
12437548,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,True,16.0,12.0,1.0,1.0,0.0,3.0,5.0,10.0,12.0,1.0,4.0,1.0,2.0,,2.0,,,,,45.0,26.0,7.0,6.0,0.0233061,2,,1.0,3.0,,2.0,1.0,,,,1.0,1.0,,,0.0431,0.0292,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,
12437548,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,23.0,21.0,1.0,1.0,0.0,5.0,5.0,17.0,24.0,,4.0,,1.0,,,,,,,37.0,38.0,7.2,10.0,0.178144,1,,6.0,4.0,,4.0,1.0,,,,2.0,2.0,,,0.0462,0.1391,,,1.0,,,2.0,,1.0,3.0,1.0,,,,,,,,
12437548,away,Sevilla,Alvaro Garcia-Pascual,alvaro-garcia-pascual,A. Garcia-Pascual,F,23,190,149,M,1929542,EUR,1027209600,F,42,42,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,23.0,5.0,6.6,,0.00016246,1,,,3.0,,,1.0,,,,,,,,0.0481,0.1098,Alvaro Garcia-Pascual,,3.0,,,,,,,,,,,,,,,
12437548,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,5.0,5.0,2.0,2.0,0.0,1.0,1.0,6.0,7.0,,1.0,,2.0,,,,,,,14.0,10.0,7.0,2.0,0.375793,0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,3.0,1.0,,,,,,,,
12437548,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Lulo Dasilva,lulo-dasilva,L. Dasilva,M,22,189,19,M,1160293,EUR,1033689600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Oso,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437548,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Stanis Idumbo Muzambo,,,,,,,,,,,,,,,,,
