match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_errorLeadToAGoal,stat_penaltyConceded,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,player_sofascoreId,stat_punches,stat_blockedScoringAttempt
12117275,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,False,23.0,13.0,1.0,1.0,0.0,5.0,7.0,8.0,16.0,1.0,1.0,,,,,,90.0,38.0,6.9,18.0,0.0743975,0,,,,,,6.0,8.0,11.0,13.0,,3.0,3.0,2.0,1.0,,,3.0,,1.0,4.0,,,,1.0,,,,,,,,,,,
12117275,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,14.0,4.0,6.3,1.0,0.00077655,0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
12117275,home,Atlético Mineiro,Caio Maia,caio-maia,C. Maia,F,28,175,194,M,1471217,EUR,1112227200,F,39,39,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,11.0,2.0,6.5,1.0,6.496e-05,0,,Caio Maia,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,home,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,home,Atlético Mineiro,Vitinho,victor-hugo,Vitinho,M,5,178,198,M,1129113,EUR,1100131200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gustavoscarpa10,,
12117275,home,Atlético Mineiro,Robert Santos,robert-santos,R. Santos,M,10,180,415,M,1650085,EUR,1058659200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,Robert Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,home,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,home,Atlético Mineiro,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,18.0,6.0,17.0,5.0,0.0,1.0,3.0,5.0,15.0,1.0,6.0,1.0,1.0,2.0,1.0,,90.0,23.0,6.9,12.0,0.00063638,0,-0.2784,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12117275,away,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,D,15,15,False,26.0,17.0,7.0,3.0,0.0,10.0,14.0,7.0,14.0,3.0,5.0,,,,,,90.0,53.0,6.5,20.0,0.00566538,0,,,,2.0,,2.0,,5.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,
12117275,away,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187,354,M,1394242,EUR,954806400,D,20,20,False,25.0,15.0,6.0,1.0,0.0,14.0,19.0,1.0,6.0,6.0,2.0,,,,,,90.0,36.0,6.7,10.0,0.00242686,1,,,,,,4.0,5.0,6.0,6.0,1.0,1.0,1.0,,1.0,1.0,2.0,,0.1761,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,28.0,22.0,7.0,2.0,0.0,16.0,18.0,6.0,10.0,12.0,3.0,,,,,,90.0,46.0,7.2,6.0,0.00277948,1,,,,,,,2.0,1.0,4.0,,2.0,2.0,,1.0,1.0,3.0,,0.0246,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,21.0,11.0,8.0,,0.0,6.0,12.0,6.0,12.0,5.0,5.0,,,,,,90.0,60.0,8.9,21.0,0.0571044,3,,,,3.0,1.0,1.0,,3.0,8.0,,1.0,1.0,4.0,1.0,,3.0,4.0,0.1547,1.0,,,,,4.0,3.0,,,,3.0,0.5109,1.0,1.0,,,
12117275,away,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,23.0,16.0,4.0,,0.0,9.0,12.0,7.0,11.0,3.0,6.0,,,,,,90.0,33.0,6.3,8.0,0.00189989,0,,,,,,4.0,2.0,7.0,4.0,,,,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
12117275,away,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,18.0,10.0,,,0.0,8.0,10.0,2.0,8.0,,1.0,,,,,,45.0,20.0,5.8,9.0,0.00201427,0,,,,,,2.0,,6.0,1.0,,,,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
12117275,away,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,False,12.0,11.0,,,0.0,5.0,5.0,6.0,7.0,1.0,4.0,,,,,,45.0,19.0,6.6,4.0,0.00493505,0,,,,,,2.0,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,
12117275,away,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,22.0,17.0,2.0,,0.0,2.0,2.0,18.0,28.0,1.0,3.0,,,,,,89.0,44.0,7.6,17.0,0.814092,1,,,,8.0,3.0,1.0,,5.0,2.0,1.0,1.0,1.0,1.0,,,,4.0,0.7884,4.0,1.0,,,,2.0,,,,True,1.0,0.9235,1.0,,,,
12117275,away,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,15.0,11.0,1.0,,0.0,1.0,1.0,10.0,14.0,1.0,2.0,,,,,,66.0,32.0,6.4,12.0,0.0185585,1,,,,,,3.0,2.0,10.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,,5.0,0.072,,1.0,,,,3.0,1.0,,,,,,,,,,
12117275,away,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,14.0,12.0,,,1.0,3.0,3.0,9.0,11.0,1.0,6.0,,,,,,83.0,24.0,6.9,6.0,0.0626363,1,,,,,,4.0,,10.0,2.0,1.0,2.0,,,3.0,,,2.0,0.078,2.0,2.0,,,,,,,,,,,,,rafaelsantosborre,,1.0
12117275,away,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,True,12.0,7.0,2.0,,0.0,3.0,6.0,4.0,6.0,2.0,2.0,,,,,,45.0,24.0,6.9,8.0,0.00229572,1,,,,,,2.0,3.0,3.0,5.0,,1.0,1.0,,,,1.0,1.0,0.0345,,1.0,,,,1.0,1.0,,,,1.0,0.1891,,,,,
12117275,away,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,F,17,17,True,16.0,6.0,,,0.0,3.0,6.0,3.0,11.0,,6.0,,,,,,45.0,35.0,7.3,18.0,0.00603622,1,,,,1.0,,,2.0,4.0,5.0,1.0,,,1.0,,,,3.0,0.1372,,3.0,,,,2.0,2.0,,,,1.0,0.8198,1.0,,,,
12117275,away,Internacional,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,18,18,True,3.0,1.0,1.0,,0.0,1.0,2.0,,1.0,2.0,,,,,,,24.0,5.0,6.6,2.0,5.46e-06,0,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,1.0,,,,,,12.0,3.0,6.6,1.0,1.155e-05,1,,,,,,1.0,,1.0,,,,,,,,,,0.3645,,,,,,,,,1.0,,1.0,0.1806,,,ennervalencia,,
12117275,away,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,True,1.0,,,,0.0,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,Anthoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,Brian Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Luis Otávio,luis-otavio,L. Otávio,M,39,181,427,M,1835768,EUR,1176336000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,Luis Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117275,away,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192,1826,M,1483340,EUR,1153785600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,Ricardo Mathias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
