match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_dispossessed,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
11407399,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,10,10,False,21.0,20.0,1.0,1.0,4.0,4.0,17.0,20.0,4.0,,,90.0,42.0,8.4,10.0,0.0849,0.1209,0.680913,2,,,3.0,1.0,5.0,4.0,,7.0,4.0,1.0,,,3.0,3.0,,,1.0,,1.0,,,,,3.0,,,,,,,2.0,2.0,,
11407399,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,23.0,22.0,1.0,1.0,8.0,8.0,14.0,17.0,1.0,,,61.0,34.0,6.9,6.0,0.0923,0.1909,0.00661353,1,,,2.0,,,2.0,,,,,1.0,,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
11407399,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,42,42,True,14.0,9.0,4.0,,4.0,6.0,5.0,8.0,2.0,,,20.0,20.0,6.7,6.0,0.0,0.0,0.0160797,0,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,
11407399,home,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,32,32,True,6.0,3.0,1.0,,2.0,4.0,1.0,2.0,1.0,,,20.0,9.0,6.5,3.0,0.0,0.0,0.00020184,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11407399,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,noah.arinze,865523,EUR,959126400,F,17,17,True,,,,,,,,,,,,20.0,1.0,7.2,,0.7527,0.6204,0.0,1,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,
11407399,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,2.0,2.0,,,,,2.0,2.0,,,,8.0,9.0,6.3,3.0,0.0798,0.0,0.00151138,1,,,,,3.0,3.0,,3.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11407399,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,home,Milan,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,26,184,1270,M,,1095023,EUR,1026950400,D,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Marco Pellegrino,,,,,,,,,
11407399,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,95,95,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,home,Milan,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,lukaromero10,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Luka Romero,,,,,,,,,
11407399,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,,308182,EUR,763862400,G,94,94,False,26.0,23.0,6.0,6.0,21.0,23.0,2.0,3.0,10.0,,5.0,90.0,38.0,7.7,3.0,0.0,0.0,0.00063842,0,-0.2814,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,
11407399,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,,267619,EUR,719280000,D,77,77,False,31.0,24.0,2.0,,10.0,12.0,14.0,21.0,2.0,,,90.0,48.0,6.6,12.0,0.0,0.0,0.0151502,0,,,2.0,,3.0,3.0,1.0,,,2.0,3.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,
11407399,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,False,52.0,49.0,3.0,2.0,34.0,37.0,15.0,15.0,4.0,,,90.0,56.0,6.4,3.0,0.0,0.0,0.00515105,0,,,,,3.0,2.0,3.0,,,3.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
11407399,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,,227864,EUR,789868800,D,13,13,False,64.0,60.0,2.0,,43.0,44.0,17.0,20.0,4.0,,,90.0,73.0,6.8,4.0,0.0,0.0,0.00575969,0,,,,,1.0,4.0,,,,2.0,1.0,1.0,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,
11407399,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,,136322,EUR,760147200,D,23,23,False,56.0,41.0,5.0,2.0,24.0,31.0,17.0,25.0,8.0,,,90.0,91.0,6.5,24.0,0.0,0.0,0.00315243,0,,,,,6.0,5.0,2.0,,,7.0,5.0,2.0,3.0,,,,,,,1.0,,4.0,,,,,,,,,,,,
11407399,away,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,MatteoGuendouzi,852404,EUR,924048000,M,8,8,False,24.0,22.0,1.0,,16.0,17.0,6.0,7.0,4.0,,,67.0,32.0,6.3,5.0,0.0,0.0,0.00737007,0,,,,,4.0,4.0,2.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0
11407399,away,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,65,65,False,36.0,31.0,5.0,3.0,20.0,23.0,11.0,13.0,7.0,,,67.0,50.0,6.9,7.0,0.0,0.0,0.00421869,0,,,,,3.0,6.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,
11407399,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,,111416,EUR,717638400,M,10,10,False,47.0,39.0,5.0,2.0,14.0,17.0,25.0,32.0,8.0,,,90.0,70.0,7.3,16.0,0.0206,0.0,0.0369922,1,,True,2.0,,7.0,8.0,1.0,5.0,2.0,,3.0,3.0,1.0,,2.0,,,1.0,,,1.0,1.0,3.0,4.0,,,,1.0,,,,,,
11407399,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,F_Andersoon,152276,EUR,734832000,F,7,7,False,32.0,24.0,,,7.0,9.0,17.0,23.0,3.0,,,75.0,46.0,6.8,12.0,0.1756,0.0,0.0485354,2,,,,,3.0,1.0,1.0,2.0,,,,,1.0,,,,,3.0,,,,,1.0,2.0,,,,2.0,,,,,,
11407399,away,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,tatycastellanos11,877013,EUR,907372800,F,19,19,False,18.0,13.0,,,5.0,7.0,8.0,12.0,1.0,,,75.0,35.0,7.1,9.0,0.1294,0.0602,0.0136768,3,,,1.0,,5.0,8.0,1.0,2.0,1.0,,2.0,1.0,,1.0,,3.0,1.0,1.0,2.0,,,2.0,3.0,1.0,,,,,,,,,,
11407399,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,,293581,EUR,803260800,F,20,20,False,33.0,25.0,1.0,1.0,12.0,15.0,13.0,18.0,5.0,,,82.0,51.0,7.2,12.0,0.0722,0.0132,0.0152135,3,,,,,3.0,5.0,,3.0,3.0,,,,2.0,,1.0,,1.0,2.0,1.0,,,2.0,2.0,2.0,,,,1.0,,,,,,
11407399,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,,158615,EUR,682992000,M,5,5,True,22.0,21.0,,,7.0,7.0,14.0,16.0,,,,23.0,25.0,6.6,3.0,0.0,0.0,0.0132139,0,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,6,6,True,17.0,17.0,,,5.0,5.0,12.0,12.0,,,,23.0,19.0,6.7,,0.0,0.0,0.00857191,0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
11407399,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,ciroimmobile17,45923,EUR,635472000,F,17,17,True,5.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,,15.0,8.0,6.4,5.0,0.0,0.0,0.00352979,0,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,
11407399,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,Pedro,35428,EUR,554428800,F,9,9,True,13.0,11.0,,,5.0,5.0,6.0,8.0,,,,15.0,15.0,6.8,2.0,0.019,0.0355,0.00375247,1,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11407399,away,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,,976381,EUR,987638400,F,18,18,True,8.0,8.0,,,,,8.0,8.0,,,,8.0,15.0,6.9,,0.1083,0.0,0.0179919,3,,,,,,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,
11407399,away,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Patric,patric,Patric,D,4,184,495,M,,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,,273405,EUR,754531200,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407399,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
