match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_aerialWon,stat_outfielderBlock,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10382234,home,Vitesse,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,F,21,21,False,23.0,18.0,1.0,,9.0,9.0,9.0,14.0,5.0,,,90.0,48.0,6.7,13.0,4,,,,2.0,10.0,11.0,1.0,1.0,1.0,,2.0,1.0,4.0,3.0,1.0,3.0,4.0,,,,5.0,2.0,1.0,2.0,,2.0,,True,1.0,1.0,,,,
10382234,home,Vitesse,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,10,10,True,4.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,,10.0,5.0,6.5,1.0,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10382234,home,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,True,4.0,1.0,1.0,,1.0,1.0,,3.0,2.0,,,11.0,7.0,6.4,5.0,0,,,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,4.0,2.0,,,,,2.0,4.0,2.0,,,12.0,7.0,6.6,3.0,0,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Tomáš Hájek,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Simon van Duivenbooden,simon-van-duivenbooden,S. v. Duivenbooden,F,,190,71,M,1129130,EUR,1021075200,F,53,53,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,home,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,,,,,,,,,,,,,,,,0,Mohamed,Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13348,M,128383,EUR,706320000,G,12,12,False,46.0,39.0,14.0,8.0,38.0,40.0,1.0,6.0,8.0,4.0,4.0,90.0,63.0,7.5,7.0,0,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,gerorulli,3.0,2.0,2.0
10382234,away,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,15,15,False,42.0,30.0,6.0,2.0,14.0,20.0,16.0,22.0,3.0,,,90.0,65.0,6.6,17.0,0,,,,2.0,6.0,7.0,,,,1.0,5.0,5.0,1.0,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,
10382234,away,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21701,M,958959,EUR,992736000,D,2,2,False,86.0,77.0,2.0,,42.0,43.0,35.0,43.0,3.0,,,90.0,99.0,7.0,11.0,0,,,,2.0,4.0,6.0,,,3.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,,3.0,2.0,,1.0,,,,,,,jurrientimber,,,
10382234,away,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10882,M,847151,EUR,877651200,D,4,4,False,96.0,82.0,13.0,8.0,48.0,54.0,34.0,42.0,13.0,,,90.0,115.0,7.7,17.0,1,,,,,6.0,9.0,,,5.0,1.0,3.0,2.0,1.0,,2.0,3.0,6.0,1.0,,,1.0,,,,,1.0,1.0,,,,EdsonAlvarez19,,,
10382234,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,False,55.0,47.0,6.0,3.0,22.0,24.0,25.0,32.0,5.0,,,80.0,67.0,6.2,12.0,0,,,1.0,,4.0,1.0,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,M,23,23,False,15.0,10.0,1.0,1.0,4.0,5.0,6.0,12.0,2.0,,,45.0,24.0,6.3,9.0,1,,,2.0,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
10382234,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,52.0,45.0,6.0,2.0,22.0,23.0,23.0,29.0,8.0,,,90.0,64.0,6.8,9.0,1,,,,4.0,8.0,7.0,1.0,,,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,
10382234,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,6,6,False,33.0,28.0,3.0,2.0,11.0,13.0,17.0,21.0,3.0,,,90.0,44.0,7.1,8.0,2,,,1.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,
10382234,away,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89569,M,905163,EUR,965174400,F,20,20,False,30.0,26.0,1.0,1.0,4.0,5.0,22.0,25.0,8.0,,,90.0,49.0,7.2,11.0,2,,,,1.0,10.0,7.0,4.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,,,,,8.0,6.0,,4.0,,,,,,3.0,Kudus,,,
10382234,away,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,38560,EUR,595987200,F,10,10,False,34.0,21.0,2.0,1.0,3.0,5.0,20.0,36.0,3.0,,,90.0,59.0,7.1,27.0,0,,,7.0,,5.0,4.0,2.0,,,,,,3.0,3.0,2.0,,,,1.0,2.0,3.0,1.0,,2.0,,,,True,,,dusantadic,,,
10382234,away,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,361798,EUR,876268800,F,7,7,False,25.0,22.0,1.0,1.0,4.0,4.0,18.0,21.0,,,,73.0,41.0,6.7,7.0,1,,,,,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,2.0,,,1.0,,,,,,1.0,StevenBergwijn,,,
10382234,away,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8671,M,861972,EUR,946598400,D,3,3,True,41.0,33.0,6.0,1.0,25.0,28.0,8.0,13.0,5.0,,,45.0,50.0,7.0,9.0,0,,,,,1.0,6.0,,,2.0,,4.0,4.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,True,8.0,6.0,,,,1.0,6.0,7.0,4.0,,,17.0,13.0,7.0,3.0,2,,,,,1.0,3.0,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,brianbrobbeyy,,,
10382234,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,57,57,True,10.0,8.0,1.0,1.0,6.0,7.0,2.0,3.0,3.0,,,10.0,16.0,6.2,6.0,0,,,,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
10382234,away,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1456,M,832868,EUR,881712000,D,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382234,away,AFC Ajax,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19979,M,979222,EUR,1039824000,F,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FConceicao_7,,,
10382234,away,AFC Ajax,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5041,M,962364,EUR,968544000,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
