match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_totalOffside,stat_errorLeadToAShot
13981551,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,1,1,False,18.0,18.0,3.0,3.0,0.0,18.0,18.0,4.0,2.0,2.0,90.0,23.0,6.7,7.333e-05,17.704980323703,2.0,9.87,9.87,0.1136,0,0.3072,-0.01,0.0,-0.09,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981551,home,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,15,15,False,70.0,65.0,2.0,2.0,1.0,30.0,30.0,3.0,,,90.0,85.0,6.7,0.0473804,219.28167721013,29.0,70.77,16.485,,0,,0.11,0.1,-0.22,,Kalulujr_,35.0,40.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,
13981551,home,Juventus,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,6,6,False,78.0,76.0,4.0,3.0,0.0,46.0,47.0,7.0,,,90.0,93.0,7.2,0.0119346,267.30943343127,30.0,173.145,29.61,,0,,0.26,0.24,0.2,,,30.0,31.0,,3.0,4.0,,1.0,,5.0,1.0,3.0,,,6.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13981551,home,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,D,8,8,False,72.0,68.0,7.0,4.0,0.0,41.0,42.0,9.0,,,90.0,81.0,6.9,0.0713964,306.54012801369,31.0,178.815,36.225,,2,,0.38,0.27,-0.16,,teunkoopmeiners,27.0,30.0,,3.0,2.0,,,,1.0,2.0,,,3.0,4.0,2.0,1.0,,,,,1.0,2.0,2.0,0.1205,-0.35,,,,,,,,,,,,
13981551,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,22,22,False,38.0,34.0,3.0,2.0,0.0,11.0,11.0,2.0,,,90.0,51.0,6.8,0.0410379,45.487659705916,7.0,9.66,10.395,,1,,0.21,0.1,0.16,,west.mckennie,23.0,27.0,,1.0,1.0,1.0,1.0,,4.0,,1.0,,,5.0,,,,,1.0,,,1.0,1.0,0.0678,-0.24,,,,,,,,,,,,
13981551,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,92.0,85.0,10.0,8.0,0.0,23.0,24.0,1.0,,,90.0,108.0,8.1,0.0557825,194.73246440216,29.0,73.92,12.81,,0,,0.59,0.18,0.15,,locamanuel73,62.0,68.0,1.0,3.0,8.0,,1.0,,3.0,3.0,2.0,3.0,2.0,11.0,,,2.0,,,,2.0,,2.0,,,,,True,,,,,,,,,
13981551,home,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,49.0,46.0,,,0.0,15.0,15.0,6.0,,,70.0,61.0,7.2,0.0480419,248.91249296436,23.0,167.37,26.145,,0,,0.4,0.34,-0.03,,k_thuram,31.0,34.0,1.0,2.0,4.0,,,,,2.0,2.0,2.0,2.0,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,
13981551,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,18,18,False,15.0,12.0,3.0,1.0,0.0,6.0,6.0,2.0,,,45.0,26.0,6.0,0.00872595,8.4926161132354,2.0,-3.78,-0.315,,0,,0.11,-0.09,-0.36,,filipkostic,6.0,9.0,,4.0,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,6.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
13981551,home,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,F,7,7,False,42.0,36.0,,,0.0,7.0,7.0,4.0,,,85.0,64.0,7.4,0.204923,321.87291122441,30.0,181.86,27.93,,7,,0.09,1.0,0.0,,FConceicao_7,29.0,35.0,2.0,4.0,8.0,,5.0,,,,1.0,3.0,1.0,12.0,1.0,,1.0,2.0,4.0,,,1.0,,0.9538,-0.87,,,,,1.0,3.0,3.0,0.5426,,,,
13981551,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,F,10,10,False,35.0,31.0,,,0.0,10.0,11.0,2.0,,,85.0,53.0,9.1,0.256507,131.48335397572,15.0,36.435,18.585,,2,,0.3,0.45,0.16,,KenanYıldız,21.0,24.0,3.0,5.0,4.0,,5.0,,,,,2.0,1.0,10.0,2.0,,,1.0,2.0,,,,,0.4839,0.88,Kenan Yıldız,,,,,2.0,,1.1869,2.0,2.0,,
13981551,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,False,4.0,2.0,,,0.0,,,,,,31.0,9.0,6.4,0.00156811,14.879378496017,3.0,1.995,5.985,,1,,-0.17,0.01,-0.01,,DV9,2.0,4.0,,1.0,2.0,,1.0,,,,2.0,1.0,,5.0,,,1.0,,,,,,,0.047,-0.26,,,,,,1.0,,0.139,,,,
13981551,home,Juventus,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,30,30,True,27.0,24.0,1.0,,0.0,3.0,3.0,4.0,,,59.0,36.0,6.6,0.218295,84.656578506744,9.0,39.06,26.775,,0,,0.04,-0.33,0.16,,jodavid,21.0,24.0,,3.0,2.0,,,1.0,1.0,,2.0,1.0,,8.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
13981551,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,D,27,27,True,39.0,35.0,1.0,1.0,0.0,11.0,12.0,2.0,,,45.0,47.0,6.8,0.0589821,71.21191833558,10.0,48.3,14.49,,1,,0.24,0.0,0.22,,andrea_cambiaso,24.0,27.0,2.0,2.0,1.0,,,,1.0,1.0,,,2.0,5.0,1.0,,,1.0,,,1.0,1.0,,0.0418,-0.22,,,,,,,,,2.0,,,
13981551,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,21,21,True,25.0,24.0,1.0,,0.0,6.0,7.0,1.0,,,20.0,34.0,7.1,0.0514948,55.666268971857,6.0,27.195,28.14,,0,,0.28,0.24,0.17,,,18.0,18.0,,3.0,4.0,,1.0,,,4.0,,,,3.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
13981551,home,Juventus,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,2.0,1.0,,,0.0,,1.0,1.0,,,10.0,3.0,6.7,0.00064521,17.961308443429,1.0,17.955,17.955,,0,,0.0,0.02,-0.01,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
13981551,home,Juventus,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,20,20,True,4.0,3.0,,,0.0,3.0,3.0,2.0,,,10.0,7.0,6.5,3.247e-05,30.585965118255,3.0,28.245,17.955,,0,,-0.03,0.05,0.14,,l_openda,,1.0,,1.0,1.0,,1.0,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
13981551,home,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,L'UomoTigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981551,home,Juventus,Simone Scaglia,simone-scaglia,S. Scaglia,G,42,196,427,M,1114116,EUR,1089590400,G,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simone,Scaglia,,,,,,,,,,
13981551,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,FedericoGatti,,,,,,,,,,,,,,,,,,,,,,,,,,Federico Gatti,,,,,,,,,,,
13981551,home,Juventus,Pedro Felipe,pedro-felipe,P. Felipe,D,66,190,449,M,1485292,EUR,1085270400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981551,home,Juventus,João Mário,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981551,home,Juventus,Vasilije Adžić,vasilije-adzic,V. Adžić,M,17,187,5124,M,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vasilije,Adžić,,,,,,,,,,
13981551,home,Juventus,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,edonzhegrova10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981551,away,Cagliari,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,1,1,False,25.0,21.0,6.0,2.0,0.0,20.0,21.0,10.0,3.0,4.0,90.0,36.0,6.8,0.00018617,42.044340484836,7.0,-40.215,-3.465,0.315,0,-0.1315,0.05,0.02,-0.11,0.25,,1.0,4.0,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981551,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,49.0,37.0,3.0,,0.0,24.0,28.0,4.0,,,90.0,61.0,6.2,0.116084,175.58573487459,18.0,-113.61,7.875,,0,,-0.09,0.3,-0.35,,,13.0,21.0,1.0,2.0,2.0,1.0,,,3.0,2.0,1.0,,1.0,13.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,
13981551,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,D,14,14,False,80.0,72.0,9.0,3.0,0.0,58.0,60.0,,,,90.0,93.0,6.9,0.0647882,213.65354090955,36.0,-86.31,2.52,,0,,0.13,0.17,0.24,,,14.0,20.0,,3.0,2.0,,,,7.0,1.0,,,2.0,8.0,,1.0,1.0,,,1.0,1.0,,2.0,,,,,True,,,,,,,,,
13981551,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,63.0,60.0,2.0,1.0,0.0,49.0,50.0,2.0,,,90.0,74.0,6.5,0.00974286,227.16212322332,33.0,-83.37,3.885,,0,,0.04,0.13,-0.13,,,11.0,13.0,,2.0,1.0,,,,5.0,1.0,1.0,,1.0,4.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
13981551,away,Cagliari,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,2,2,False,26.0,23.0,1.0,1.0,1.0,16.0,17.0,7.0,,,90.0,53.0,7.6,0.433477,268.59865492703,23.0,-186.585,4.935,,1,,0.3,0.45,-0.01,,,7.0,9.0,5.0,6.0,10.0,,2.0,1.0,1.0,6.0,,4.0,2.0,11.0,1.0,,,2.0,,,4.0,,1.0,0.0865,-0.18,,,,,,,1.0,,1.0,,,
13981551,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,30.0,27.0,1.0,1.0,0.0,16.0,17.0,3.0,,,81.0,37.0,6.7,0.00703226,62.516440770644,9.0,-1.575,8.295,,0,,-0.05,0.03,0.22,,,11.0,13.0,,1.0,3.0,,1.0,,,1.0,,2.0,,4.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0
13981551,away,Cagliari,Joseph Liteta,joseph-liteta,J. Liteta,M,27,175,422,M,1910527,EUR,1140566400,M,27,27,False,26.0,22.0,2.0,2.0,0.0,21.0,22.0,4.0,,,53.0,30.0,6.0,0.00060475,26.888341348187,4.0,14.175,7.665,,0,,-0.17,0.0,-0.24,,,1.0,4.0,,5.0,,2.0,,,,,,,3.0,4.0,,,,,,,,,2.0,,,Joseph Liteta,,,,,,,,,,,
13981551,away,Cagliari,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,30.0,24.0,2.0,,0.0,10.0,11.0,3.0,,,81.0,43.0,6.4,0.0174943,155.59308446812,11.0,-128.73,2.1,,1,,0.03,0.26,-0.09,,,14.0,19.0,1.0,6.0,5.0,1.0,,,,2.0,3.0,3.0,2.0,11.0,,2.0,,1.0,,,2.0,1.0,,0.0196,-0.13,,,,,,,,,,,,
