match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_dispossessed,player_sofascoreId,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_lastManTackle,stat_hitWoodwork
12437626,home,Real Betis,Cucho Hernández,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,14.0,11.0,2.0,2.0,0.0,3.0,3.0,13.0,,,,61.0,29.0,7.0,10.0,0.0121532,3,,8.0,2.0,,2.0,3.0,7.0,,2.0,2.0,1.0,,,4.0,3.0,3.0,1.0,0.3906,0.6167,1.0,,,,,1.0,1.0,cuchohernandez,,,1.0,,,,,,,,
12437626,home,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,6,6,True,23.0,22.0,2.0,2.0,0.0,14.0,14.0,9.0,1.0,3.0,,45.0,31.0,6.7,3.0,0.00195197,0,,8.0,,,2.0,3.0,4.0,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,
12437626,home,Real Betis,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,20,20,True,27.0,24.0,,,0.0,2.0,3.0,26.0,,3.0,,29.0,39.0,7.9,8.0,0.399441,0,,22.0,2.0,,1.0,3.0,6.0,,3.0,,,,,1.0,1.0,1.0,,,,4.0,,1.0,,2.0,2.0,1.0,locelso_giovani,1.0,,,,,,,,,,
12437626,home,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,2.0,,29.0,11.0,6.8,2.0,0.00144423,2,,2.0,,,1.0,2.0,2.0,,,,1.0,1.0,,1.0,1.0,2.0,1.0,0.0516,0.0326,,,1.0,,,,,bakambu17,,,,1.0,,,,,,,
12437626,home,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187.0,1602,M,137978,EUR,702604800,M,14,14,True,23.0,22.0,,,0.0,1.0,2.0,21.0,,1.0,,19.0,24.0,6.9,1.0,0.0283134,0,,21.0,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12437626,home,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,16,16,True,32.0,30.0,,,0.0,6.0,7.0,25.0,,2.0,,19.0,33.0,6.7,2.0,0.104389,0,,24.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437626,home,Real Betis,Manu González,manu-gonzalez,M. González,G,13,,202,M,1823954,EUR,1176854400,G,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manu González,,,,,,
12437626,home,Real Betis,Francisco Vieites,francisco-vieites,F. Vieites,G,13,196.0,313,M,929975,EUR,926035200,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437626,home,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178.0,3870,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellerín,,,,,,,,,,,
12437626,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437626,home,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174.0,5678,M,111803,EUR,731289600,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,youssouf_sabaly23,,,,,,,,,,,
12437626,home,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437626,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192.0,2350,M,1066603,EUR,979430400,G,1,1,False,23.0,8.0,17.0,2.0,0.0,6.0,8.0,15.0,2.0,13.0,3.0,90.0,40.0,7.3,15.0,0.00016567,0,0.0487,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,Luiz Lúcio Reis Júnior,,4.0,4.0,1.0,,
12437626,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176.0,444,M,53739,EUR,665452800,D,17,17,False,29.0,25.0,2.0,2.0,0.0,14.0,15.0,15.0,6.0,6.0,,90.0,53.0,7.3,8.0,0.150308,0,,12.0,1.0,1.0,,4.0,2.0,,2.0,,,,,1.0,1.0,,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,
12437626,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187.0,6465,M,873189,EUR,884563200,D,8,8,False,33.0,28.0,6.0,4.0,0.0,24.0,24.0,9.0,10.0,3.0,,90.0,53.0,7.3,8.0,0.0029049,0,,4.0,,,1.0,4.0,1.0,,1.0,,,,,,,2.0,1.0,,,,5.0,2.0,1.0,,,,juanfoyth,,,,,,,,,,,
12437626,away,Villarreal,Logan Costa,logan-costa,L. Costa,D,2,188.0,677,M,911853,EUR,986083200,D,2,2,False,33.0,29.0,4.0,3.0,0.0,23.0,24.0,9.0,7.0,5.0,,90.0,50.0,7.7,4.0,0.00491103,0,,6.0,,,2.0,2.0,7.0,,,,,,,5.0,3.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,
12437626,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186.0,1119,M,986245,EUR,932256000,D,23,23,False,16.0,7.0,1.0,,0.0,7.0,9.0,8.0,3.0,2.0,,90.0,35.0,6.3,13.0,0.00142835,0,,,1.0,,1.0,8.0,3.0,3.0,,,,,,2.0,,2.0,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,,
12437626,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172.0,6120,M,984624,EUR,1035072000,M,21,21,False,22.0,20.0,3.0,2.0,0.0,8.0,9.0,14.0,2.0,3.0,,68.0,39.0,6.6,8.0,0.0321899,0,,12.0,1.0,,,5.0,3.0,1.0,1.0,,,,,3.0,2.0,3.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
12437626,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,14,14,False,42.0,31.0,7.0,3.0,0.0,15.0,15.0,27.0,2.0,5.0,,90.0,61.0,7.0,14.0,0.0160836,1,,16.0,,,,7.0,4.0,2.0,,,,1.0,,4.0,1.0,3.0,2.0,0.1302,,,2.0,3.0,1.0,,,,,,,,,,,,,,,
12437626,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180.0,1999,M,39182,EUR,608688000,M,10,10,False,30.0,30.0,3.0,3.0,1.0,13.0,13.0,23.0,1.0,1.0,,78.0,51.0,7.9,9.0,0.172252,1,,18.0,6.0,1.0,,3.0,4.0,1.0,,1.0,,,,2.0,1.0,2.0,,0.0434,,1.0,,,2.0,2.0,,2.0,,1.0,True,,,,,,,,,1.0
12437626,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184.0,576,M,797290,EUR,829008000,M,24,24,False,15.0,8.0,3.0,,0.0,3.0,4.0,15.0,1.0,2.0,,68.0,30.0,6.8,13.0,0.0042729,1,,5.0,4.0,,,,5.0,,3.0,,,1.0,,1.0,1.0,,,0.0837,,,,,1.0,1.0,3.0,,,,,,,,,,,,,
12437626,away,Villarreal,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180.0,3785,M,345195,EUR,743385600,F,22,22,False,18.0,12.0,2.0,2.0,1.0,4.0,6.0,12.0,,2.0,,78.0,31.0,7.6,11.0,0.0357994,3,,8.0,,,2.0,7.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,0.9337,0.4235,2.0,,,,,2.0,2.0,,,,1.0,,,,,,,,
12437626,away,Villarreal,Thierno Barry,thierno-barry,T. Barry,F,11,195.0,5887,M,1395746,EUR,1035158400,F,15,15,False,14.0,11.0,,,0.0,2.0,3.0,11.0,2.0,2.0,,89.0,27.0,7.1,7.0,0.032343,2,,9.0,,,2.0,5.0,4.0,,3.0,,1.0,1.0,1.0,,,2.0,2.0,0.2559,0.8886,,,1.0,,,2.0,1.0,t.barry29,,,,,,,,,,,
12437626,away,Villarreal,Denis Suárez,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,6,6,True,3.0,2.0,1.0,,0.0,1.0,1.0,2.0,,2.0,,22.0,11.0,6.7,3.0,5.737e-05,0,,1.0,,,,1.0,3.0,,1.0,,,,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12437626,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183.0,12582,M,593526,EUR,801705600,F,19,19,True,11.0,7.0,2.0,1.0,0.0,3.0,4.0,7.0,,3.0,,22.0,13.0,6.3,6.0,0.0081582,0,,4.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,nicolas_pepe19,,,,1.0,,,,,,,
12437626,away,Villarreal,Arnau Solà,arnau-sola,A. Solà,D,16,179.0,86,M,997025,EUR,1049414400,D,27,27,True,2.0,1.0,,,0.0,,1.0,1.0,,,,12.0,3.0,6.6,1.0,0.00371619,0,,1.0,,,,3.0,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12437626,away,Villarreal,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192.0,2163,M,1136721,EUR,1093392000,D,5,5,True,,,,,0.0,,,,1.0,,,12.0,2.0,6.6,1.0,,0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,Willy Kambwala,,,,,,
12437626,away,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187.0,4273,M,606346,EUR,766108800,D,4,4,True,1.0,,1.0,,0.0,,1.0,,,,,1.0,2.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ericbailly,,,,,,,,,,,
12437626,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188.0,451,M,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437626,away,Villarreal,Pau Navarro,pau-navarro,P. Navarro,D,6,185.0,319,M,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437626,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180.0,4001,M,146866,EUR,702604800,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,GerardMoreno9,,,,,,,,,,,
