match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_errorLeadToAGoal,stat_outfielderBlock,stat_hitWoodwork
14065700,home,Lorient,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193.0,273,M,583312,EUR,845856000,G,21,21,False,11.0,10.0,3.0,2.0,0.0,9.0,9.0,1.0,2.0,3.0,1.0,90.0,14.0,6.9,1.0,0.00153077,0.0029,0,0.026,0.07,0.01,0.19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065700,home,Lorient,Formose Mendy,formose-mendy,F. Mendy,D,27,191.0,1488,M,982316,EUR,978393600,D,5,5,False,22.0,19.0,1.0,1.0,0.0,5.0,5.0,14.0,17.0,2.0,,45.0,34.0,6.8,4.0,0.00656448,,0,,0.07,0.08,0.19,,,,2.0,2.0,2.0,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065700,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190.0,3461,M,879618,EUR,896140800,D,3,3,False,57.0,56.0,2.0,2.0,0.0,21.0,21.0,35.0,36.0,3.0,,90.0,62.0,7.3,1.0,0.0276033,,0,,0.28,0.22,0.17,,,,2.0,1.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065700,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173.0,235,M,831246,EUR,840585600,D,2,2,False,62.0,54.0,3.0,1.0,0.0,19.0,24.0,35.0,38.0,6.0,,90.0,71.0,7.4,11.0,0.053167,,0,,0.07,0.3,0.17,,,,,,3.0,1.0,1.0,,,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14065700,home,Lorient,Panos Katseris,panos-katseris,P. Katseris,M,13,175.0,251,M,1402217,EUR,994291200,M,77,77,False,48.0,39.0,2.0,2.0,0.0,12.0,12.0,27.0,36.0,11.0,,90.0,79.0,6.7,18.0,0.1596,,3,,0.12,0.29,0.15,,,,1.0,6.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.3562,0.0189,-0.42,,,,,,,,,,,,,,,,
14065700,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170.0,153,M,296434,EUR,728524800,M,6,6,False,77.0,69.0,19.0,12.0,0.0,11.0,12.0,58.0,65.0,8.0,,90.0,90.0,8.0,12.0,0.173275,,2,,0.82,0.27,-0.05,,,,,7.0,3.0,,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,1.0,0.047,,-0.12,True,1.0,1.0,,,,,,,,,,,,,
14065700,home,Lorient,Arthur Avom Ebong,ebong-arthur-avom,A. A. Ebong,M,62,173.0,2849,M,1465307,EUR,1103068800,M,62,62,False,53.0,44.0,1.0,1.0,1.0,11.0,12.0,33.0,41.0,9.0,,90.0,68.0,7.2,12.0,0.0994584,,4,,0.38,-0.15,0.21,,Arthur Ebong,,,4.0,4.0,1.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,,4.0,4.0,,,0.2308,,-0.47,,1.0,,3.0,,,,,,,,,,,,
14065700,home,Lorient,Arsène Kouassi,kan-guy-arsene-kouassi,A. Kouassi,D,43,178.0,5287,M,1855502,EUR,1094860800,M,43,43,False,31.0,29.0,,,1.0,8.0,9.0,21.0,22.0,2.0,,73.0,51.0,7.6,10.0,0.139384,,1,,0.39,0.25,-0.01,,Kan Guy Arsène Kouassi,,,2.0,5.0,,1.0,1.0,,8.0,,,1.0,2.0,2.0,,5.0,,,1.0,0.0479,,0.01,,1.0,,4.0,2.0,,,,,,,,,,,
14065700,home,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179.0,2383,M,875548,EUR,898819200,F,15,15,False,14.0,12.0,,,0.0,,,12.0,14.0,1.0,,66.0,24.0,8.3,3.0,0.30607,,4,,0.43,0.44,0.0,,,,,5.0,1.0,,1.0,2.0,2.0,,,,1.0,3.0,,,,,2.0,2.0,0.4262,1.2246,0.59,,,,,,1.0,1.0,1.0,,,,,,,,
14065700,home,Lorient,Sambou Soumano,soumano-sambou,S. Soumano,F,28,182.0,888,M,1103141,EUR,979344000,F,28,28,False,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,2.0,,56.0,18.0,7.7,4.0,0.0141046,,3,,-0.18,0.36,0.2,,,,,3.0,3.0,2.0,,1.0,1.0,,,,1.0,,,,3.0,1.0,1.0,1.0,0.5925,0.8816,0.49,,,1.0,2.0,2.0,,,1.0,,,,,,,,
14065700,home,Lorient,Karim Dermane,karim-dermane,K. Dermane,M,29,193.0,3326,M,1130307,EUR,1072396800,F,29,29,False,14.0,12.0,1.0,,0.0,2.0,2.0,10.0,12.0,2.0,,56.0,19.0,6.0,5.0,0.00565224,,1,,-0.19,0.13,-0.04,,Karim Dermane,,,3.0,1.0,,,2.0,,1.0,,,1.0,,,1.0,,1.0,,,0.1378,,-0.25,,,1.0,,,1.0,,,,,,,,,,
14065700,home,Lorient,Abdoulaye Faye,faye-abdoulaye,A. Faye,D,25,191.0,1372,M,1529051,EUR,1095811200,D,25,25,True,37.0,36.0,2.0,2.0,0.0,12.0,12.0,24.0,25.0,1.0,,45.0,43.0,7.1,2.0,0.0213206,,0,,0.25,0.13,0.16,,Abdoulaye Faye,,1.0,4.0,3.0,1.0,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14065700,home,Lorient,Pablo Pagis,pablo-pagis,P. Pagis,M,10,181.0,437,M,1174462,EUR,1041120000,F,10,10,True,22.0,19.0,,,0.0,3.0,3.0,16.0,19.0,3.0,,34.0,26.0,7.3,3.0,0.0173092,,2,,-0.46,0.29,-0.04,,Pablo Pagis,,,3.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,2.0,,0.2804,0.4018,0.49,,,,1.0,,,,1.0,,,,,,,,
14065700,home,Lorient,Mohamed Bamba,mohamed-bamba,M. Bamba,F,9,185.0,944,M,1405239,EUR,1007942400,F,9,9,True,2.0,1.0,,,1.0,,,1.0,2.0,1.0,,34.0,7.0,6.1,3.0,0.252933,,1,,0.38,-0.05,0.0,,,,,2.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,0.7215,,-0.88,,1.0,1.0,,,,1.0,,,,,,,,,
14065700,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170.0,139,M,1131540,EUR,1033430400,M,11,11,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,1.0,,24.0,12.0,7.8,1.0,0.181496,,1,,0.18,0.06,0.13,,,,,,,,,,,,,,,,,,,,1.0,,0.199,0.9111,0.51,,,,,,,,1.0,,,,,,,,
14065700,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177.0,1325,M,998241,EUR,969580800,D,44,44,True,18.0,13.0,,,0.0,,,13.0,18.0,,,17.0,23.0,7.3,7.0,0.599282,,0,,0.84,0.25,-0.03,,,,,3.0,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
14065700,home,Lorient,Benjamin Leroy,benjamin-leroy,B. Leroy,G,16,184.0,45,M,80392,EUR,607910400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
