match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_shotOffTarget,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12450995,home,Lille,Tiago Santos,,,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,True,12.0,11.0,2.0,2.0,0.0,4.0,4.0,14.0,,,,23.0,28.0,7.3,8.0,0.0484981,1,,8.0,6.0,1.0,,3.0,2.0,1.0,,,,,,,2.0,2.0,0.01,,,,,,,,,,1.0,,,2.0,1.0,,,1.0,,,
12450995,home,Lille,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,965357,EUR,992217600,F,11,11,True,12.0,11.0,,,0.0,3.0,3.0,9.0,2.0,,,23.0,15.0,6.9,1.0,0.0114268,1,,8.0,,,,,2.0,2.0,2.0,,,,,,,,0.0278,,,1.0,osamesahraoui,,,,,,,,,,,,,,,,
12450995,home,Lille,Mitchel Bakker,,,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,True,10.0,8.0,1.0,,0.0,4.0,4.0,9.0,,,,17.0,17.0,6.8,5.0,0.00751555,0,,5.0,3.0,1.0,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12450995,home,Lille,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,17.0,3.0,6.5,,0.00410489,0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,mohamedbayo27,,,,,,,,,,,,,,,,
12450995,home,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,8.0,8.0,,,0.0,2.0,2.0,6.0,1.0,,,9.0,9.0,6.6,,0.0125849,0,,6.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450995,home,Lille,Vito Mannone,,,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,home,Lille,Matías Fernández,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,183,1612,M,1149144,EUR,1107388800,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,home,Lille,Aaron Malouda,Aaron,Malouda,malouda-aaron,A. Malouda,F,19,183,388,M,1513467,EUR,1133308800,F,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,882604,EUR,939340800,G,1,1,False,48.0,33.0,21.0,6.0,0.0,31.0,34.0,14.0,8.0,3.0,4.0,90.0,58.0,7.0,15.0,0.00150525,0,-0.4688,2.0,,,,,,,,,,,,,,,,,,,dj.petrovic12,,,,,,,,,,,,,,3.0,1.0,
12450995,away,RC Strasbourg,Guéla Doué,,,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,22,22,False,39.0,33.0,6.0,3.0,0.0,23.0,25.0,14.0,3.0,,,90.0,61.0,6.7,13.0,0.0459122,1,,10.0,,,1.0,3.0,3.0,1.0,1.0,,1.0,5.0,2.0,2.0,,1.0,0.0185,0.1243,,,,1.0,,,,,1.0,,,,,,,,,,
12450995,away,RC Strasbourg,Saïdou Sow,Saïdou,Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,4,4,False,43.0,33.0,8.0,2.0,0.0,31.0,34.0,9.0,1.0,,,90.0,56.0,6.4,11.0,0.00174959,0,,2.0,,,,2.0,1.0,,,,,5.0,,,,1.0,,,1.0,,,1.0,,,6.0,,,1.0,,,,,,,,,
12450995,away,RC Strasbourg,Mamadou Sarr,Mamadou Sarr,,sarr-mamadou,M. Sarr,D,19,194,21849,M,1154657,EUR,1125273600,D,23,23,False,34.0,30.0,2.0,1.0,0.0,28.0,32.0,2.0,4.0,,,73.0,42.0,6.6,4.0,0.00225026,0,,2.0,,,,3.0,3.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,
12450995,away,RC Strasbourg,Diego Moreira,Diego,Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,1142233,EUR,1091750400,D,7,7,False,27.0,22.0,3.0,1.0,1.0,17.0,19.0,11.0,6.0,,,73.0,44.0,6.9,10.0,0.60641,0,,6.0,3.0,1.0,,2.0,4.0,3.0,1.0,,,2.0,1.0,,,,,,2.0,,diegzyyy,,,,1.0,,1.0,,,2.0,,,1.0,,,,
12450995,away,RC Strasbourg,Ismael Doukouré,Ismael Doukoure,,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,27.0,21.0,1.0,,0.0,14.0,14.0,13.0,4.0,,,90.0,44.0,6.2,11.0,0.002709,0,,7.0,,,,3.0,2.0,2.0,1.0,,,4.0,,,1.0,,,,,,,,2.0,,2.0,1.0,2.0,,,,,,,,,,
12450995,away,RC Strasbourg,Dilane Bakwa,,,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,13.0,11.0,2.0,2.0,0.0,4.0,4.0,14.0,2.0,,,90.0,34.0,6.2,11.0,0.0962839,2,,9.0,5.0,2.0,1.0,9.0,7.0,6.0,2.0,1.0,2.0,,,,5.0,,0.597,0.3744,,,,2.0,2.0,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,20.0,18.0,,,0.0,11.0,13.0,8.0,3.0,,,90.0,32.0,6.6,5.0,0.118634,1,,7.0,1.0,,1.0,4.0,,1.0,,,,4.0,,,,1.0,0.0363,,,,,1.0,,,,,1.0,,True,1.0,1.0,,1.0,,,,
12450995,away,RC Strasbourg,Andrey Santos,Andrey Santos,,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,8,8,False,27.0,21.0,1.0,1.0,0.0,17.0,21.0,6.0,3.0,,,73.0,43.0,7.3,11.0,0.00189575,2,,4.0,,,,3.0,7.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0743,0.7642,3.0,,andreysantos_5,1.0,1.0,,,,3.0,,,,1.0,1.0,,,,,
12450995,away,RC Strasbourg,Sebastian Nanasi,Sebastian Nanasi,,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,962068,EUR,1021507200,M,15,15,False,26.0,23.0,1.0,1.0,0.0,14.0,16.0,11.0,6.0,,,84.0,36.0,7.3,5.0,0.251742,2,,10.0,1.0,1.0,1.0,2.0,4.0,,,1.0,2.0,,,,3.0,,1.0963,1.0574,1.0,,,1.0,,,,,,,,2.0,,1.0,1.0,,,,
12450995,away,RC Strasbourg,Emmanuel Emegha,,,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,False,12.0,9.0,,,1.0,5.0,6.0,6.0,5.0,,,89.0,28.0,8.1,7.0,0.114471,4,,4.0,,,4.0,9.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0.8489,1.021,2.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
12450995,away,RC Strasbourg,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,True,3.0,2.0,,,0.0,2.0,3.0,,1.0,,,17.0,11.0,6.3,1.0,9.29e-06,0,,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,1.0
12450995,away,RC Strasbourg,Abakar Sylla,Abakar Sylla,,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,5,5,True,4.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,,,17.0,6.0,6.5,1.0,0.00013027,0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,True,3.0,2.0,1.0,,0.0,2.0,3.0,,,,,17.0,4.0,6.2,2.0,6.502e-05,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,14,14,True,,,,,0.0,,,,,,,11.0,2.0,6.4,,,0,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Jeremy Sebas,Jeremy Sebas,,sebas-jeremy,J. Sebas,F,14,187,144,M,1498433,EUR,1050278400,F,40,40,True,,,,,0.0,,,,,,,1.0,1.0,,,,0,,,,,,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Karl-Johan Johnsson,,,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Pape Diong,Pape Diong,,daouda-diongu,P. Diongu,M,6,193,841,M,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450995,away,RC Strasbourg,Óscar Perea,Óscar,Perea,oscar-perea,Ó. Perea,F,14,174,1176,M,1185986,EUR,1127779200,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
