match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_keyPass,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_clearanceOffLine,stat_outfielderBlock
10913414,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,538320,EUR,768960000,M,8,8,True,23.0,20.0,,,7.0,9.0,14.0,15.0,,,,2.0,,,,,,20.0,29.0,7.9,2,,1.0,1.0,,1.0,,,,,1.0,1.0,,3.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,
10913414,home,Al-Nassr,Jaloliddin Masharipov,,,jaloliddin-masharipov,J. Masharipov,M,77,172.0,6101,M,333611,EUR,746841600,F,77,77,True,18.0,18.0,,,6.0,6.0,12.0,15.0,,4.0,,2.0,,,,,,19.0,28.0,7.8,1,2.0,3.0,,,4.0,,3.0,2.0,1.0,,2.0,2.0,4.0,2.0,,2.0,1.0,,,,1.0,,,Masharipov77,,,,,
10913414,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,2.0,1.0,,,,,1.0,2.0,,2.0,,,,,,,,10.0,7.0,7.7,2,,,,,1.0,1.0,1.0,1.0,,,,,3.0,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,,
10913414,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,9.0,5.0,6.6,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10913414,home,Al-Nassr,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913414,home,Al-Nassr,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195.0,10864,M,1140986,EUR,808963200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,,,,
10913414,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913414,home,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913414,home,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913414,away,Al Raed,Silviu Lung Jr.,,,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,26.0,25.0,5.0,4.0,21.0,22.0,4.0,4.0,,,,7.0,1.0,2.0,,,,90.0,36.0,5.7,0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,
10913414,away,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,36.0,26.0,3.0,,17.0,19.0,9.0,21.0,1.0,6.0,1.0,4.0,,,,,,90.0,67.0,6.3,0,,4.0,,,10.0,,6.0,4.0,,1.0,3.0,1.0,18.0,,3.0,,,,,2.0,3.0,,,,,,,,
10913414,away,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,35.0,27.0,8.0,2.0,25.0,28.0,2.0,7.0,1.0,1.0,1.0,1.0,,,,,,45.0,37.0,6.2,0,,,,,,,,,,1.0,,,8.0,,,,,,,,,,,,True,,,,
10913414,away,Al Raed,Mohammed Salem,Mohammed,Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,56.0,51.0,8.0,5.0,39.0,40.0,12.0,16.0,,,6.0,2.0,,,,,,90.0,68.0,7.0,0,,,,1.0,1.0,,,,,1.0,,,6.0,,,,,,,,,,,,,,,1.0,3.0
10913414,away,Al Raed,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,42.0,32.0,1.0,,23.0,29.0,9.0,14.0,1.0,3.0,3.0,7.0,,,,,,90.0,68.0,6.3,0,,1.0,,1.0,7.0,1.0,1.0,1.0,,1.0,2.0,2.0,16.0,1.0,3.0,,,,,3.0,1.0,,,,,,,,
10913414,away,Al Raed,Damjan Đoković,,,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,67.0,58.0,5.0,2.0,47.0,50.0,11.0,17.0,1.0,3.0,1.0,5.0,,,,,,90.0,73.0,6.7,2,,,,,,,,,,1.0,,,10.0,,,,,,,,2.0,2.0,,,,,,,1.0
10913414,away,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,11.0,5.0,2.0,,3.0,5.0,2.0,6.0,,7.0,,8.0,,,,,,62.0,30.0,6.2,0,,,,,7.0,2.0,3.0,,,1.0,4.0,3.0,14.0,,3.0,1.0,,,,3.0,1.0,,,,,,,,
10913414,away,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,49.0,44.0,5.0,2.0,28.0,31.0,16.0,18.0,,5.0,1.0,6.0,,,,,,90.0,67.0,6.8,0,,,,1.0,8.0,1.0,1.0,,,1.0,6.0,3.0,11.0,1.0,1.0,1.0,,,,4.0,2.0,,,,,,,,
10913414,away,Al Raed,Alexandru Mitriță,,,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,M,82,82,False,29.0,25.0,6.0,6.0,11.0,11.0,15.0,19.0,2.0,8.0,,4.0,,,,,,83.0,45.0,6.9,1,,1.0,1.0,,6.0,2.0,3.0,,1.0,1.0,1.0,,9.0,2.0,5.0,,,,,,1.0,1.0,,,,,,,
10913414,away,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,M,11,11,False,12.0,11.0,,,5.0,5.0,6.0,7.0,,1.0,,3.0,,,,,,80.0,16.0,6.1,1,,,,,,,1.0,,,1.0,,,3.0,,,,1.0,2.0,,1.0,,,,,,1.0,,,
10913414,away,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,16.0,12.0,,,6.0,7.0,6.0,10.0,3.0,4.0,1.0,1.0,,,,,,84.0,19.0,6.6,0,,1.0,,3.0,3.0,,,,,,,,6.0,,,1.0,,,,1.0,,,,,,,,,
10913414,away,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,25.0,21.0,6.0,3.0,21.0,24.0,,1.0,1.0,2.0,1.0,3.0,,,,,,45.0,30.0,6.2,0,,,,,1.0,,1.0,1.0,,,,,4.0,,,,,,,,1.0,,,,,,,,1.0
10913414,away,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,True,18.0,14.0,,,3.0,3.0,11.0,15.0,,1.0,,,,,,,,28.0,25.0,6.6,2,,,,1.0,3.0,,1.0,,,,2.0,1.0,5.0,,,,1.0,,,,,1.0,,,,,,,
10913414,away,Al Raed,Raed Al-Ghamdi,,,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,4.0,3.0,,,3.0,3.0,,1.0,,,,,,,,,,10.0,4.0,6.5,0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10913414,away,Al Raed,Yahia Al-Shehri,,,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,8,8,True,13.0,11.0,,,3.0,5.0,8.0,9.0,,1.0,,1.0,,,,,,13.0,16.0,6.1,0,,1.0,,,,1.0,,,,,,,5.0,,,,,,,1.0,,,,,,,,,
10913414,away,Al Raed,Abdulmalek Al-Shammari,,,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,M,7,7,True,7.0,5.0,,,2.0,3.0,3.0,4.0,,1.0,,2.0,,,,,,13.0,10.0,6.2,0,,,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,
10913414,away,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913414,away,Al Raed,Abdulaziz Al Jebreen,,,abdulaziz-al-jebreen,A. A. Jebreen,M,,178.0,12,M,791406,EUR,640483200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913414,away,Al Raed,Abdullah Yahya Majrashi,,,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913414,away,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
