match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_unsuccessfulTouch,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_penaltyWon,player_sofascoreId,stat_lastManTackle,stat_penaltyFaced,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_clearanceOffLine,stat_penaltyConceded
12117104,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,F,10,10,False,28.0,21.0,3.0,1.0,0.0,4.0,5.0,18.0,29.0,,4.0,2.0,3.0,3.0,,,,,74.0,46.0,8.2,15.0,0.265321,3,,1.0,,1.0,,0.9788,3.0,,,,,,3.0,3.0,,,2.0,,,,6.0,3.0,1.0,1.2156,1.0,,1.0,,,,,,,
12117104,home,Grêmio,Everton Galdino,everton-galdino,Everton Galdino,F,17,177,260,M,871162,EUR,858556800,F,13,13,True,5.0,5.0,,,0.0,1.0,1.0,5.0,5.0,,3.0,1.0,,,,,,,31.0,16.0,6.9,3.0,0.153066,0,,,,,,,1.0,4.0,3.0,,,,1.0,2.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,
12117104,home,Grêmio,João Pedro Galvão,joao-pedro-galvao,João Pedro Galvão,F,9,184,2071,M,123208,EUR,700099200,F,11,11,True,6.0,3.0,,,0.0,3.0,4.0,,2.0,1.0,3.0,,,2.0,,,,,17.0,16.0,6.4,7.0,5.022e-05,1,,1.0,,,,0.0169,,1.0,,,,,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,
12117104,home,Grêmio,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,30,30,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,16.0,4.0,6.1,,0.00023069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,home,Grêmio,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,,,,,,,16.0,4.0,6.2,,0.00016342,0,,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12117104,home,Grêmio,Nathan Fernandes,nathan-fernandes,N. Fernandes,F,16,178,1314,M,1494695,EUR,1108512000,F,32,32,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,9.0,5.0,6.4,2.0,0.00360212,0,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12117104,home,Grêmio,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,home,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180,1464,M,1631876,EUR,1109635200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,home,Grêmio,Mayk Silva,mayk-silva,Mayk,D,77,172,327,M,944459,EUR,936057600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,home,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ronald,Falkoski,,,,,,,,,,,,,,
12117104,home,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Alysson Edward Franco da Rocha,,,,,,,,,,,,,,,
12117104,home,Grêmio,Nathan,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,home,Grêmio,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,1128129,EUR,947203200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,22.0,17.0,9.0,4.0,0.0,15.0,18.0,2.0,4.0,,1.0,2.0,6.0,,,2.0,2.0,2.0,90.0,30.0,7.0,5.0,0.00037444,0,-0.0939,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Weverton,1.0,1.0,,,,
12117104,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,False,37.0,29.0,6.0,5.0,0.0,10.0,14.0,19.0,26.0,,,4.0,3.0,,,,,,69.0,64.0,6.6,16.0,0.0825806,0,,,1.0,,,,2.0,1.0,,,2.0,True,,2.0,1.0,,,,,,3.0,1.0,,,,1.0,,,,,1.0,,,
12117104,away,Palmeiras,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,1485300,EUR,1137024000,D,44,44,False,38.0,33.0,4.0,1.0,0.0,21.0,22.0,12.0,16.0,5.0,5.0,6.0,6.0,,,,,,90.0,47.0,6.6,5.0,0.00456423,0,,,2.0,,,,,,,,,,,4.0,2.0,,,2.0,,,,,,,,,,vitorreiss_06,,,,,,
12117104,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,D,34,34,False,40.0,31.0,5.0,3.0,0.0,14.0,17.0,17.0,23.0,3.0,5.0,2.0,2.0,,,,,,54.0,49.0,6.9,9.0,0.140933,0,,,1.0,2.0,1.0,,2.0,,,,1.0,,4.0,7.0,,,,3.0,Kaiky Naves,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,D,22,22,False,54.0,48.0,6.0,4.0,0.0,19.0,19.0,30.0,47.0,,6.0,3.0,8.0,1.0,,,,,90.0,91.0,7.2,21.0,0.039525,3,,1.0,1.0,4.0,1.0,0.0587,1.0,2.0,1.0,1.0,,,2.0,6.0,1.0,1.0,1.0,1.0,,,12.0,2.0,,0.0308,1.0,,,,,,,,,
12117104,away,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,977677,EUR,926553600,M,5,5,False,71.0,62.0,6.0,4.0,0.0,20.0,22.0,42.0,51.0,,4.0,1.0,3.0,,,,,,90.0,85.0,6.9,16.0,0.0943095,0,,,,2.0,2.0,,2.0,2.0,2.0,,,,1.0,6.0,,4.0,,1.0,,,2.0,1.0,,,,,,,,,,,,
12117104,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,False,21.0,15.0,2.0,1.0,0.0,8.0,8.0,7.0,13.0,1.0,2.0,,2.0,,,,,,45.0,30.0,6.5,9.0,0.012641,0,,,,1.0,1.0,,,1.0,,,2.0,,2.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,40,40,False,40.0,33.0,1.0,1.0,1.0,7.0,7.0,26.0,41.0,,4.0,1.0,5.0,1.0,,,,,90.0,64.0,7.5,18.0,0.0512614,2,,,,2.0,2.0,0.5051,5.0,2.0,1.0,2.0,3.0,,2.0,6.0,2.0,1.0,,,Jhon Jhon,,8.0,1.0,,,,,,,,,,1.0,,
12117104,away,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,1597265,EUR,1177372800,F,41,41,False,26.0,20.0,1.0,,0.0,3.0,3.0,20.0,30.0,,9.0,,7.0,2.0,,,,,88.0,61.0,8.0,21.0,0.208873,4,,2.0,,2.0,2.0,0.1014,1.0,10.0,5.0,1.0,,,1.0,9.0,2.0,1.0,1.0,,Estêvão,,7.0,5.0,1.0,0.2364,3.0,1.0,,Estêvão,,,,,,
12117104,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,False,14.0,9.0,2.0,1.0,0.0,3.0,3.0,6.0,11.0,1.0,4.0,,3.0,2.0,,,,,90.0,33.0,7.1,12.0,0.0247545,3,,2.0,,,,0.4485,,2.0,1.0,,,,5.0,10.0,2.0,2.0,1.0,1.0,José López,,,2.0,1.0,0.921,,,,,,,,,,
12117104,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,False,9.0,8.0,,,0.0,3.0,3.0,6.0,12.0,,3.0,,1.0,2.0,,,,,90.0,29.0,6.6,12.0,0.0479816,4,,,,,,1.0398,,1.0,1.0,3.0,,,,5.0,1.0,2.0,1.0,2.0,,,6.0,3.0,,0.8426,1.0,,,Rony,,,,1.0,,
12117104,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,12,12,True,24.0,22.0,3.0,2.0,0.0,5.0,6.0,17.0,19.0,1.0,7.0,3.0,3.0,,,,,,45.0,40.0,8.5,3.0,0.0156813,3,,1.0,1.0,5.0,4.0,0.1219,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,
12117104,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,True,11.0,11.0,,,0.0,3.0,3.0,8.0,10.0,,1.0,1.0,3.0,,,,,,36.0,26.0,6.0,5.0,0.00652301,0,,,,1.0,,,,1.0,,,1.0,,,3.0,,,,2.0,Vanderlan,,2.0,1.0,,,,,,,,,,,,1.0
12117104,away,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,7,7,True,15.0,15.0,1.0,1.0,0.0,5.0,5.0,10.0,11.0,2.0,4.0,,2.0,1.0,,,,,21.0,21.0,6.9,2.0,0.0246374,1,,1.0,,1.0,1.0,0.0554,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,7_dudu,,,,,,
12117104,away,Palmeiras,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,M,16,16,True,4.0,4.0,,,0.0,,,4.0,5.0,,1.0,,1.0,,,,,,8.0,10.0,7.1,3.0,0.017147,1,,,,1.0,1.0,0.0208,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,0.1507,,,,,,,,,,
12117104,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199,1031,M,1066689,EUR,1020297600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mateus Oliveira,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Luis Benedetti,luis-benedetti,L. Benedetti,D,43,197,2819,M,1485284,EUR,1149638400,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,1002443,EUR,1010102400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Patrick,patrick-silva,Patrick,M,20,187,803,M,1485290,EUR,1079654400,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117104,away,Palmeiras,Luighi Hanri,luighi,Luighi,F,31,182,3805,M,1597267,EUR,1146355200,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Luighi,,,,,,,,,,,,,,,
