match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_accurateLongBalls,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_penaltyConceded,player_firstName,player_lastName,stat_goalAssist,stat_shotOffTarget,stat_goals,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAShot
10389785,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,47.0,44.0,5.0,5.0,2.0,,,,90.0,63.0,8.7,0.3329,1.1173,0.532231,5,,,2.0,39.0,43.0,,,2.0,6.0,,,,,,2.0,3.0,8.0,1.0,,,,3.0,5.0,3.0,,3.0,,,,,1.0,,1.0,1.0,,2.0,
10389785,home,Paris Saint-Germain,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,,96368,EUR,730944000,D,14,14,True,11.0,10.0,8.0,8.0,2.0,,,,13.0,15.0,6.5,0.0,0.0,0.00703613,0,,,,2.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
10389785,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,6.0,5.0,3.0,4.0,1.0,,,,2.0,7.0,,0.0,0.0,0.0167196,0,,,,2.0,2.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
10389785,home,Paris Saint-Germain,Alexandre Letellier,alexandre-letellier,A. Letellier,G,,193,328,M,,126879,EUR,660873600,G,90,90,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,home,Paris Saint-Germain,Sergio Rico,sergio-rico,S. Rico,G,1,195,718,M,,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,home,Paris Saint-Germain,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,,1048009,EUR,1116201600,D,31,31,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,home,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,,1113488,EUR,1081555200,M,35,35,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,home,Paris Saint-Germain,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,,1154632,EUR,1116028800,F,37,37,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ilyes Housni,,,,,,,,
10389785,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Ekitiké,,,,,,,,
10389785,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,,164055,EUR,767232000,G,30,30,False,19.0,15.0,15.0,17.0,5.0,2.0,,4.0,90.0,27.0,6.4,0.0,0.0,0.00014585,0,-1.2256,,9.0,,2.0,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,
10389785,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,,369650,EUR,722563200,D,24,24,False,28.0,26.0,17.0,17.0,1.0,,,,84.0,37.0,6.3,0.0,0.0,0.00252461,0,,,,9.0,11.0,1.0,,6.0,2.0,,2.0,2.0,1.0,1.0,,,2.0,,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,
10389785,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,,794953,EUR,906163200,D,4,4,False,40.0,35.0,21.0,23.0,2.0,,,,90.0,48.0,6.0,0.019,0.0342,0.00776807,1,,,2.0,14.0,17.0,,,3.0,,1.0,3.0,1.0,,,,,7.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10389785,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,,860307,EUR,927849600,D,14,14,False,67.0,59.0,23.0,25.0,7.0,,,,90.0,75.0,6.4,0.0,0.0,0.0289609,0,,,4.0,36.0,42.0,,,2.0,3.0,,,1.0,2.0,1.0,,1.0,10.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10389785,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,przemek.franek_,286909,EUR,797644800,M,29,29,False,46.0,34.0,13.0,17.0,3.0,,,,90.0,74.0,7.1,0.9104,1.2153,0.229456,3,,,2.0,22.0,39.0,1.0,,6.0,1.0,1.0,,,1.0,1.0,,,24.0,1.0,2.0,2.0,2.0,2.0,,,,2.0,,,,,,,1.0,10.0,1.0,1.0,
10389785,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,,993455,EUR,954028800,M,26,26,False,17.0,17.0,3.0,3.0,1.0,,,,19.0,18.0,4.3,0.0998,0.0293,0.126945,1,,,,14.0,14.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10389785,away,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,sekofofana,191188,EUR,799804800,M,8,8,False,76.0,74.0,33.0,35.0,8.0,,,,90.0,90.0,6.5,0.0,0.0,0.0398947,0,,True,1.0,41.0,42.0,,,6.0,7.0,1.0,,,,,2.0,4.0,8.0,1.0,2.0,,1.0,1.0,5.0,3.0,,,,,,,,,,1.0,,,
10389785,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,,822110,EUR,746928000,M,3,3,False,22.0,21.0,13.0,14.0,3.0,,,,73.0,34.0,6.3,0.0299,0.0,0.00500994,1,,,1.0,8.0,10.0,,2.0,1.0,3.0,,,,,,,,4.0,,,,,,2.0,1.0,,,,,,,,,,2.0,,1.0,
10389785,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,,231946,EUR,755481600,F,28,28,False,21.0,18.0,7.0,7.0,,,,,45.0,23.0,6.5,0.0,0.0,0.0222349,0,,,,11.0,14.0,,,1.0,2.0,,,,1.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
10389785,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,,787540,EUR,840499200,F,20,20,False,23.0,21.0,8.0,9.0,6.0,,,,45.0,38.0,7.2,0.0,0.0,0.329737,0,,,,15.0,21.0,1.0,,1.0,5.0,,,,2.0,1.0,2.0,3.0,9.0,,,,,2.0,,,,,,,,,,,,7.0,2.0,,
10389785,away,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,l_openda,835480,EUR,950659200,F,11,11,False,11.0,7.0,7.0,7.0,2.0,,,,90.0,25.0,7.3,0.7749,0.2988,0.00014006,8,,,1.0,,5.0,2.0,,3.0,2.0,,,,,,3.0,1.0,8.0,,,,1.0,,1.0,1.0,,3.0,1.0,,,,,3.0,,1.0,,2.0,
10389785,away,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,,978301,EUR,947289600,M,6,6,True,24.0,22.0,7.0,9.0,2.0,,,,45.0,31.0,6.7,0.0,0.0,0.0121132,0,,,1.0,15.0,16.0,,,1.0,2.0,1.0,1.0,,1.0,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,
10389785,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,,788921,EUR,656812800,F,7,7,True,20.0,15.0,5.0,8.0,5.0,,,,45.0,27.0,7.4,0.0,0.0,0.234934,0,,,4.0,11.0,14.0,,,1.0,2.0,,1.0,1.0,,,,1.0,6.0,3.0,1.0,,,4.0,1.0,1.0,,,,,,,,,,2.0,1.0,,
10389785,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,,143344,EUR,723254400,D,21,21,True,4.0,4.0,,,,,,,17.0,9.0,6.3,0.0,0.0,0.00422773,0,,,,4.0,5.0,,,1.0,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0
10389785,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,,1023091,EUR,978652800,M,10,10,True,3.0,3.0,1.0,1.0,,,,,9.0,4.0,6.7,0.0,0.0,0.00259708,0,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10389785,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,away,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,away,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,away,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,,822877,EUR,897091200,M,18,18,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389785,away,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,,1401005,EUR,1046649600,F,36,36,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
