match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_accurateCross,stat_goodHighClaim,stat_goals
14053674,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,164,M,367118,EUR,845596800,G,1,1,False,54.0,27.0,42.0,15.0,0.0,16.0,20.0,11.0,34.0,1.0,12.0,2.0,6.0,1.0,1.0,90.0,66.0,8.0,27.0,0.00889502,0.8786,1.0,0,1.1801,0.14,0.02,-0.04,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053674,home,Excelsior,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,69,M,899644,EUR,863222400,D,2,2,False,50.0,37.0,4.0,1.0,0.0,21.0,26.0,16.0,24.0,,9.0,,,,,90.0,81.0,6.9,23.0,0.019044,,2.0,0,,0.06,0.08,-0.02,,3.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
14053674,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192.0,137,M,1031721,EUR,1052092800,D,4,4,False,57.0,43.0,9.0,3.0,0.0,28.0,34.0,15.0,23.0,,,,,,,90.0,67.0,6.6,14.0,0.0136471,,1.0,3,,0.26,0.18,-0.1,,,2.0,3.0,3.0,4.0,1.0,,,,2.0,1.0,,,,,1.0,,True,1.0,2.0,0.2384,-0.52,,,,,,,,
14053674,home,Excelsior,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,3,3,False,42.0,33.0,4.0,,0.0,21.0,24.0,12.0,18.0,,3.0,,,,,90.0,59.0,7.0,11.0,0.00663704,,,1,,0.06,0.02,0.15,,,2.0,2.0,3.0,5.0,,1.0,1.0,1.0,7.0,1.0,1.0,,,1.0,2.0,,,,,0.041,-0.14,1.0,0.1002,,,,,,
14053674,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,406,M,910053,EUR,1002153600,D,12,12,False,39.0,34.0,3.0,2.0,0.0,13.0,15.0,21.0,24.0,,6.0,,,,,78.0,56.0,6.6,9.0,0.0898371,,1.0,2,,0.25,0.26,-0.01,,1.0,,,4.0,4.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,0.2766,-0.44,1.0,0.2397,1.0,,,,,
14053674,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183.0,204,M,1048487,EUR,1020297600,M,10,10,False,31.0,26.0,1.0,1.0,0.0,9.0,10.0,17.0,21.0,,3.0,,,,,65.0,49.0,6.6,10.0,0.0194306,,3.0,1,,0.0,0.09,0.22,,1.0,3.0,1.0,6.0,3.0,,,2.0,,1.0,,3.0,2.0,,2.0,,1.0,,1.0,,0.4796,-0.23,,,1.0,1.0,,,,
14053674,home,Excelsior,Adam Carlén,,,adam-carlen,A. Carlén,M,6,193.0,65,M,991039,EUR,962064000,M,6,6,False,35.0,33.0,1.0,1.0,0.0,18.0,18.0,15.0,17.0,,4.0,,,,,80.0,41.0,7.1,2.0,0.0124037,,,0,,0.12,0.13,0.32,,,,,2.0,2.0,2.0,,,,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,
14053674,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,134,M,1046142,EUR,991008000,M,30,30,False,35.0,35.0,1.0,1.0,0.0,9.0,9.0,26.0,26.0,,6.0,,,,,77.0,61.0,6.8,13.0,0.055245,,,3,,0.12,0.61,0.15,,3.0,2.0,,10.0,5.0,,4.0,8.0,5.0,1.0,,,,,3.0,,1.0,,,1.0,0.2076,-0.47,2.0,0.1507,1.0,,,,,
14053674,home,Excelsior,Irakli Yegoian,Irakli Yegoian,,yegoian-irakli,I. Yegoian,M,23,168.0,310,M,1384483,EUR,1079654400,M,23,23,False,37.0,31.0,3.0,3.0,0.0,14.0,15.0,17.0,22.0,1.0,7.0,,,,,90.0,60.0,6.9,16.0,0.349748,,3.0,2,,-0.04,0.31,0.25,,6.0,2.0,,4.0,2.0,,,3.0,1.0,3.0,1.0,,,,2.0,1.0,,,1.0,1.0,0.0621,0.04,,,,,1.0,,,
14053674,home,Excelsior,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176.0,358,M,1126966,EUR,1061164800,M,11,11,False,23.0,18.0,2.0,,0.0,5.0,6.0,13.0,17.0,1.0,4.0,,,,,77.0,41.0,7.1,12.0,0.378329,,2.0,0,,0.29,0.25,0.29,,8.0,2.0,,5.0,4.0,,1.0,3.0,2.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,
14053674,home,Excelsior,Szymon Włodarczyk,,,szymon-wlodarczyk,S. Włodarczyk,F,9,189.0,1149,M,1009285,EUR,1041724800,F,9,9,False,13.0,5.0,,,0.0,1.0,3.0,4.0,10.0,,3.0,,,,,64.0,22.0,6.1,14.0,0.00348087,,,1,,-0.16,0.07,-0.06,,,4.0,2.0,10.0,3.0,1.0,4.0,,,,,,,,2.0,1.0,1.0,,1.0,,0.0554,-0.09,,,,,,,,
14053674,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,40,M,150494,EUR,689385600,F,29,29,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,26.0,4.0,6.2,,0.0007173,,,1,,0.02,0.02,-0.01,,,4.0,1.0,5.0,1.0,,,,,,,,,,,,1.0,,,1.0,0.1025,-0.11,,,,,,,,
14053674,home,Excelsior,Chris-Kévin Nadje,Chris-Kévin,Nadje,chris-kevin-nadje,C. Nadje,M,18,190.0,338,M,1528458,EUR,997747200,M,18,18,True,11.0,9.0,1.0,,0.0,4.0,4.0,5.0,7.0,,1.0,,,,,25.0,16.0,6.9,2.0,0.165099,,1.0,2,,0.32,0.19,-0.13,,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,2.0,0.0801,-0.29,,,,,,1.0,,
14053674,home,Excelsior,Yoon Do-young,Do-young Yun,,do-young-yun,D. Yun,M,20,172.0,652,M,1500752,EUR,1161993600,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,1.0,,,,,13.0,4.0,6.5,1.0,1.007e-05,,,1,,-0.03,0.01,0.14,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,0.0107,0.0,,,,,,,,
