match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_wonContest,stat_interceptionWon,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_firstName,stat_bigChanceCreated,player_lastName,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_accurateCross,stat_hitWoodwork
12450980,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,39.0,23.0,22.0,7.0,0.0,19.0,21.0,4.0,18.0,1.0,12.0,3.0,4.0,90.0,52.0,7.7,16.0,0.0022441,0,1.4441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,,581314,EUR,786758400,D,21,21,False,23.0,22.0,,,0.0,12.0,13.0,10.0,10.0,5.0,2.0,,,73.0,43.0,6.8,3.0,0.00672276,0,,1.0,4.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,False,70.0,66.0,1.0,,0.0,49.0,50.0,17.0,20.0,3.0,2.0,,,74.0,75.0,6.4,4.0,0.00854208,0,,4.0,5.0,5.0,1.0,,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,,988907,EUR,941500800,D,20,20,False,60.0,54.0,7.0,3.0,0.0,41.0,45.0,13.0,16.0,4.0,3.0,,,90.0,71.0,6.9,9.0,0.00551257,0,,3.0,4.0,4.0,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,34.0,32.0,,,0.0,14.0,14.0,18.0,21.0,2.0,3.0,,,90.0,53.0,6.9,8.0,0.0683045,1,,1.0,6.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,,,1.0,2.0,1.0,0.027,3.0,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,19,19,False,51.0,46.0,1.0,,0.0,23.0,26.0,23.0,25.0,2.0,5.0,,,90.0,64.0,6.9,6.0,0.0208744,0,,,3.0,4.0,,,3.0,1.0,,2.0,,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,85.0,80.0,3.0,2.0,0.0,39.0,40.0,41.0,45.0,,6.0,,,90.0,100.0,7.7,6.0,0.0461743,0,,,4.0,5.0,1.0,1.0,5.0,4.0,,1.0,1.0,,,,,,,,5.0,True,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,36.0,27.0,3.0,1.0,0.0,9.0,11.0,18.0,25.0,2.0,4.0,,,89.0,47.0,6.8,12.0,0.0364648,2,,1.0,5.0,3.0,1.0,,2.0,2.0,,1.0,1.0,,,2.0,,0.049,,,1.0,,2.0,1.0,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,amineharit,827522,EUR,866592000,M,11,11,False,31.0,26.0,,,1.0,9.0,9.0,17.0,23.0,,4.0,,,72.0,44.0,7.4,10.0,0.0595496,1,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,,,1.0,1.0,,0.0194,2.0,,,,,2.0,1.0,0.0158,,,,,,,,,,,
12450980,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,44,44,False,29.0,19.0,3.0,,0.0,5.0,7.0,14.0,23.0,,3.0,,,82.0,38.0,7.9,13.0,0.0831621,2,,,,2.0,,,,,,,,,1.0,2.0,,0.1901,1.0,2.0,,,,1.0,2.0,0.9853,1.0,,,,,,,,,,
12450980,home,Olympique de Marseille,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,8,8,False,21.0,14.0,,,0.0,3.0,7.0,11.0,14.0,,3.0,,,72.0,27.0,7.2,9.0,0.0891018,2,,,3.0,,,1.0,,,,2.0,,,,,1.0,0.1586,1.0,,,,,1.0,1.0,0.6855,1.0,1.0,,,,,,,,,
12450980,home,Olympique de Marseille,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,,1134351,EUR,1023321600,M,51,51,True,7.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,,1.0,,,18.0,11.0,7.1,3.0,0.00859944,0,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,Ismael Koné,1.0,,,,,,,
12450980,home,Olympique de Marseille,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173,2307,M,,1065261,EUR,1051660800,F,17,17,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,18.0,10.0,6.5,2.0,0.00029589,2,,,4.0,4.0,,,1.0,1.0,1.0,2.0,,,,4.0,,0.2212,,2.0,,,1.0,,1.0,0.0736,,,Jon Rowe,,,1.0,,,,,
12450980,home,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,,844480,EUR,871430400,D,29,29,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,1.0,,,17.0,10.0,6.5,3.0,0.00116759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185,742,M,,558320,EUR,821318400,D,6,6,True,3.0,2.0,,,0.0,,,2.0,5.0,1.0,,,,8.0,10.0,6.6,5.0,0.00215393,0,,1.0,2.0,2.0,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,,1131541,EUR,992995200,M,18,18,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,1.0,2.0,,,5.7e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,home,Olympique de Marseille,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,e.wahi7,979315,EUR,1041465600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450980,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,24.0,20.0,8.0,4.0,0.0,19.0,21.0,1.0,3.0,,8.0,2.0,3.0,90.0,31.0,6.7,4.0,0.00026083,0,-0.2398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
12450980,away,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28932,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,False,54.0,46.0,4.0,1.0,0.0,29.0,33.0,17.0,21.0,,3.0,,,90.0,62.0,6.3,9.0,0.00917552,0,,,3.0,4.0,3.0,,4.0,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
12450980,away,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,,985934,EUR,909446400,D,55,55,False,58.0,53.0,5.0,2.0,0.0,29.0,30.0,24.0,28.0,6.0,8.0,,,90.0,75.0,7.1,6.0,0.0167362,0,,,2.0,6.0,,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12450980,away,Nice,Dante,dante,Dante,D,4,188,1257,M,,3577,EUR,435283200,D,4,4,False,43.0,37.0,3.0,2.0,0.0,24.0,28.0,13.0,15.0,,1.0,,,69.0,51.0,6.4,9.0,0.0327476,0,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,True,,2.0,,,,,,,,,,,,,
12450980,away,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,,821728,EUR,717379200,M,92,92,False,36.0,28.0,5.0,3.0,0.0,13.0,15.0,18.0,25.0,2.0,8.0,,,90.0,61.0,7.8,12.0,0.170704,0,,,3.0,5.0,,,3.0,3.0,1.0,1.0,1.0,,4.0,2.0,,,2.0,1.0,2.0,,,,,,,,,1.0,,,,,,3.0,
