match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_challengeLost,stat_shotOffTarget,captain,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_goals
14025064,home,Aston Villa,Evann Guessand,evann-guessand,E. Guessand,F,29,185.0,5228,M,,930245,EUR,993945600,F,29,29,True,8.0,8.0,,,0.0,1.0,1.0,7.0,3.0,7.0,1.0,1.0,,,,,,,72.0,23.0,7.2,3.0,0.0356996,52.158354298683,5.0,-15.75,8.19,,3,,-0.03,0.01,0.5,,7.0,,,3.0,7.0,2.0,,2.0,2.0,2.0,,,,1.0,,,,0.22,0.02,1.0,1.0,1.0,2.0,0.1703,1.0,2.0,,,1.0,,,,
14025064,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,6.0,4.0,1.0,,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,17.0,14.0,6.6,6.0,0.00101391,17.3011266569,2.0,15.75,14.175,,1,,-0.05,0.03,-0.01,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,0.0491,-0.03,,,1.0,,0.0501,,,,,,,,,
14025064,home,Aston Villa,George Hemmings,george-hemmings,G. Hemmings,M,53,,283,M,,1398204,EUR,1172966400,M,53,53,True,9.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,,,,1.0,,,,,,,17.0,12.0,6.6,,0.00270776,57.927862869956,4.0,36.33,33.915,,1,,-0.04,0.13,0.0,,6.0,,,,1.0,,,,,,1.0,36.268459148412,1.0,,,,1.0,0.0381,-0.11,,,,,,,,,,,,,,
14025064,home,Aston Villa,Marco Bizot,marco-bizot,M. Bizot,G,40,194.0,898,M,,100390,EUR,668563200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025064,home,Aston Villa,James Wright,wright-james,J. Wright,G,64,188.0,113,M,,1138445,EUR,1101945600,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,James Wright,,,,,,,,,,,,,,,,,,
14025064,home,Aston Villa,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187.0,8884,M,victorlindelof,143334,EUR,774403200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025064,home,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183.0,959,M,,1457536,EUR,1044576000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Andrés García,,,,,,,,,,,,,,,,,,
14025064,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195.0,1992,M,,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025064,home,Aston Villa,Jamaldeen Jimoh,jamaldeen-jimoh,J. Jimoh,M,18,188.0,963,M,,1410178,EUR,1159747200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jamaldeen Jimoh,,,,,,,,,,,,,,,,,,
14025064,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,35.0,22.0,27.0,14.0,0.0,12.0,13.0,22.0,1.0,1.0,2.0,10.0,,,1.0,5.0,,,90.0,49.0,8.8,13.0,0.00854557,55.49421879769,8.0,18.9,5.46,0.3953,0,0.9689,0.3,0.08,0.29,0.36,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
14025064,away,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189.0,661,M,,1020141,EUR,1003190400,D,2,2,False,22.0,17.0,4.0,2.0,0.0,12.0,14.0,8.0,3.0,6.0,6.0,5.0,,1.0,,,,,90.0,43.0,7.4,10.0,0.00357274,19.054167298086,4.0,-2.52,3.78,,0,,0.09,-0.13,0.4,,5.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,Nathan,Patterson,,,,1.0,,,,,,,,,,,,,
14025064,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185.0,2558,M,,145188,EUR,722131200,D,6,6,False,23.0,18.0,3.0,2.0,0.0,17.0,19.0,4.0,3.0,6.0,4.0,1.0,,,,,,,90.0,42.0,7.4,7.0,0.00032359,31.249205464218,7.0,9.975,4.515,,1,,0.03,0.03,0.6,,1.0,1.0,,2.0,2.0,,,2.0,2.0,1.0,,,,,,,1.0,0.0953,-0.35,3.0,,,1.0,,,,True,,,,,,
14025064,away,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197.0,1429,M,,998253,EUR,989884800,D,15,15,False,32.0,24.0,5.0,,0.0,20.0,24.0,8.0,1.0,3.0,8.0,5.0,,,,,,,90.0,48.0,8.0,10.0,0.00094505,44.222841056357,8.0,12.495,8.82,,0,,0.02,0.02,1.0,,4.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,
14025064,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,16,16,False,21.0,17.0,1.0,,0.0,10.0,10.0,11.0,1.0,3.0,,,,,,,,,90.0,37.0,6.7,12.0,0.0183314,38.179694193456,6.0,11.76,11.97,,1,,0.05,0.01,-0.07,,7.0,1.0,,2.0,5.0,,,,2.0,,1.0,,,1.0,,,,0.0344,-0.14,1.0,1.0,1.0,1.0,0.0789,1.0,,,,,,,,
14025064,away,Everton,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191.0,737,M,,1064082,EUR,1025827200,M,34,34,False,18.0,14.0,,,0.0,4.0,5.0,13.0,,3.0,,4.0,,4.0,,,,,90.0,33.0,6.4,12.0,0.019175,121.44476821907,8.0,101.115,27.93,,1,,-0.27,0.34,0.15,,10.0,,,1.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,81.465606105847,3.0,2.0,,,,0.1287,-0.1,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,
14025064,away,Everton,James Garner,james-garner,J. Garner,M,37,182.0,3008,M,,927361,EUR,984441600,M,37,37,False,50.0,44.0,7.0,5.0,0.0,24.0,26.0,24.0,,9.0,4.0,14.0,,,,,,,90.0,74.0,7.9,9.0,0.0945481,117.30933039465,15.0,28.875,22.575,,1,,0.44,0.08,0.33,,20.0,3.0,1.0,,3.0,,,,7.0,2.0,3.0,22.686254891454,1.0,1.0,,,,0.0162,-0.06,4.0,,,4.0,,,1.0,,,,,,,
14025064,away,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183.0,1973,M,,935543,EUR,943228800,M,7,7,False,24.0,21.0,2.0,,0.0,11.0,11.0,13.0,2.0,4.0,1.0,6.0,,3.0,,,,,90.0,35.0,6.6,6.0,0.0153936,92.896799958009,9.0,-9.975,15.645,,1,,-0.04,0.11,-0.02,,10.0,1.0,1.0,,4.0,,,,,2.0,2.0,15.835363241808,1.0,1.0,Dwight,McNeil,,0.0485,-0.04,1.0,,1.0,,0.5623,2.0,,,,,,,,
14025064,away,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185.0,581,M,,1627560,EUR,1169164800,M,45,45,False,26.0,23.0,3.0,3.0,0.0,10.0,11.0,15.0,,2.0,1.0,2.0,,1.0,,,,,90.0,37.0,6.4,7.0,0.035445,69.938875104975,9.0,24.885,16.905,,0,,0.03,0.04,0.15,,13.0,,,3.0,8.0,,,,1.0,1.0,2.0,,,1.0,,,,,,1.0,3.0,,1.0,,,,,1.0,,,,,
14025064,away,Everton,Jack Grealish,jack-grealish,J. Grealish,M,18,180.0,58418,M,JGrealish,189061,EUR,810691200,M,18,18,False,22.0,16.0,,,0.0,7.0,10.0,12.0,,7.0,2.0,6.0,,2.0,,,,,90.0,42.0,6.9,9.0,0.00565656,218.63831809816,19.0,43.575,23.52,,3,,-0.22,0.3,0.18,,9.0,,,,4.0,1.0,,,1.0,6.0,2.0,79.933824128988,5.0,,,,3.0,0.075,-0.37,,,,1.0,,1.0,,,,,,,,
14025064,away,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195.0,5887,M,t.barry29,1395746,EUR,1035158400,F,11,11,False,17.0,10.0,,,0.0,4.0,5.0,12.0,6.0,7.0,,2.0,,,,,,,84.0,26.0,6.8,10.0,0.003367,112.47354103242,8.0,-56.595,6.09,,1,,-0.54,-0.25,-0.05,,6.0,,,4.0,8.0,2.0,1.0,,,,,,,1.0,,,,0.1133,0.32,,2.0,1.0,,0.3423,1.0,,,2.0,,,,,1.0
14025064,away,Everton,Beto,beto,Beto,F,9,194.0,3398,M,,987489,EUR,886204800,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,1.0,2.0,2.0,,,,3.0,,,,,11.0,9.0,6.3,5.0,2.915e-05,4.0602858273772,1.0,-2.415,-2.415,,0,,-0.02,0.01,0.0,,,,,4.0,5.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14025064,away,Everton,Mark Travers,mark-travers,M. Travers,G,12,191.0,619,M,,856720,EUR,926985600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025064,away,Everton,Tom King,tom-king,T. King,G,31,186.0,326,M,,603922,EUR,794707200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025064,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177.0,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025064,away,Everton,Adam Aznou,adam-aznou,A. Aznou,D,39,178.0,13456,M,adamaznou,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Adam Aznou,,,,,,,,,,,,,,,,,,
14025064,away,Everton,Reece Welch,reece-welch,R. Welch,D,4,,101,M,,1101370,EUR,1063929600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Reece,Welch,,,,,,,,,,,,,,,,,
14025064,away,Everton,Elijah Campbell,elijah-campbell,E. Campbell,D,27,182.0,89,M,,1144949,EUR,1091404800,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025064,away,Everton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178.0,2847,M,,1174472,EUR,1140134400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Tyler,Dibling,,,,,,,,,,,,,,,,,
