match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_bigChanceCreated,stat_totalClearance,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_hitWoodwork,stat_goals
11067416,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,16.0,13.0,5.0,2.0,12.0,12.0,1.0,4.0,7.0,1.0,1.0,90.0,24.0,6.0,3.0,0.00014159,0,-1.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067416,home,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,D,12,12,False,41.0,37.0,,,14.0,15.0,26.0,34.0,5.0,,,90.0,71.0,6.8,16.0,0.314857,0,,8.0,3.0,2.0,6.0,6.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11067416,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,59.0,49.0,10.0,3.0,27.0,28.0,22.0,31.0,8.0,,,90.0,71.0,7.1,10.0,0.462111,0,,,,3.0,5.0,10.0,1.0,,,,,6.0,,1.0,1.0,1.0,,,True,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11067416,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,62.0,54.0,4.0,3.0,41.0,47.0,13.0,15.0,10.0,,,90.0,77.0,7.4,8.0,0.00623297,0,,,,3.0,2.0,6.0,1.0,,,,4.0,3.0,,1.0,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,
11067416,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,56.0,47.0,6.0,4.0,25.0,26.0,22.0,36.0,11.0,,,90.0,82.0,6.8,18.0,0.0362681,2,,6.0,,3.0,3.0,4.0,2.0,1.0,,,3.0,,2.0,,,1.0,,,,,,,,1.0,,1.0,1.0,0.0301,0.2833,,,,,,,,,
11067416,home,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,43.0,37.0,4.0,3.0,12.0,12.0,25.0,32.0,6.0,,,82.0,58.0,6.9,11.0,0.0302914,1,,1.0,,1.0,6.0,7.0,,,1.0,,,2.0,3.0,4.0,,,,,,2.0,,,1.0,4.0,,1.0,,0.1515,,,,,,,,,,
11067416,home,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,False,4.0,2.0,,,2.0,3.0,,1.0,1.0,,,13.0,6.0,6.5,2.0,2.689e-05,0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067416,home,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,M,9,9,False,43.0,32.0,4.0,2.0,7.0,7.0,26.0,37.0,1.0,,,90.0,60.0,6.8,19.0,0.108654,1,,1.0,1.0,1.0,7.0,6.0,,2.0,4.0,2.0,1.0,1.0,4.0,1.0,,1.0,,,,2.0,,,,2.0,,,1.0,0.0632,0.051,,,,,,,,,
11067416,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,42.0,35.0,4.0,1.0,3.0,3.0,35.0,46.0,4.0,,,84.0,64.0,6.8,15.0,0.255466,3,,7.0,3.0,,5.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,5.0,,1.0,1.0,0.1286,0.0272,1.0,,,,,,,,
11067416,home,Palmeiras,Kevin,kevin,Kevin,M,22,176,5464,M,,1112879,EUR,1041638400,M,37,37,False,9.0,7.0,,,4.0,4.0,3.0,6.0,3.0,,,45.0,26.0,6.0,10.0,0.00145841,1,,1.0,,1.0,7.0,4.0,,3.0,4.0,2.0,,1.0,1.0,2.0,,,Kevin,,,,,1.0,1.0,,,,,0.0131,,1.0,,,,,,,,
