match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_outfielderBlock,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim
14025073,home,Leeds United,Noah Okafor,noah-okafor,N. Okafor,F,19,185.0,5947,M,865523,EUR,959126400,F,19,19,False,15.0,12.0,3.0,2.0,0.0,3.0,4.0,9.0,11.0,,,,1.0,3.0,,,,,,70.0,23.0,6.7,7.0,0.0694609,152.87451694761,15.0,66.57,30.765,,2,,0.22,0.33,0.15,,,,2.0,,,,,,,1.0,1.0,,,,2.0,,,0.0814,0.1102,1.0,-0.53,,,,83.784687390934,4.0,,,noah.arinze,,,
14025073,home,Leeds United,Wilfried Gnonto,wilfried-gnonto,W. Gnonto,M,29,170.0,3597,M,998951,EUR,1067990400,F,29,29,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,,1.0,,,,,,,,,20.0,10.0,6.4,3.0,0.0151897,29.020248997544,3.0,18.375,12.705,,1,,0.06,0.15,0.0,,,,,,1.0,,3.0,,,,,,,,,,1.0,0.0312,,1.0,-0.16,,,,23.250942626757,2.0,,,,1.0,,
14025073,home,Leeds United,Ao Tanaka,ao-tanaka,A. Tanaka,M,22,180.0,4892,M,871886,EUR,905385600,M,22,22,True,7.0,6.0,1.0,,0.0,3.0,4.0,3.0,3.0,,,,,2.0,,,,,,9.0,8.0,6.6,1.0,0.00291539,25.521304156331,3.0,21.735,16.38,,0,,0.04,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,home,Leeds United,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185.0,2406,M,803185,EUR,913593600,F,14,14,True,7.0,3.0,,,0.0,1.0,1.0,2.0,6.0,1.0,,,,1.0,,,,,,9.0,10.0,7.6,4.0,0.00223196,27.31521979241,2.0,20.895,24.045,,3,,-0.02,0.26,0.0,,,,,,,1.0,,,,1.0,2.0,,,,,,,0.3785,0.8879,,0.53,1.0,,,24.061244377629,1.0,,,,,1.0,
14025073,home,Leeds United,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190.0,833,M,826167,EUR,922060800,D,23,23,True,,,,,0.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,home,Leeds United,Lucas Perri,lucas-perri,L. Perri,G,1,196.0,3418,M,871290,EUR,881712000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,home,Leeds United,Sam Byram,sam-byram,S. Byram,D,25,183.0,291,M,254713,EUR,748137600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,home,Leeds United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187.0,1652,M,866191,EUR,878169600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,home,Leeds United,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174.0,18092,M,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Facundo Buonanotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,facubuonanotte_,,,
14025073,home,Leeds United,Joël Piroe,joel-piroe,J. Piroe,F,10,181.0,2101,M,850823,EUR,933552000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190.0,2695,M,103335,EUR,699667200,G,1,1,False,40.0,33.0,10.0,3.0,0.0,31.0,33.0,2.0,7.0,,,,,13.0,1.0,2.0,4.0,,,90.0,58.0,6.8,8.0,0.00038591,24.949523645944,4.0,16.695,6.405,0.466,0,0.119,0.02,-0.01,-0.08,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
14025073,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185.0,2321,M,329417,EUR,818121600,D,21,21,False,42.0,36.0,4.0,3.0,0.0,23.0,27.0,13.0,15.0,2.0,,,4.0,,,,,,,90.0,59.0,6.4,6.0,0.00283775,171.08749525396,14.0,116.025,32.34,,0,,0.06,0.04,-0.08,,,,,,4.0,1.0,4.0,,,,,3.0,1.0,1.0,,,,,,,,,1.0,,86.225138463818,3.0,,,,,,
14025073,away,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190.0,2378,M,362682,EUR,833500800,D,5,5,False,93.0,83.0,14.0,8.0,0.0,63.0,67.0,20.0,26.0,7.0,,,7.0,5.0,,,,,,90.0,107.0,7.3,11.0,0.00724657,175.18007481048,22.0,117.495,15.33,,0,,0.24,0.08,-0.02,,,,,,1.0,5.0,3.0,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,True,,,,
14025073,away,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190.0,660,M,868715,EUR,942796800,D,15,15,False,74.0,64.0,10.0,1.0,0.0,51.0,55.0,13.0,19.0,3.0,,,8.0,3.0,,,,,,90.0,87.0,6.3,10.0,0.00293063,148.22944178017,22.0,108.255,12.495,,0,,0.15,0.07,-0.15,,,,,,2.0,2.0,4.0,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
14025073,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183.0,2862,M,803174,EUR,870998400,D,33,33,False,37.0,27.0,7.0,2.0,0.0,19.0,23.0,8.0,14.0,8.0,2.0,,3.0,4.0,,,,,,90.0,66.0,6.6,21.0,0.0205347,162.56770244772,15.0,87.36,29.4,,0,,0.0,-0.12,-0.11,,,,3.0,,3.0,2.0,7.0,1.0,,,,,6.0,2.0,2.0,,1.0,,,,,,,,30.840685076697,1.0,,,,,,
14025073,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183.0,2086,M,371222,EUR,839894400,M,20,20,False,15.0,14.0,1.0,1.0,0.0,9.0,9.0,5.0,6.0,3.0,1.0,,1.0,,,,,,,66.0,28.0,6.4,5.0,0.039362,64.420148873659,7.0,30.345,27.09,,1,,-0.07,0.04,0.16,,,,2.0,,3.0,2.0,5.0,,,,1.0,,1.0,,,,1.0,0.1126,0.0899,1.0,-0.11,,,,,,,,,,,
14025073,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195.0,2096,M,793167,EUR,887414400,M,16,16,False,54.0,45.0,4.0,2.0,0.0,32.0,35.0,13.0,19.0,7.0,,,3.0,5.0,,,,,,90.0,63.0,7.0,9.0,0.00540862,99.417159501486,13.0,48.405,14.07,,0,,0.11,0.07,0.15,,,,,,3.0,5.0,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
14025073,away,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178.0,1731,M,836698,EUR,958608000,M,30,30,False,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,,,,,1.0,,,,,,65.0,14.0,6.2,8.0,8.685e-05,41.197933885815,2.0,12.075,21.63,,2,,-0.05,0.03,0.14,,,,,,1.0,,3.0,,,1.0,,,,,3.0,,,0.0718,,,-0.27,,,,21.696702514438,1.0,2.0,,,1.0,,
14025073,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173.0,4932,M,355528,EUR,858988800,M,8,8,False,20.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,16.0,2.0,1.0,1.0,,3.0,,,,,,88.0,28.0,6.7,6.0,0.302211,91.336048551284,10.0,51.135,14.28,,2,,0.2,0.16,-0.04,,,,2.0,1.0,1.0,,3.0,1.0,,1.0,,2.0,,,,1.0,1.0,0.0616,,3.0,-0.23,,,1.0,22.045952372261,1.0,,,,1.0,,
14025073,away,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182.0,7311,M,867445,EUR,964742400,M,32,32,False,33.0,26.0,1.0,,0.0,17.0,19.0,9.0,14.0,6.0,2.0,1.0,,3.0,,,,,,77.0,49.0,6.8,12.0,0.0275838,95.807646695441,13.0,38.22,15.855,,1,,-0.07,0.27,0.0,,,,,,1.0,1.0,6.0,1.0,,1.0,,3.0,4.0,2.0,1.0,,,0.0489,,1.0,-0.01,,,,17.444804412776,1.0,3.0,,esr,,,
14025073,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189.0,17432,M,192442,EUR,673401600,F,7,7,False,27.0,13.0,,,0.0,7.0,10.0,6.0,17.0,11.0,1.0,1.0,4.0,1.0,,,,,,88.0,42.0,7.0,15.0,0.00209482,68.441833669538,9.0,-17.325,5.985,,2,,-0.31,0.03,0.19,,,,,,2.0,7.0,4.0,,,2.0,,,,,1.0,3.0,2.0,0.0925,,,-0.52,,,2.0,,,,,RJimenez9,,,
14025073,away,Fulham,Kevin,kevin,Kevin,M,22,176.0,5325,M,1112879,EUR,1041638400,F,22,22,True,7.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,1.0,,,,,,,,,,25.0,8.0,6.5,2.0,0.00124422,5.8715184577756,1.0,-0.52500000000001,-0.52500000000001,,0,,-0.05,0.0,0.14,,Kevin,,,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
14025073,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185.0,581,M,82566,EUR,664329600,M,10,10,True,21.0,19.0,1.0,,0.0,10.0,11.0,9.0,10.0,1.0,1.0,,,2.0,,,,,,24.0,24.0,6.5,4.0,0.00806759,127.24614590171,12.0,97.44,32.235,,0,,0.06,0.1,-0.06,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,56.937404547574,2.0,,,,,,
14025073,away,Fulham,Joshua King,joshua-king,J. King,M,24,172.0,1804,M,1546231,EUR,1167782400,M,24,24,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,1.0,,,,,,,,,,13.0,8.0,6.4,3.0,0.00043443,25.14848560814,3.0,6.09,12.495,,0,,-0.05,0.01,-0.06,,Joshua King,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14025073,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194.0,838,M,825719,EUR,852768000,D,31,31,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,1.0,,,,,,,8.0,4.0,6.2,2.0,6.22e-06,4.6259728706511,1.0,-1.365,-1.365,,0,,-0.01,0.0,-0.19,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14025073,away,Fulham,Jonah Kusi-Asare,jonah-kusi-asare,J. Kusi-Asare,F,18,196.0,3959,M,1503757,EUR,1183507200,F,18,18,True,,,,,0.0,,,,,,,,,,,,,,,8.0,,6.4,,,,,,,,0,,,,0.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14025073,away,Fulham,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186.0,336,M,123207,EUR,672624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,away,Fulham,Samuel Amissah,samuel-amissah,S. Amissah,D,4,,119,M,1514221,EUR,1173225600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Samuel Amissah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176.0,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025073,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178.0,12517,M,286165,EUR,822528000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adamatrd,,,
