match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_accurateCross,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goals
14109616,home,Gençlerbirliği,Michał Nalepa,michal-nalepa,M. Nalepa,M,77,170.0,151,M,760480,EUR,796003200,F,14,14,False,,33.0,23.0,8.0,5.0,0.0,9.0,11.0,14.0,22.0,6.0,,,,90.0,50.0,7.4,14.0,0.0545385,,2,,0.12,0.19,0.28,,,,5.0,,1.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,2.0,1.0,0.1522,-0.42,,,,,2.0,,,1.0,1.0,0.345,,,,,
14109616,home,Gençlerbirliği,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,738,M,809220,EUR,865468800,F,7,7,True,,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,18.0,7.0,6.3,4.0,0.00016924,,0,,0.01,0.01,-0.01,,,,,,3.0,,,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14109616,home,Gençlerbirliği,Sinan Osmanoğlu,sinan-osmanoglu,S. Osmanoğlu,D,5,197.0,25,M,69369,EUR,631843200,D,90,90,True,,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,,13.0,6.0,6.8,1.0,0.0204067,,1,,-0.12,,0.22,,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,0.3688,-0.19,,,,,,,,1.0,1.0,0.0945,,,,,
14109616,home,Gençlerbirliği,Ayaz Özcan,ayaz-ozcan,A. Özcan,F,16,186.0,32,M,2311147,EUR,1254355200,F,16,16,True,,,,,,0.0,,,,,,,,,12.0,2.0,6.5,,,,1,,,,0.14,,Ayaz Özcan,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,1.0,0.2314,-0.51,,,,,,,,1.0,,,,,,,
14109616,home,Gençlerbirliği,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190.0,41,M,997705,EUR,801792000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,home,Gençlerbirliği,Ebrar Yigit Aydin,aydin-ebrar-yigit,E. Y. Aydin,G,33,195.0,10,M,945526,EUR,967939200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,home,Gençlerbirliği,Yiğit Hamza Aydar,yigit-hamza-aydar,Y. H. Aydar,D,93,,14,M,2180673,EUR,1221868800,D,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yiğit Hamza Aydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,home,Gençlerbirliği,Mehmet Akbal,mehmet-akbal,M. Akbal,M,97,,7,M,2220753,EUR,1187222400,M,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mehmet Akbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,home,Gençlerbirliği,Yusuf Hasan Temel,yusuf-hasan-temel,Y. H. Temel,F,94,,14,M,2220755,EUR,1201824000,F,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yusuf Hasan,Temel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,home,Gençlerbirliği,Dilhan Demir,demir-dilhan,D. Demir,F,17,183.0,27,M,1907100,EUR,1056758400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dilhan,Demir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,False,,43.0,29.0,19.0,6.0,0.0,27.0,30.0,2.0,13.0,10.0,1.0,2.0,2.0,90.0,54.0,7.2,15.0,0.00079582,0.3104,0,0.4395,0.1,-0.08,0.14,0.31,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,
14109616,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180.0,185,M,220155,EUR,732931200,D,22,22,False,,27.0,17.0,4.0,,0.0,8.0,11.0,9.0,16.0,9.0,,,,90.0,54.0,6.9,14.0,0.175103,,1,,0.28,0.29,0.17,,,,1.0,,8.0,5.0,,3.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,2.0,1.0,0.0695,-0.34,,1.0,,3.0,1.0,,1.0,,,,,,,,
14109616,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,True,66.0,55.0,10.0,2.0,0.0,40.0,43.0,15.0,23.0,5.0,,,,90.0,84.0,7.9,12.0,0.00451004,,0,,0.24,0.13,0.8,,,,,3.0,2.0,6.0,,1.0,,,3.0,2.0,,,1.0,11.0,,,,,,,,,,,,,,,,,,2.0,
14109616,away,Antalyaspor,Georgiy Dzhikiya,georgiy-dzhikiya,G. Dzhikiya,D,14,188.0,258,M,295495,EUR,753840000,D,14,14,False,,60.0,59.0,3.0,2.0,0.0,56.0,56.0,3.0,4.0,1.0,,,,90.0,74.0,7.5,2.0,0.00144238,,0,,0.07,0.09,1.0,,,,,1.0,5.0,1.0,,,,1.0,,,,,3.0,7.0,,,,,,,,2.0,,,,,,,,,,3.0,
14109616,away,Antalyaspor,Kenneth Paal,kenneth-paal,K. Paal,D,3,175.0,248,M,285997,EUR,867110400,D,3,3,False,,61.0,57.0,3.0,2.0,0.0,41.0,42.0,16.0,19.0,3.0,,,,90.0,66.0,7.0,4.0,0.062559,,0,,0.25,0.02,0.18,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,
14109616,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,847782,EUR,746841600,M,6,6,False,,44.0,35.0,3.0,1.0,0.0,20.0,20.0,15.0,24.0,3.0,,,,90.0,50.0,6.7,11.0,0.00894646,,0,,0.08,0.03,-0.09,,,,,2.0,6.0,5.0,,2.0,1.0,,2.0,,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,
14109616,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,1019026,EUR,1036022400,M,18,18,False,,41.0,33.0,3.0,1.0,0.0,23.0,23.0,10.0,18.0,5.0,,,,55.0,43.0,6.3,9.0,0.0164561,,0,,-0.12,0.07,-0.03,,,,2.0,,3.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
14109616,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177.0,69,M,43559,EUR,581990400,M,11,11,False,,12.0,6.0,5.0,2.0,0.0,2.0,3.0,4.0,9.0,2.0,,,,56.0,17.0,6.4,8.0,0.00334823,,0,,-0.09,0.05,-0.03,,,,1.0,,3.0,1.0,,,,,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,
14109616,away,Antalyaspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,641,M,826155,EUR,930268800,M,10,10,False,,26.0,17.0,,,0.0,9.0,9.0,8.0,17.0,4.0,,,,87.0,33.0,7.0,11.0,0.0443014,,1,,-0.19,0.12,-0.01,,,,1.0,1.0,2.0,4.0,,1.0,,,3.0,2.0,,,,1.0,,,0.1744,0.22,,1.0,,,,,,,1.0,0.3455,,,,,
14109616,away,Antalyaspor,Nikola Storm,nikola-storm,N. Storm,F,26,178.0,277,M,149796,EUR,780883200,M,26,26,False,,26.0,18.0,4.0,2.0,0.0,13.0,13.0,5.0,13.0,1.0,,,,89.0,40.0,7.6,14.0,0.00234621,,2,,-0.47,0.35,-0.05,,,,,,6.0,4.0,1.0,6.0,3.0,,1.0,,1.0,,,1.0,,1.0,0.0744,0.52,,2.0,,,,,,,1.0,0.2653,,,,,1.0
14109616,away,Antalyaspor,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190.0,835,M,929163,EUR,966124800,F,9,9,False,,9.0,5.0,2.0,,0.0,2.0,2.0,3.0,7.0,2.0,,,,88.0,20.0,6.2,8.0,0.00304449,,4,,-0.05,0.09,0.0,,,,2.0,2.0,3.0,2.0,1.0,,,,,,1.0,,1.0,,,2.0,0.3311,-0.52,,,,1.0,,,1.0,,2.0,0.3842,,,,,
14109616,away,Antalyaspor,Jesper Ceesay,jesper-ceesay,J. Ceesay,M,23,192.0,178,M,1021269,EUR,1003536000,M,23,23,True,,18.0,16.0,2.0,1.0,0.0,7.0,8.0,9.0,10.0,4.0,,,,35.0,29.0,7.2,4.0,0.0502416,,0,,0.16,0.19,0.23,,,,2.0,,,3.0,,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,
14109616,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,D,7,7,True,,15.0,12.0,4.0,3.0,1.0,6.0,7.0,6.0,8.0,2.0,,,,34.0,31.0,7.2,5.0,0.0182815,,0,,0.08,0.18,0.2,,,,1.0,,2.0,1.0,,2.0,1.0,1.0,,,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,1.0,
14109616,away,Antalyaspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188.0,360,M,1195797,EUR,1105747200,F,99,99,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,10.0,7.0,6.4,1.0,0.00505695,,0,,0.02,-0.44,0.13,,Poyraz Efe Yildirim,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184.0,386,M,233856,EUR,753148800,D,30,30,True,,5.0,5.0,,,0.0,5.0,5.0,,,,,,,9.0,7.0,6.7,,0.00011264,,0,,0.01,0.0,0.18,,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Ali Demirbilek,ali-demirbilek,A. Demirbilek,F,19,,39,M,2128089,EUR,1231113600,M,19,19,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,1.0,7.0,,3.0,0.00239033,,0,,,,,,Ali Demirbilek,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Kağan Arıcan,kagan-arican,K. Arıcan,G,96,187.0,23,M,1418111,EUR,1141948800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kagan Arican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Ege Izmirli,ege-izmirli,E. İzmirli,D,98,,13,M,1931456,EUR,1201046400,D,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ege İzmirli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Hasan Yakub İlçin,hasan-yakub-ilcin,H. Y. İlçin,M,20,,187,M,2031279,EUR,1237852800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Hasan Yakub İlçin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109616,away,Antalyaspor,Berkay Topdemir,berkay-topdemir,B. Topdemir,F,33,179.0,19,M,1961825,EUR,1167609600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Berkay Topdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
