match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_goals,stat_challengeLost,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside,stat_outfielderBlock,stat_hitWoodwork
11388429,home,PEC Zwolle,Lennart Thy,,,lennart-thy,L. Thy,F,9,184,263,M,109126,EUR,698976000,F,9,9,False,30.0,15.0,,,6.0,13.0,9.0,17.0,1.0,2.0,,,,,,,,90.0,46.0,7.0,19.0,0.0326416,4,,,,1.0,,2.0,4.0,,3.0,,3.0,,0.3836,3.0,,,1.0,1.0,,0.0226,,3.0,,,1.0,,,,,1.0,1.0,,
11388429,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,10.0,6.0,6.5,1.0,0.00047324,0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,
11388429,home,PEC Zwolle,Apostolos Vellios,Apostolos,Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,True,5.0,2.0,,,1.0,1.0,1.0,5.0,,1.0,,,,,,,,11.0,6.0,6.6,4.0,0.00092816,0,,,1.0,1.0,2.0,3.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,
11388429,home,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,home,PEC Zwolle,Kenneth Vermeer,Kenneth,Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,home,PEC Zwolle,Lennart Czyborra,,,lennart-czyborra,L. Czyborra,M,25,181,99,M,942990,EUR,925689600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,home,PEC Zwolle,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,home,PEC Zwolle,Teun Gijselhart,Teun,Gijselhart,gijselhart-teun,T. Gijselhart,M,8,176,53,M,1405763,EUR,1112745600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,home,PEC Zwolle,Mohamed Oukhattou,Mohamed Oukhattou,,oukhattou-mohamed,M. Oukhattou,M,37,180,175,M,1424797,EUR,1106352000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,home,PEC Zwolle,Anthony Fontana,,,anthony-fontana,A. Fontana,M,21,173,56,M,928318,EUR,939859200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,30.0,17.0,24.0,11.0,10.0,11.0,7.0,19.0,1.0,11.0,,,2.0,6.0,9.0,1.0,1.0,90.0,50.0,8.6,13.0,0.00069312,0,1.61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11388429,away,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,38.0,18.0,10.0,3.0,6.0,8.0,12.0,32.0,4.0,,,,,,,,,90.0,74.0,6.7,29.0,0.163231,1,,,2.0,3.0,7.0,9.0,10.0,,,,1.0,1.0,0.0376,2.0,1.0,2.0,,1.0,1.0,0.0347,1.0,1.0,,1.0,3.0,,,,,,,1.0,
11388429,away,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,19.0,18.0,3.0,2.0,15.0,15.0,3.0,4.0,3.0,2.0,,,,,,,,45.0,24.0,6.4,2.0,0.00284783,0,,,,,,2.0,1.0,,,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
11388429,away,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,False,53.0,33.0,14.0,4.0,24.0,31.0,9.0,22.0,4.0,5.0,,,,,,,,90.0,63.0,6.2,21.0,0.00766707,0,,,,,2.0,4.0,3.0,,,,,1.0,,,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,,
11388429,away,Excelsior,Siem de Moes,Siem,de Moes,siem-de-moes,S. d. Moes,D,19,185,15,M,1516246,EUR,1076976000,D,32,32,False,27.0,21.0,6.0,2.0,15.0,17.0,6.0,10.0,1.0,1.0,,,,,,,,64.0,40.0,6.8,9.0,0.00475248,0,,,,,2.0,1.0,5.0,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,
11388429,away,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,44.0,38.0,4.0,3.0,21.0,22.0,18.0,25.0,,4.0,,,,,,,,90.0,65.0,7.1,9.0,0.0890061,0,,,3.0,1.0,1.0,3.0,6.0,,,,,,,1.0,1.0,2.0,3.0,,,,2.0,,,1.0,,,,1.0,,,,1.0,
11388429,away,Excelsior,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,8,8,False,9.0,5.0,,,2.0,4.0,3.0,7.0,1.0,1.0,,,,,,,,45.0,17.0,6.4,8.0,0.00075217,0,,,2.0,,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,
11388429,away,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,M,7,7,False,21.0,15.0,,,6.0,6.0,9.0,19.0,1.0,2.0,,,,,,,,79.0,39.0,6.5,13.0,0.0198182,2,,,4.0,4.0,3.0,4.0,6.0,2.0,1.0,,2.0,,0.6209,,,1.0,2.0,1.0,,0.045,,,,,,,,,,,,,
11388429,away,Excelsior,Lance Duijvestijn,,,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,23,23,False,27.0,23.0,1.0,1.0,4.0,4.0,19.0,24.0,2.0,3.0,,,,,,,,90.0,48.0,7.5,11.0,0.0407292,2,,,1.0,4.0,,9.0,4.0,,1.0,,3.0,2.0,0.5069,2.0,2.0,2.0,1.0,1.0,2.0,0.4161,2.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,
11388429,away,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,10,10,False,26.0,22.0,6.0,5.0,7.0,8.0,16.0,20.0,,6.0,,,,,,,,90.0,49.0,7.3,13.0,0.0607234,1,,,2.0,1.0,,6.0,4.0,,,,6.0,,0.0406,3.0,,2.0,1.0,1.0,1.0,0.1495,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,1.0,
11388429,away,Excelsior,Richie Omorowa,,,richie-omorowa,R. Omorowa,F,93,181,182,M,1104954,EUR,1080604800,F,17,17,False,14.0,10.0,,,3.0,5.0,7.0,9.0,2.0,2.0,,,,,,,,64.0,24.0,6.6,9.0,0.0113052,0,,,,2.0,2.0,4.0,4.0,,,,4.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,
11388429,away,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,True,33.0,26.0,6.0,2.0,18.0,19.0,8.0,14.0,1.0,6.0,,,,,,,,45.0,38.0,6.5,7.0,0.00933294,0,,,,2.0,3.0,4.0,3.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,
11388429,away,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,True,14.0,11.0,1.0,1.0,2.0,3.0,9.0,12.0,1.0,1.0,,,,,,,,45.0,28.0,7.1,6.0,0.0108248,1,,,1.0,3.0,3.0,4.0,6.0,,1.0,,2.0,,0.2189,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,
11388429,away,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,True,7.0,4.0,,,4.0,4.0,,4.0,1.0,,,,,,,,,26.0,12.0,6.3,6.0,9.029e-05,1,,,1.0,,,1.0,,,,1.0,2.0,1.0,0.019,,,,,,,,,,,,,,,,,,,,
11388429,away,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,4.0,2.0,,,2.0,2.0,1.0,3.0,,1.0,,,,,,,,26.0,6.0,6.6,2.0,0.0150204,0,,,1.0,2.0,3.0,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
11388429,away,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,F,30,30,True,3.0,1.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,11.0,7.0,6.8,2.0,0.160839,0,,,1.0,,,,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,
11388429,away,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,away,Excelsior,Jeremy Udenhout,,,udenhout-jeremy,J. Udenhout,D,8,182,5,M,1066318,EUR,1053302400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,away,Excelsior,Jacky Donkor,,,jacky-donkor,J. Donkor,M,30,176,68,M,989128,EUR,910828800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388429,away,Excelsior,Oscar Uddenäs,,,oscar-uddenas,O. Uddenäs,F,10,186,70,M,962069,EUR,1029542400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
