match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_accurateCross,stat_outfielderBlock,stat_lastManTackle,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
13472854,home,Sport Recife,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193.0,501,M,147467,EUR,717552000,G,1,1,False,23.0,11.0,20.0,8.0,0.0,3.0,4.0,8.0,19.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,90.0,30.0,7.3,12.0,0.00132442,0,0.8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472854,home,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,33,33,False,19.0,16.0,1.0,,0.0,7.0,9.0,9.0,10.0,2.0,5.0,6.0,6.0,,,,90.0,38.0,6.7,4.0,0.00584582,0,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
13472854,home,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190.0,343,M,354894,EUR,737596800,D,15,15,False,45.0,38.0,7.0,4.0,0.0,25.0,28.0,13.0,17.0,2.0,2.0,3.0,2.0,,,,90.0,56.0,6.9,8.0,0.00536057,2,,,,2.0,,,,2.0,,,,True,2.0,2.0,1.0,0.3164,,,,,,,,,,,,,,,,
13472854,home,Sport Recife,Ramon Menezes,ramon,R. Menezes,D,40,186.0,242,M,839516,EUR,799459200,D,40,40,False,30.0,27.0,2.0,2.0,0.0,19.0,20.0,8.0,10.0,4.0,5.0,2.0,,,,,66.0,39.0,7.2,4.0,0.00328147,2,,,,2.0,,,,2.0,,1.0,1.0,,,1.0,,0.1486,1.0,1.0,0.0536,,,,,,,,,,,,,
13472854,home,Sport Recife,Igor Cariús,igor-carius,I. Cariús,D,16,183.0,303,M,874195,EUR,736214400,D,16,16,False,29.0,24.0,2.0,1.0,0.0,10.0,10.0,14.0,19.0,6.0,8.0,3.0,3.0,,,,75.0,50.0,7.3,10.0,0.619641,1,,,,4.0,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,0.0378,1.0,1.0,0.0863,1.0,1.0,1.0,1.0,,,,,,,,,
13472854,home,Sport Recife,Zé Lucas,ze-lucas,Zé Lucas,M,58,174.0,3013,M,2040561,EUR,1206144000,M,58,58,False,32.0,24.0,3.0,1.0,0.0,9.0,11.0,15.0,21.0,1.0,3.0,3.0,6.0,,,,90.0,52.0,6.7,12.0,0.00788066,0,,,,4.0,,2.0,1.0,4.0,1.0,,1.0,,1.0,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,
13472854,home,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184.0,617,M,832662,EUR,821577600,M,14,14,False,51.0,46.0,4.0,2.0,0.0,30.0,31.0,16.0,20.0,,9.0,,10.0,,,,90.0,70.0,7.4,8.0,0.0610669,0,,,,7.0,3.0,1.0,1.0,4.0,7.0,1.0,3.0,,1.0,,,,,,,,4.0,,1.0,,,,,,,,,
13472854,home,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178.0,1164,M,1035765,EUR,994291200,M,30,30,False,10.0,9.0,1.0,1.0,0.0,,,9.0,10.0,,3.0,,3.0,,,,60.0,26.0,6.6,9.0,0.0163342,1,,,,6.0,,3.0,1.0,,1.0,1.0,1.0,,2.0,,3.0,0.0398,1.0,,,3.0,1.0,,1.0,,1.0,,,,,,,
13472854,home,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176.0,1742,M,244589,EUR,647481600,M,10,10,False,24.0,19.0,5.0,3.0,0.0,8.0,8.0,11.0,16.0,,4.0,,3.0,,,,60.0,35.0,6.9,8.0,0.337156,0,,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,2.0,,,,,4.0,1.0,,3.0,,,4.0,,,,,,
13472854,home,Sport Recife,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,M,18,18,False,18.0,12.0,,,0.0,4.0,5.0,8.0,13.0,4.0,10.0,2.0,5.0,,,,75.0,40.0,7.4,11.0,0.00809415,4,,,,9.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,0.3116,1.0,2.0,0.1475,,1.0,,,,,,,,,,,
